t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,16.0,16.0,0.0,0.0,0.0,11253189,28512,33246,0
0.0,16.0,16.0,0.0,0.0,0.0,11252872,28535,34538,0
0.0,16.0,16.0,0.0,0.0,0.0,11251786,28448,33607,0
0.01611,16.0,16.0,0.0,0.0,0.0,11250895,28464,34114,0
0.01611,16.0,16.0,0.0,0.0,0.0,11252040,28403,29514,0
0.01611,16.0,16.0,0.0,0.0,0.0,11250190,28478,38035,0
0.04961,16.0,16.0,0.0,0.0,0.0,11254130,28453,34303,0
0.05064,16.0,16.0,0.0,0.0,-0.0063,11255155,28496,34446,0
0.05064,16.0,16.0,0.0,0.0,-0.0063,11250763,28451,35037,0
0.07971,16.0,16.0,0.0,0.0,-0.0063,11251668,28421,30594,0
0.07971,16.0,16.0,0.0,0.0,-0.0063,11254323,28472,35962,0
0.07971,16.0,16.0,0.0,0.0,-0.0063,11252033,28411,35164,0
0.1122,16.0,16.0,0.0,0.0,-0.0063,11251786,28453,36006,0
0.1122,16.0,16.0,0.0,0.0,-0.0063,11250993,28458,31299,0
0.1122,16.0,16.0,0.0,0.0,-0.0063,11251020,28416,31406,0
0.14449,16.0,16.0,0.0,0.0,-0.0063,11252937,28421,33907,0
0.14449,16.0,16.0,0.0,0.0,-0.0063,11251150,28447,35873,0
0.14449,16.0,16.0,0.0,0.0,-0.0063,11251387,28470,34293,0
0.17649,16.0,16.0,0.0,0.0,-0.0063,11252382,28508,36501,0
0.17649,16.0,16.0,0.0,0.0,-0.0063,11251277,28457,32340,0
0.17649,16.0,16.0,0.0,0.0,-0.0063,11251523,28436,37590,0
0.20813,16.0,16.0,0.0,0.0,-0.0063,11251971,28523,37422,0
0.20813,16.0,16.0,0.0,0.0,-0.0063,11253051,28431,34189,0
0.20813,16.0,16.0,0.0,0.0,-0.0063,11252382,28393,32052,0
0.24223,16.0,16.0,0.0,0.0,-0.0063,11252357,28500,34778,0
0.24223,16.0,16.0,0.0,0.0,-0.0063,11252027,28476,36671,0
0.24223,16.0,16.0,0.0,0.0,-0.0063,11251455,28448,38626,0
0.25836,16.0,16.0,0.0,0.0,-0.0063,11251786,28510,37351,0
0.25836,16.0,16.0,0.0,0.0,-0.0063,11257970,28492,32513,0
0.25836,16.0,16.0,0.0,0.0,-0.0063,11250088,28472,35693,0
0.2899,16.0,16.0,0.0,0.0,-0.0688,11251562,28559,33157,0
0.2899,16.0,16.0,0.0,0.0,-0.0688,11250749,28487,37393,0
0.2899,16.0,16.0,0.0,0.0,-0.0688,11252448,28464,35288,0
0.3312,16.0,16.0,0.0,0.0,-0.0688,11250498,28457,31855,0
0.3312,16.0,16.0,0.0,0.0,-0.0688,11251189,28406,36632,0
0.3312,16.0,16.0,0.0,0.0,-0.0688,11252919,28478,30737,0
0.35074,16.0,16.0,0.0,0.0,-0.0688,11252857,28450,34352,0
0.35074,16.0,16.0,0.0,0.0,-0.0688,11253886,28503,31630,0
0.35074,16.0,16.0,0.0,0.0,-0.0688,11251786,28366,38134,0
0.38134,16.0,16.0,0.0,0.0,-0.0688,11251189,28518,32338,0
0.38134,16.0,16.0,0.0,0.0,-0.0688,11251399,28554,35486,0
0.38134,16.0,16.0,0.0,0.0,-0.0688,11250800,28481,31693,0
0.41349,16.0,16.0,0.0,0.0,-0.0688,11252296,28439,30306,0
0.41349,16.0,16.0,0.0,0.0,-0.0688,11253150,28481,35513,0
0.41349,16.0,16.0,0.0,0.0,-0.0688,11251786,28426,35286,0
0.44563,16.0,16.0,0.0,0.0,-0.0688,11252421,28408,37183,0
0.44563,16.0,16.0,0.0,0.0,-0.0688,11251330,28448,34191,0
0.44563,16.0,16.0,0.0,0.0,-0.0688,11251786,28485,34025,0
0.4781,16.0,16.0,0.0,0.0,-0.1969,11251089,28473,33238,0
0.4781,16.0,16.0,0.0,0.0,-0.1969,11254653,28469,30153,0
0.4781,16.0,16.0,0.0,0.0,-0.1969,11250930,28441,35612,0
0.49533,16.0,16.0,0.0,0.0,-0.1969,11250941,28470,34311,0
0.49533,16.0,16.0,0.0,0.0,-0.1969,11252062,28528,34143,0
0.49533,16.0,16.0,0.0,0.0,-0.1969,11249992,28449,37859,0
0.54209,16.0,16.0,0.0,0.0,-0.1969,11252144,28471,33671,0
0.54209,16.0,16.0,0.0,0.0,-0.1969,11251189,28474,35681,0
0.54209,16.0,16.0,0.0,0.0,-0.1969,11252082,28442,33725,0
0.55793,16.0,16.0,0.0,0.0,-0.1969,11252289,28536,33429,0
0.55793,16.0,16.0,0.0,0.0,-0.1969,11254236,28447,34002,0
0.55793,16.0,16.0,0.0,0.0,-0.1969,11254653,28440,33619,0
0.59225,16.0,16.0,0.0,0.0,-0.1969,11256544,28467,34694,0
0.59225,16.0,16.0,0.0,0.0,-0.1969,11251601,28487,36955,0
0.59225,16.0,16.0,0.0,0.0,-0.1969,11251089,28474,32921,0
0.62208,16.0,16.0,0.0,0.0,-0.1969,11252571,28496,34756,0
0.62208,16.0,16.0,0.0,0.0,-0.1969,11253718,28535,31245,0
0.62208,16.0,16.0,0.0,0.0,-0.1969,11253875,28471,37415,0
0.65386,16.0,16.0,0.0,0.0,-0.1969,11252134,28513,33138,0
0.65386,16.0,16.0,0.0,0.0,-0.1969,11252983,28457,33640,0
0.65386,16.0,16.0,0.0,0.0,-0.1969,11252365,28426,35148,0
0.68552,16.0,16.0,0.0,0.0,-0.3906,11254169,28437,36581,0
0.68552,16.0,16.0,0.0,0.0,-0.3906,11252633,28488,34666,0
0.68552,16.0,16.0,0.0,0.0,-0.3906,11251786,28395,33109,0
0.71712,16.0,16.0,0.0,0.0,-0.3906,11252198,28475,34393,0
0.71712,16.0,16.0,0.0,0.0,-0.3906,11252721,28492,33087,0
0.71712,16.0,16.0,0.0,0.0,-0.3906,11252549,28511,33896,0
0.74905,16.0,16.0,0.0,0.0,-0.3906,11252456,28450,34806,0
0.74905,16.0,16.0,0.0,0.0,-0.3906,11252382,28441,37550,0
0.74905,16.0,16.0,0.0,0.0,-0.3906,11251592,28517,33065,0
0.77998,16.0,16.0,0.0,0.0,-0.3906,11251909,28530,34800,0
0.77998,16.0,16.0,0.0,0.0,-0.3906,11252468,28450,34322,0
0.77998,16.0,16.0,0.0,0.0,-0.3906,11251512,28479,35212,0
0.81357,16.0,16.0,0.0,0.0,-0.3906,11257345,28464,36726,0
0.81357,16.0,16.0,0.0,0.0,-0.3906,11251695,28433,36284,0
0.81357,16.0,16.0,0.0,0.0,-0.3906,11250993,28417,38194,0
0.82863,16.0,16.0,0.0,0.0,-0.3906,11253145,28458,34802,0
0.82863,16.0,16.0,0.0,0.0,-0.3906,11251105,28514,35906,0
0.82863,16.0,16.0,0.0,0.0,-0.3906,11251786,28485,36068,0
0.86225,16.0,16.0,0.0,0.0,-0.3906,11251786,28493,35821,0
0.86225,16.0,16.0,0.0,0.0,-0.3906,11252207,28535,35379,0
0.86225,16.0,16.0,0.0,0.0,-0.3906,11249728,28487,36711,0
0.89347,16.0,16.0,0.0,0.0,-0.65,11253564,28502,32409,0
0.89347,16.0,16.0,0.0,0.0,-0.65,11251080,28420,33032,0
0.89347,16.0,16.0,0.0,0.0,-0.65,11252382,28537,35928,0
0.92571,16.0,16.0,0.0,0.0,-0.65,11251098,28479,36224,0
0.92571,16.0,16.0,0.0,0.0,-0.65,11252037,28454,38155,0
0.92571,16.0,16.0,0.0,0.0,-0.65,11251437,28462,37546,0
0.9578,16.0,16.0,0.0,0.0,-0.65,11252070,28490,34598,0
0.9578,16.0,16.0,0.0,0.0,-0.65,11254884,28467,35423,0
0.9578,16.0,16.0,0.0,0.0,-0.65,11252893,28458,37459,0
0.99007,16.0,16.0,0.0,0.0,-0.65,11252370,28447,30924,0
0.99007,16.0,16.0,0.0,0.0,-0.65,11250993,28498,33212,0
0.99007,16.0,16.0,0.0,0.0,-0.65,11253513,28480,35061,0
1.02201,16.0,16.0,0.0,0.0,-0.65,11254570,28450,31193,0
1.02201,16.0,16.0,0.0,0.0,-0.65,11252226,28486,37610,0
1.02201,16.0,16.0,0.0,0.0,-0.65,11251237,28493,33653,0
1.03785,16.0,16.0,0.0,0.0,-0.65,11252807,28519,37504,0
1.03906,16.0,16.0,0.0,0.0,-0.65,11250922,28488,33560,0
1.03906,16.0,16.0,0.0,0.0,-0.65,11254282,28525,33160,0
1.0699,16.0,16.0,0.0,0.0,-0.65,11251786,28451,35393,0
1.0699,16.0,16.0,0.0,0.0,-0.65,11251888,28527,32707,0
1.0699,16.0,16.0,0.0,0.0,-0.65,11253248,28436,34720,0
1.10393,16.0,16.0,0.0,0.0,-0.9719,11251975,28501,33723,0
1.10393,16.0,16.0,0.0,0.0,-0.9719,11251128,28449,31754,0
1.10393,16.0,16.0,0.0,0.0,-0.9719,11251786,28473,37162,0
1.13338,16.0,16.0,0.0,0.0,-0.9719,11252459,28441,32176,0
1.13338,16.0,16.0,0.0,0.0,-0.9719,11251296,28432,31136,0
1.13338,16.0,16.0,0.0,0.0,-0.9719,11252968,28468,36508,0
1.16506,16.0,16.0,0.0,0.0,-0.9719,11254212,28413,34524,0
1.16506,16.0,16.0,0.0,0.0,-0.9719,11255870,28482,34960,0
1.16506,16.0,16.0,0.0,0.0,-0.9719,11251695,28460,33494,0
1.1968,16.0,16.0,0.0,0.0,-0.9719,11251557,28419,34241,0
1.1968,16.0,16.0,0.0,0.0,-0.9719,11252093,28423,38489,0
1.1968,16.0,16.0,0.0,0.0,-0.9719,11252951,28453,36372,0
1.23287,16.0,16.0,0.0,0.0,-0.9719,11252270,28437,32114,0
1.23287,16.0,16.0,0.0,0.0,-0.9719,11251786,28479,28788,0
1.23287,16.0,16.0,0.0,0.0,-0.9719,11251255,28500,32681,0
1.24874,16.0,16.0,0.0,0.0,-0.9719,11252480,28502,33601,0
1.24874,16.0,16.0,0.0,0.0,-0.9719,11251586,28454,31630,0
1.24874,16.0,16.0,0.0,0.0,-0.9719,11251786,28463,34675,0
1.28224,16.0,16.0,0.0,0.0,-0.9719,11251189,28463,29600,0
1.28224,16.0,16.0,0.0,0.0,-0.9719,11252573,28482,36847,0
1.28224,16.0,16.0,0.0,0.0,-0.9719,11252289,28432,35042,0
1.31269,16.0,16.0,0.0,0.0,-1.3656,11253011,28541,35956,0
1.31269,16.0,16.0,0.0,0.0,-1.3656,11251495,28492,33041,0
1.31441,16.0,16.0,0.0,0.0,-1.3656,11247679,28454,33640,0
1.34483,16.0,16.0,0.0,0.0,-1.3656,11252715,28430,30938,0
1.34483,16.0,16.0,0.0,0.0,-1.3656,11252489,28443,32918,0
1.34483,16.0,16.0,0.0,0.0,-1.3656,11253051,28491,29034,0
1.37874,16.0,16.0,0.0,0.0,-1.3656,11252762,28518,33900,0
1.37874,16.0,16.0,0.0,0.0,-1.3656,11255530,28511,34355,0
1.37874,16.0,16.0,0.0,0.0,-1.3656,11253623,28521,31059,0
1.40938,16.0,16.0,0.0,0.0,-1.3656,11253970,28489,31315,0
1.40938,16.0,16.0,0.0,0.0,-1.3656,11254545,28492,31053,0
1.40938,16.0,16.0,0.0,0.0,-1.3656,11254169,28457,37082,0
1.44157,16.0,16.0,0.0,0.0,-1.3656,11255155,28552,30367,0
1.44157,16.0,16.0,0.0,0.0,-1.3656,11250593,28447,32449,0
1.44157,16.0,16.0,0.0,0.0,-1.3656,11252502,28433,34074,0
1.47378,16.0,16.0,0.0,0.0,-1.3656,11251255,28427,33466,0
1.47378,16.0,16.0,0.0,0.0,-1.3656,11252915,28454,34717,0
1.47378,16.0,16.0,0.0,0.0,-1.3656,11254702,28476,33559,0
1.49004,16.0,16.0,0.0,0.0,-1.3656,11250677,28447,32559,0
1.49004,16.0,16.0,0.0,0.0,-1.3656,11251881,28458,32576,0
1.49004,16.0,16.0,0.0,0.0,-1.3656,11252270,28452,35284,0
1.5219,16.0,16.0,0.0,0.0,-1.8125,11254282,28427,31049,0
1.5219,16.0,16.0,0.0,0.0,-1.8125,11250993,28478,33726,0
1.5219,16.0,16.0,0.0,0.0,-1.8125,11255601,28476,37597,0
1.55576,16.0,16.0,0.0,0.0,-1.8125,11251606,28510,31094,0
1.55576,16.0,16.0,0.0,0.0,-1.8125,11252569,28483,33669,0
