t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,10.0,10.0,0.0,0.0,0.0,11499243,27277,31441,0
0.0,10.0,10.0,0.0,0.0,0.0,11495905,27368,29623,0
0.0,10.0,10.0,0.0,0.0,0.0,11496206,27284,29484,0
0.03096,10.0,10.0,0.0,0.0,0.0,11495294,27320,29484,0
0.03096,10.0,10.0,0.0,0.0,0.0,11496165,27330,33444,0
0.03096,10.0,10.0,0.0,0.0,0.0,11498827,27328,31917,0
0.06383,10.0,10.0,0.0,0.0,0.0,11494216,27378,35006,0
0.06383,10.0,10.0,0.0,0.0,0.0,11496390,27288,35693,0
0.06383,10.0,10.0,0.0,0.0,0.0,11495290,27332,36480,0
0.09383,10.0,10.0,0.0,0.0,-0.0063,11496932,27284,30639,0
0.09383,10.0,10.0,0.0,0.0,-0.0063,11496165,27315,29438,0
0.09383,10.0,10.0,0.0,0.0,-0.0063,11497262,27273,32433,0
0.12602,10.0,10.0,0.0,0.0,-0.0063,11494635,27246,29585,0
0.12602,10.0,10.0,0.0,0.0,-0.0063,11494665,27287,33065,0
0.12602,10.0,10.0,0.0,0.0,-0.0063,11495074,27344,33347,0
0.15933,10.0,10.0,0.0,0.0,-0.0063,11495290,27301,32740,0
0.15933,10.0,10.0,0.0,0.0,-0.0063,11492997,27310,31465,0
0.15933,10.0,10.0,0.0,0.0,-0.0063,11495098,27345,31077,0
0.17409,10.0,10.0,0.0,0.0,-0.0063,11495478,27374,30771,0
0.17409,10.0,10.0,0.0,0.0,-0.0063,11495413,27322,30441,0
0.17409,10.0,10.0,0.0,0.0,-0.0063,11495283,27263,31828,0
0.20667,10.0,10.0,0.0,0.0,-0.0063,11493783,27371,32480,0
0.20667,10.0,10.0,0.0,0.0,-0.0063,11496043,27336,34812,0
0.20667,10.0,10.0,0.0,0.0,-0.0063,11494500,27359,32839,0
0.23838,10.0,10.0,0.0,0.0,-0.0063,11495733,27251,33816,0
0.23838,10.0,10.0,0.0,0.0,-0.0063,11494397,27305,32776,0
0.23838,10.0,10.0,0.0,0.0,-0.0063,11494308,27347,33467,0
0.27079,10.0,10.0,0.0,0.0,-0.0063,11495434,27287,30388,0
0.27079,10.0,10.0,0.0,0.0,-0.0063,11494397,27379,37456,0
0.27079,10.0,10.0,0.0,0.0,-0.0063,11495222,27351,32650,0
0.30237,10.0,10.0,0.0,0.0,-0.075,11495468,27252,32124,0
0.30237,10.0,10.0,0.0,0.0,-0.075,11494189,27372,35194,0
0.30237,10.0,10.0,0.0,0.0,-0.075,11493783,27268,32664,0
