t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,4.0,4.0,0.0,0.0,0.0,11757863,26123,35016,0
0.0,4.0,4.0,0.0,0.0,0.0,11757618,26116,33615,0
0.0,4.0,4.0,0.0,0.0,0.0,11758123,26188,33060,0
0.03076,4.0,4.0,0.0,0.0,0.0,11764104,26104,39503,0
0.03076,4.0,4.0,0.0,0.0,0.0,11758240,26147,37567,0
0.03076,4.0,4.0,0.0,0.0,0.0,11758179,26166,35579,0
0.06925,4.0,4.0,0.0,0.0,0.0,11757872,26112,31779,0
0.06925,4.0,4.0,0.0,0.0,0.0,11757220,26122,33593,0
0.06925,4.0,4.0,0.0,0.0,0.0,11755588,26153,34785,0
0.07915,4.0,4.0,0.0,0.0,0.0,11757269,26123,35955,0
0.07915,4.0,4.0,0.0,0.0,0.0,11756971,26185,34188,0
0.07915,4.0,4.0,0.0,0.0,0.0,11755402,26198,30796,0
0.11234,4.0,4.0,0.0,0.0,0.0,11758704,26141,35058,0
0.11234,4.0,4.0,0.0,0.0,0.0,11755771,26209,32044,0
0.11234,4.0,4.0,0.0,0.0,0.0,11757024,26133,33854,0
0.1432,4.0,4.0,0.0,0.0,0.0,11757688,26126,29812,0
0.1432,4.0,4.0,0.0,0.0,0.0,11756627,26177,30826,0
0.1432,4.0,4.0,0.0,0.0,0.0,11757246,26108,37035,0
0.17539,4.0,4.0,0.0,0.0,0.0,11758822,26194,34344,0
0.17539,4.0,4.0,0.0,0.0,0.0,11756401,26153,30728,0
0.17539,4.0,4.0,0.0,0.0,0.0,11757728,26172,31862,0
0.20736,4.0,4.0,0.0,0.0,-0.0375,11757364,26185,34253,0
0.20736,4.0,4.0,0.0,0.0,-0.0375,11756720,26143,37250,0
0.20736,4.0,4.0,0.0,0.0,-0.0375,11757682,26137,34678,0
0.23914,4.0,4.0,0.0,0.0,-0.0375,11754432,26126,33966,0
0.23914,4.0,4.0,0.0,0.0,-0.0375,11757752,26143,33729,0
0.23914,4.0,4.0,0.0,0.0,-0.0375,11757980,26198,30042,0
0.27253,4.0,4.0,0.0,0.0,-0.0375,11757618,26087,33918,0
