t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,11.0,11.0,0.0,0.0,0.0,11454574,27550,35157,0
0.0,11.0,11.0,0.0,0.0,0.0,11454574,27529,34691,0
0.0,11.0,11.0,0.0,0.0,0.0,11455260,27500,28769,0
0.01598,11.0,11.0,0.0,0.0,0.0,11454992,27535,35525,0
0.01598,11.0,11.0,0.0,0.0,0.0,11453321,27536,30560,0
0.01598,11.0,11.0,0.0,0.0,0.0,11453246,27479,38649,0
0.04774,11.0,11.0,0.0,0.0,-0.0094,11456241,27493,29987,0
0.04774,11.0,11.0,0.0,0.0,-0.0094,11453930,27499,30524,0
0.04774,11.0,11.0,0.0,0.0,-0.0094,11453246,27516,32849,0
0.08004,11.0,11.0,0.0,0.0,-0.0094,11453179,27555,35547,0
0.08004,11.0,11.0,0.0,0.0,-0.0094,11455336,27524,33536,0
0.08004,11.0,11.0,0.0,0.0,-0.0094,11454029,27540,37042,0
0.11171,11.0,11.0,0.0,0.0,-0.0094,11453967,27550,32886,0
0.11171,11.0,11.0,0.0,0.0,-0.0094,11454350,27521,34091,0
0.11171,11.0,11.0,0.0,0.0,-0.0094,11454616,27542,32911,0
0.1438,11.0,11.0,0.0,0.0,-0.0094,11455103,27510,34356,0
0.1438,11.0,11.0,0.0,0.0,-0.0094,11455283,27464,37146,0
0.1438,11.0,11.0,0.0,0.0,-0.0094,11455181,27513,34781,0
0.1758,11.0,11.0,0.0,0.0,-0.0094,11455649,27569,34516,0
0.1758,11.0,11.0,0.0,0.0,-0.0094,11453137,27527,36110,0
0.1758,11.0,11.0,0.0,0.0,-0.0094,11453543,27549,35095,0
0.19185,11.0,11.0,0.0,0.0,-0.0094,11456536,27531,36147,0
0.19185,11.0,11.0,0.0,0.0,-0.0094,11456329,27511,37504,0
0.19185,11.0,11.0,0.0,0.0,-0.0094,11452967,27547,34472,0
0.22319,11.0,11.0,0.0,0.0,-0.0094,11454090,27515,35349,0
0.22319,11.0,11.0,0.0,0.0,-0.0094,11454299,27527,26292,0
0.22319,11.0,11.0,0.0,0.0,-0.0094,11455596,27486,33947,0
0.25509,11.0,11.0,0.0,0.0,-0.0094,11454574,27488,31917,0
0.25509,11.0,11.0,0.0,0.0,-0.0094,11453360,27555,36550,0
0.25509,11.0,11.0,0.0,0.0,-0.0094,11454574,27529,37153,0
0.29055,11.0,11.0,0.0,0.0,-0.0781,11455441,27558,35317,0
0.29055,11.0,11.0,0.0,0.0,-0.0781,11455506,27544,33972,0
0.29055,11.0,11.0,0.0,0.0,-0.0781,11455971,27541,37098,0
