t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,9.0,9.0,0.0,0.0,0.0,11538109,27088,31219,0
0.0,9.0,9.0,0.0,0.0,0.0,11538727,27127,29486,0
0.0,9.0,9.0,0.0,0.0,0.0,11537067,27118,33722,0
0.02842,9.0,9.0,0.0,0.0,-0.0031,11537167,27054,30360,0
0.02842,9.0,9.0,0.0,0.0,-0.0031,11538521,27139,36917,0
0.02842,9.0,9.0,0.0,0.0,-0.0031,11538204,27052,36669,0
0.0615,9.0,9.0,0.0,0.0,-0.0031,11541332,27061,36660,0
0.0615,9.0,9.0,0.0,0.0,-0.0031,11537171,27161,36329,0
0.0615,9.0,9.0,0.0,0.0,-0.0031,11537499,27047,34248,0
0.09226,9.0,9.0,0.0,0.0,-0.0031,11536993,27126,33519,0
0.09482,9.0,9.0,0.0,0.0,-0.0031,11536422,27136,33035,0
0.09482,9.0,9.0,0.0,0.0,-0.0031,11539840,27183,32326,0
0.12659,9.0,9.0,0.0,0.0,-0.0031,11536892,27144,33486,0
0.12659,9.0,9.0,0.0,0.0,-0.0031,11537631,27177,30542,0
0.12659,9.0,9.0,0.0,0.0,-0.0031,11537465,27133,36109,0
0.14237,9.0,9.0,0.0,0.0,-0.0031,11536219,27126,38273,0
0.14338,9.0,9.0,0.0,0.0,-0.0031,11538188,27071,39343,0
0.14338,9.0,9.0,0.0,0.0,-0.0031,11538137,27003,33421,0
0.1745,9.0,9.0,0.0,0.0,-0.0031,11538137,27208,32367,0
0.1745,9.0,9.0,0.0,0.0,-0.0031,11536453,27211,34678,0
0.1745,9.0,9.0,0.0,0.0,-0.0031,11535043,27094,30835,0
0.20776,9.0,9.0,0.0,0.0,-0.0031,11538461,27198,33584,0
0.20776,9.0,9.0,0.0,0.0,-0.0031,11535275,27105,37797,0
0.20776,9.0,9.0,0.0,0.0,-0.0031,11536235,27114,37919,0
0.23983,9.0,9.0,0.0,0.0,-0.0625,11536534,27133,32984,0
0.23983,9.0,9.0,0.0,0.0,-0.0625,11536750,27156,33526,0
0.23983,9.0,9.0,0.0,0.0,-0.0625,11537153,27081,29506,0
0.27058,9.0,9.0,0.0,0.0,-0.0625,11538821,27097,35303,0
0.27058,9.0,9.0,0.0,0.0,-0.0625,11537504,27115,30121,0
0.27058,9.0,9.0,0.0,0.0,-0.0625,11537944,27174,31566,0
0.30447,9.0,9.0,0.0,0.0,-0.0625,11538287,27069,30805,0
0.30447,9.0,9.0,0.0,0.0,-0.0625,11537990,27117,31163,0
0.30447,9.0,9.0,0.0,0.0,-0.0625,11538772,27146,30518,0
0.33454,9.0,9.0,0.0,0.0,-0.0625,11538313,27205,32365,0
0.33454,9.0,9.0,0.0,0.0,-0.0625,11535870,27052,30454,0
0.33454,9.0,9.0,0.0,0.0,-0.0625,11538313,27121,33959,0
0.35061,9.0,9.0,0.0,0.0,-0.0625,11536692,27135,34646,0
0.35061,9.0,9.0,0.0,0.0,-0.0625,11537555,27167,35763,0
0.35061,9.0,9.0,0.0,0.0,-0.0625,11538407,27152,34694,0
0.38229,9.0,9.0,0.0,0.0,-0.0625,11536728,27146,35112,0
0.38229,9.0,9.0,0.0,0.0,-0.0625,11538137,27118,31836,0
0.38384,9.0,9.0,0.0,0.0,-0.0625,11536629,27075,35021,0
0.4194,9.0,9.0,0.0,0.0,-0.0625,11536972,27193,36025,0
