t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,13.0,13.0,0.0,0.0,0.0,11373995,27891,36362,0
0.0,13.0,13.0,0.0,0.0,0.0,11378320,27849,34717,0
0.0,13.0,13.0,0.0,0.0,0.0,11373616,27896,32202,0
0.03257,13.0,13.0,0.0,0.0,0.0,11372626,27947,32241,0
0.03257,13.0,13.0,0.0,0.0,0.0,11372685,27970,34450,0
0.03257,13.0,13.0,0.0,0.0,0.0,11372179,27881,33578,0
0.06456,13.0,13.0,0.0,0.0,0.0,11373148,27897,31943,0
0.06456,13.0,13.0,0.0,0.0,0.0,11372816,27889,37101,0
0.06456,13.0,13.0,0.0,0.0,0.0,11373063,27849,36413,0
0.09607,13.0,13.0,0.0,0.0,0.0,11373050,27872,32156,0
0.09607,13.0,13.0,0.0,0.0,0.0,11373842,27880,37982,0
0.09607,13.0,13.0,0.0,0.0,0.0,11375329,27873,30403,0
0.12781,13.0,13.0,0.0,0.0,-0.0219,11373419,27926,38917,0
0.12781,13.0,13.0,0.0,0.0,-0.0219,11372746,27979,31491,0
0.13392,13.0,13.0,0.0,0.0,-0.0219,11372122,27877,31878,0
0.14706,13.0,13.0,0.0,0.0,-0.0219,11374384,27891,37250,0
0.14706,13.0,13.0,0.0,0.0,-0.0219,11375559,27934,34846,0
0.14706,13.0,13.0,0.0,0.0,-0.0219,11376435,27987,37119,0
0.19291,13.0,13.0,0.0,0.0,-0.0219,11374771,27959,34249,0
0.19291,13.0,13.0,0.0,0.0,-0.0219,11374384,27935,37105,0
0.19291,13.0,13.0,0.0,0.0,-0.0219,11373078,27765,36228,0
0.20709,13.0,13.0,0.0,0.0,-0.0219,11371413,27984,33939,0
0.20709,13.0,13.0,0.0,0.0,-0.0219,11374384,27831,33344,0
0.20709,13.0,13.0,0.0,0.0,-0.0219,11373654,27844,37116,0
0.24032,13.0,13.0,0.0,0.0,-0.0219,11373783,27885,34832,0
0.24032,13.0,13.0,0.0,0.0,-0.0219,11373400,27854,32116,0
0.24032,13.0,13.0,0.0,0.0,-0.0219,11373531,27890,36391,0
0.27522,13.0,13.0,0.0,0.0,-0.0219,11373871,27839,34941,0
0.27522,13.0,13.0,0.0,0.0,-0.0219,11373419,27789,37043,0
0.27522,13.0,13.0,0.0,0.0,-0.0219,11373407,27941,32514,0
0.31047,13.0,13.0,0.0,0.0,-0.0219,11373491,27909,35855,0
0.31047,13.0,13.0,0.0,0.0,-0.0219,11374879,27838,38667,0
0.31047,13.0,13.0,0.0,0.0,-0.0219,11374790,27948,31892,0
0.34263,13.0,13.0,0.0,0.0,-0.0219,11373288,27869,33368,0
0.34263,13.0,13.0,0.0,0.0,-0.0219,11372823,27931,34397,0
0.34263,13.0,13.0,0.0,0.0,-0.0219,11373242,27903,34731,0
0.35871,13.0,13.0,0.0,0.0,-0.1156,11374384,27936,37009,0
0.35871,13.0,13.0,0.0,0.0,-0.1156,11374384,27920,34777,0
