t_s,ldc_raw,r_raw,teng_raw,xa_mm,z_mm,dL_pct,dR_pct,eps_pred_pct,d_pred_mm,eps_act_pct,d_act_mm
273.0923,11676672.0,26672.0,33523.0,6.0,-19.812,5.1576,5.8251,9.8253,17.03,10.0,16.19
273.0923,11677471.0,26715.0,33583.0,6.0,-19.812,5.1432,5.9958,10.0859,16.69,10.0,16.19
273.1251,11676508.0,26701.0,34076.0,6.0,-20.238,5.1606,5.9402,10.0011,16.67,10.0,15.76
273.1251,11681065.0,26676.0,34124.0,6.0,-20.238,5.0786,5.841,9.8496,16.7,10.0,15.76
273.1251,11679231.0,26676.0,34063.0,6.0,-20.238,5.1116,5.841,9.8496,16.81,10.0,15.76
273.1563,11681913.0,26723.0,35392.0,6.0,-20.238,5.0633,6.0275,10.1348,16.32,10.0,15.76
273.1563,11680425.0,26637.0,34137.0,6.0,-20.238,5.0901,5.6863,9.6004,17.0,10.0,15.76
273.1563,11678635.0,26686.0,32955.0,6.0,-20.238,5.1223,5.8807,9.9102,16.91,10.0,15.76
273.1884,11680115.0,26731.0,33923.0,6.0,-20.238,5.0956,6.0592,10.1867,16.37,10.0,15.76
273.1884,11679743.0,26699.0,34298.0,6.0,-20.238,5.1023,5.9323,9.989,16.35,10.0,15.76
273.1884,11678466.0,26781.0,33476.0,6.0,-20.238,5.1253,6.2576,10.5117,15.66,10.0,15.76
273.2202,11681189.0,26735.0,34029.0,6.0,-20.238,5.0763,6.0751,10.2127,15.54,10.0,15.76
273.2202,11682865.0,26686.0,34019.0,6.0,-20.238,5.0462,5.8807,9.9102,15.84,10.0,15.76
273.2202,11683547.0,26747.0,35012.0,6.0,-20.238,5.0339,6.1227,10.2906,15.46,10.0,15.76
273.252,11684879.0,26680.0,34548.0,6.0,-20.65,5.01,5.8569,9.8738,15.76,10.0,15.35
273.252,11685541.0,26712.0,35352.0,6.0,-20.65,4.9981,5.9839,10.0678,15.64,10.0,15.35
273.252,11683481.0,26724.0,34116.0,6.0,-20.65,5.0351,6.0315,10.1413,15.54,10.0,15.35
273.2848,11684340.0,26737.0,32635.0,6.0,-20.65,5.0197,6.083,10.2257,15.34,10.0,15.35
273.2848,11686331.0,26686.0,33353.0,6.0,-20.65,4.9839,5.8807,9.9102,15.57,10.0,15.35
273.2848,11687455.0,26700.0,33381.0,6.0,-20.65,4.9637,5.9362,9.995,15.55,10.0,15.35
273.3049,11687886.0,26756.0,33881.0,6.0,-20.65,4.9559,6.1584,10.3489,15.05,10.0,15.35
273.3049,11687798.0,26755.0,33037.0,6.0,-20.65,4.9575,6.1545,10.3424,14.76,10.0,15.35
273.3049,11688802.0,26713.0,32960.0,6.0,-20.65,4.9395,5.9878,10.0738,14.91,10.0,15.35
273.3396,11687469.0,26674.0,34786.0,6.0,-20.65,4.9634,5.8331,9.8375,15.37,10.0,15.35
273.3396,11688762.0,26719.0,33806.0,6.0,-20.65,4.9402,6.0116,10.1102,15.23,10.0,15.35
273.3396,11689701.0,26616.0,35078.0,6.0,-20.65,4.9234,5.603,9.4612,16.11,10.0,15.35
273.3643,11688237.0,26655.0,35506.0,6.0,-21.022,4.9496,5.7577,9.7196,16.25,10.0,14.98
273.3643,11687217.0,26666.0,33770.0,6.0,-21.022,4.968,5.8013,9.789,16.26,10.0,14.98
273.3643,11687990.0,26662.0,34109.0,6.0,-21.022,4.9541,5.7855,9.764,16.27,10.0,14.98
273.3967,11688237.0,26704.0,34411.0,6.0,-21.022,4.9496,5.9521,10.0193,15.91,10.0,14.98
273.3967,11690520.0,26703.0,33894.0,6.0,-21.022,4.9086,5.9481,10.0132,15.62,10.0,14.98
273.3967,11690656.0,26703.0,34514.0,6.0,-21.022,4.9062,5.9481,10.0132,15.44,10.0,14.98
273.4287,11691516.0,26665.0,33847.0,6.0,-21.022,4.8908,5.7974,9.7829,15.61,10.0,14.98
273.4287,11690257.0,26669.0,33154.0,6.0,-21.022,4.9134,5.8132,9.8072,15.72,10.0,14.98
273.4287,11691228.0,26691.0,34120.0,6.0,-21.022,4.8959,5.9005,9.9405,15.58,10.0,14.98
273.4625,11693074.0,26704.0,35369.0,6.0,-21.384,4.8628,5.9521,10.0193,15.32,10.0,14.62
273.4625,11695466.0,26727.0,35594.0,6.0,-21.384,4.8199,6.0434,10.1608,14.88,10.0,14.62
273.4625,11692134.0,26684.0,34349.0,6.0,-21.384,4.8797,5.8728,9.8981,15.1,10.0,14.62
273.481,11692008.0,26740.0,34518.0,6.0,-21.384,4.8819,6.0949,10.2451,14.76,10.0,14.62
273.481,11694395.0,26695.0,32899.0,6.0,-21.384,4.8391,5.9164,9.9647,14.85,10.0,14.62
273.481,11694660.0,26691.0,33903.0,6.0,-21.384,4.8344,5.9005,9.9405,14.93,10.0,14.62
273.5241,11697748.0,26644.0,35145.0,6.0,-21.384,4.779,5.714,9.6468,15.25,10.0,14.62
273.5241,11695852.0,26648.0,33781.0,6.0,-21.384,4.813,5.7299,9.6734,15.48,10.0,14.62
273.5241,11693609.0,26741.0,33513.0,6.0,-21.384,4.8532,6.0989,10.2516,14.93,10.0,14.62
273.5475,11695364.0,26694.0,33527.0,6.0,-21.384,4.8218,5.9124,9.9587,14.92,10.0,14.62
273.5475,11694727.0,26677.0,34596.0,6.0,-21.384,4.8332,5.845,9.8556,15.08,10.0,14.62
273.5475,11697343.0,26712.0,34742.0,6.0,-21.384,4.7863,5.9839,10.0678,14.8,10.0,14.62
273.572,11702579.0,26694.0,34982.0,6.0,-21.738,4.6926,5.9124,9.9587,14.58,10.0,14.26
273.572,11697000.0,26655.0,34465.0,6.0,-21.738,4.7924,5.7577,9.7196,14.97,10.0,14.26
273.572,11696994.0,26709.0,33958.0,6.0,-21.738,4.7926,5.9719,10.0496,14.77,10.0,14.26
273.6035,11699303.0,26692.0,33653.0,6.0,-21.738,4.7512,5.9045,9.9466,14.7,10.0,14.26
273.6035,11697054.0,26729.0,33821.0,6.0,-21.738,4.7915,6.0513,10.1738,14.44,10.0,14.26
273.6035,11697092.0,26627.0,34537.0,6.0,-21.738,4.7908,5.6466,9.5341,15.15,10.0,14.26
273.6354,11697609.0,26695.0,33637.0,6.0,-21.738,4.7815,5.9164,9.9647,14.96,10.0,14.26
273.6354,11699236.0,26659.0,32898.0,6.0,-21.738,4.7524,5.7736,9.7451,15.09,10.0,14.26
273.6354,11698795.0,26682.0,32804.0,6.0,-21.738,4.7603,5.8648,9.8859,14.99,10.0,14.26
273.6672,11699533.0,26683.0,34494.0,6.0,-21.738,4.7471,5.8688,9.892,14.89,10.0,14.26
273.6672,11701357.0,26683.0,34655.0,6.0,-21.738,4.7144,5.8688,9.892,14.77,10.0,14.26
273.6672,11700193.0,26688.0,34500.0,6.0,-21.738,4.7353,5.8886,9.9223,14.7,10.0,14.26
273.6992,11701677.0,26723.0,34764.0,6.0,-22.066,4.7087,6.0275,10.1348,14.32,10.0,13.93
273.6992,11702085.0,26750.0,33840.0,6.0,-22.066,4.7014,6.1346,10.31,13.88,10.0,13.93
273.6992,11702908.0,26672.0,32753.0,6.0,-22.066,4.6867,5.8251,9.8253,14.19,10.0,13.93
273.733,11704735.0,26747.0,33870.0,6.0,-22.066,4.654,6.1227,10.2906,13.75,10.0,13.93
273.733,11707465.0,26741.0,35166.0,6.0,-22.066,4.6052,6.0989,10.2516,13.45,10.0,13.93
273.733,11702650.0,26690.0,32572.0,6.0,-22.066,4.6913,5.8966,9.9344,13.8,10.0,13.93
273.7644,11704105.0,26623.0,33316.0,6.0,-22.066,4.6653,5.6307,9.5076,14.53,10.0,13.93
273.7644,11705510.0,26677.0,34273.0,6.0,-22.066,4.6401,5.845,9.8556,14.45,10.0,13.93
273.7644,11708129.0,26727.0,33695.0,6.0,-22.066,4.5933,6.0434,10.1608,13.94,10.0,13.93
273.7958,11709611.0,26675.0,34748.0,6.0,-22.381,4.5668,5.837,9.8435,13.96,10.0,13.62
273.7958,11705293.0,26665.0,33836.0,6.0,-22.381,4.644,5.7974,9.7829,14.21,10.0,13.62
273.7958,11704927.0,26739.0,34743.0,6.0,-22.381,4.6506,6.091,10.2387,13.81,10.0,13.62
273.8144,11705465.0,26669.0,33459.0,6.0,-22.381,4.6409,5.8132,9.8072,14.08,10.0,13.62
273.8144,11707924.0,26691.0,33915.0,6.0,-22.381,4.597,5.9005,9.9405,13.98,10.0,13.62
273.8144,11708816.0,26716.0,34130.0,6.0,-22.381,4.581,5.9997,10.092,13.71,10.0,13.62
273.8442,11706978.0,26699.0,33891.0,6.0,-22.381,4.6139,5.9323,9.989,13.73,10.0,13.62
273.8442,11705637.0,26720.0,34235.0,6.0,-22.381,4.6379,6.0156,10.1162,13.63,10.0,13.62
273.8442,11708093.0,26700.0,33628.0,6.0,-22.381,4.594,5.9362,9.995,13.63,10.0,13.62
273.8795,11708355.0,26650.0,33084.0,6.0,-22.381,4.5893,5.7379,9.6866,14.03,10.0,13.62
273.8795,11711748.0,26713.0,34802.0,6.0,-22.381,4.5287,5.9878,10.0738,13.68,10.0,13.62
273.8795,11709460.0,26657.0,33226.0,6.0,-22.381,4.5695,5.7656,9.7324,13.96,10.0,13.62
273.9102,11709623.0,26734.0,35386.0,6.0,-22.691,4.5666,6.0711,10.2062,13.56,10.0,13.31
273.9102,11710409.0,26653.0,35550.0,6.0,-22.691,4.5526,5.7498,9.7065,13.89,10.0,13.31
273.9102,11709320.0,26696.0,34151.0,6.0,-22.691,4.572,5.9204,9.9708,13.78,10.0,13.31
273.9402,11710886.0,26704.0,33690.0,6.0,-22.691,4.5441,5.9521,10.0193,13.61,10.0,13.31
273.9402,11712257.0,26753.0,32978.0,6.0,-22.691,4.5196,6.1465,10.3295,13.17,10.0,13.31
273.9402,11711445.0,26696.0,33698.0,6.0,-22.691,4.5341,5.9204,9.9708,13.28,10.0,13.31
273.9731,11710912.0,26749.0,33815.0,6.0,-22.691,4.5436,6.1307,10.3035,13.04,10.0,13.31
273.9731,11713269.0,26743.0,33199.0,6.0,-22.691,4.5015,6.1068,10.2646,12.87,10.0,13.31
273.9731,11712987.0,26649.0,33807.0,6.0,-22.691,4.5066,5.7339,9.68,13.41,10.0,13.31
274.005,11712118.0,26728.0,34703.0,6.0,-22.691,4.5221,6.0473,10.1673,13.21,10.0,13.31
274.005,11712665.0,26698.0,34785.0,6.0,-22.691,4.5123,5.9283,9.9829,13.25,10.0,13.31
274.005,11712584.0,26676.0,35633.0,6.0,-22.691,4.5138,5.841,9.8496,13.43,10.0,13.31
274.036,11715224.0,26702.0,34765.0,6.0,-22.991,4.4667,5.9442,10.0072,13.29,10.0,13.01
274.036,11714764.0,26774.0,34096.0,6.0,-22.991,4.4749,6.2298,10.4661,12.81,10.0,13.01
274.036,11715743.0,26710.0,33209.0,6.0,-22.991,4.4574,5.9759,10.0556,12.86,10.0,13.01
274.0541,11713806.0,26694.0,32461.0,6.0,-22.991,4.492,5.9124,9.9587,13.03,10.0,13.01
274.0541,11715650.0,26689.0,33125.0,6.0,-22.991,4.4591,5.8926,9.9284,13.12,10.0,13.01
274.0541,11715399.0,26636.0,32835.0,6.0,-22.991,4.4636,5.6823,9.5938,13.59,10.0,13.01
274.0841,11717538.0,26668.0,32519.0,6.0,-22.991,4.4254,5.8093,9.8011,13.53,10.0,13.01
274.0841,11717808.0,26702.0,33404.0,6.0,-22.991,4.4206,5.9442,10.0072,13.28,10.0,13.01
274.0841,11719635.0,26703.0,33848.0,6.0,-22.991,4.388,5.9481,10.0132,13.09,10.0,13.01
274.1161,11719086.0,26720.0,33356.0,6.0,-22.991,4.3978,6.0156,10.1162,12.89,10.0,13.01
274.1161,11717965.0,26709.0,33445.0,6.0,-22.991,4.4178,5.9719,10.0496,12.85,10.0,13.01
274.1161,11718475.0,26680.0,33598.0,6.0,-22.991,4.4087,5.8569,9.8738,12.99,10.0,13.01
274.1491,11719379.0,26713.0,34233.0,6.0,-23.228,4.3926,5.9878,10.0738,12.86,10.0,12.77
274.1491,11718874.0,26659.0,33444.0,6.0,-23.228,4.4016,5.7736,9.7451,13.12,10.0,12.77
274.1491,11718874.0,26702.0,33924.0,6.0,-23.228,4.4016,5.9442,10.0072,13.01,10.0,12.77
274.1798,11719370.0,26694.0,33162.0,6.0,-23.228,4.3928,5.9124,9.9587,12.98,10.0,12.77
274.1798,11721440.0,26684.0,34301.0,6.0,-23.228,4.3559,5.8728,9.8981,12.96,10.0,12.77
274.1798,11720521.0,26676.0,34495.0,6.0,-23.228,4.3723,5.841,9.8496,13.02,10.0,12.77
274.2174,11721477.0,26714.0,34471.0,6.0,-23.228,4.3552,5.9918,10.0799,12.82,10.0,12.77
274.2174,11720582.0,26715.0,33793.0,6.0,-23.228,4.3712,5.9958,10.0859,12.72,10.0,12.77
274.2174,11722446.0,26733.0,32991.0,6.0,-23.228,4.338,6.0672,10.1997,12.51,10.0,12.77
274.2313,11723236.0,26657.0,34508.0,6.0,-23.228,4.3239,5.7656,9.7324,12.79,10.0,12.77
274.2313,11723173.0,26729.0,34264.0,6.0,-23.228,4.3251,6.0513,10.1738,12.56,10.0,12.77
274.2313,11718725.0,26635.0,35480.0,6.0,-23.228,4.4043,5.6783,9.5872,13.14,10.0,12.77
274.2758,11723066.0,26700.0,36303.0,6.0,-23.484,4.327,5.9362,9.995,12.93,10.0,12.52
274.2758,11723692.0,26748.0,35156.0,6.0,-23.484,4.3158,6.1267,10.297,12.53,10.0,12.52
274.2758,11723962.0,26733.0,33949.0,6.0,-23.484,4.311,6.0672,10.1997,12.37,10.0,12.52
274.308,11723066.0,26669.0,35129.0,6.0,-23.484,4.327,5.8132,9.8072,12.64,10.0,12.52
274.308,11725084.0,26733.0,34926.0,6.0,-23.484,4.291,6.0672,10.1997,12.4,10.0,12.52
274.308,11728937.0,26668.0,35774.0,6.0,-23.484,4.2225,5.8093,9.8011,12.52,10.0,12.52
274.3294,11724732.0,26700.0,34631.0,6.0,-23.484,4.2973,5.9362,9.995,12.52,10.0,12.52
274.3294,11725998.0,26669.0,35342.0,6.0,-23.484,4.2748,5.8132,9.8072,12.65,10.0,12.52
274.3294,11723760.0,26739.0,33420.0,6.0,-23.484,4.3146,6.091,10.2387,12.41,10.0,12.52
274.3561,11727382.0,26660.0,33750.0,6.0,-23.709,4.2502,5.7775,9.7514,12.61,10.0,12.29
274.3561,11728565.0,26691.0,34271.0,6.0,-23.709,4.2292,5.9005,9.9405,12.53,10.0,12.29
274.3561,11725528.0,26688.0,32767.0,6.0,-23.709,4.2831,5.8886,9.9223,12.57,10.0,12.29
274.389,11726119.0,26725.0,34865.0,6.0,-23.709,4.2726,6.0354,10.1478,12.38,10.0,12.29
274.389,11728104.0,26685.0,34013.0,6.0,-23.709,4.2373,5.8767,9.9041,12.43,10.0,12.29
274.389,11730238.0,26732.0,33451.0,6.0,-23.709,4.1994,6.0632,10.1932,12.18,10.0,12.29
274.4196,11725341.0,26720.0,33365.0,6.0,-23.709,4.2865,6.0156,10.1162,12.19,10.0,12.29
274.4196,11728591.0,26661.0,32764.0,6.0,-23.709,4.2287,5.7815,9.7577,12.44,10.0,12.29
274.4196,11729223.0,26665.0,34420.0,6.0,-23.709,4.2175,5.7974,9.7829,12.55,10.0,12.29
274.4518,11730170.0,26735.0,35325.0,6.0,-23.709,4.2006,6.0751,10.2127,12.24,10.0,12.29
274.4518,11731736.0,26715.0,33229.0,6.0,-23.709,4.1728,5.9958,10.0859,12.11,10.0,12.29
274.4518,11728753.0,26730.0,33458.0,6.0,-23.709,4.2258,6.0553,10.1803,12.03,10.0,12.29
274.4827,11734883.0,26694.0,33447.0,6.0,-23.916,4.1169,5.9124,9.9587,12.02,10.0,12.08
274.4827,11731437.0,26712.0,34617.0,6.0,-23.916,4.1781,5.9839,10.0678,12.0,10.0,12.08
274.4827,11731935.0,26706.0,35430.0,6.0,-23.916,4.1693,5.96,10.0314,12.01,10.0,12.08
274.5152,11732940.0,26729.0,35473.0,6.0,-23.916,4.1514,6.0513,10.1738,11.89,10.0,12.08
274.5152,11733227.0,26645.0,34942.0,6.0,-23.916,4.1463,5.718,9.6535,12.24,10.0,12.08
274.5152,11734316.0,26709.0,33779.0,6.0,-23.916,4.127,5.9719,10.0496,12.08,10.0,12.08
274.5477,11732188.0,26640.0,34369.0,6.0,-23.916,4.1648,5.6982,9.6203,12.41,10.0,12.08
274.5477,11733859.0,26646.0,34853.0,6.0,-23.916,4.1351,5.722,9.6601,12.53,10.0,12.08
274.5477,11734200.0,26713.0,34840.0,6.0,-23.916,4.1291,5.9878,10.0738,12.24,10.0,12.08
274.5637,11733642.0,26737.0,33949.0,6.0,-23.916,4.139,6.083,10.2257,11.98,10.0,12.08
274.5637,11734883.0,26693.0,33963.0,6.0,-23.916,4.1169,5.9085,9.9526,11.99,10.0,12.08
274.5637,11734883.0,26691.0,33678.0,6.0,-23.916,4.1169,5.9005,9.9405,12.01,10.0,12.08
274.5956,11733826.0,26709.0,34037.0,6.0,-24.103,4.1357,5.9719,10.0496,11.96,10.0,11.9
274.5956,11735135.0,26729.0,32211.0,6.0,-24.103,4.1125,6.0513,10.1738,11.82,10.0,11.9
274.5956,11733249.0,26771.0,34649.0,6.0,-24.103,4.1459,6.2179,10.4465,11.58,10.0,11.9
274.6326,11735860.0,26675.0,33260.0,6.0,-24.103,4.0996,5.837,9.8435,11.82,10.0,11.9
274.6326,11736049.0,26736.0,34326.0,6.0,-24.103,4.0963,6.0791,10.2192,11.68,10.0,11.9
274.6326,11737045.0,26753.0,34523.0,6.0,-24.103,4.0786,6.1465,10.3295,11.51,10.0,11.9
274.6551,11737551.0,26763.0,33842.0,6.0,-24.103,4.0696,6.1862,10.3943,11.36,10.0,11.9
274.6551,11735531.0,26703.0,32481.0,6.0,-24.103,4.1055,5.9481,10.0132,11.56,10.0,11.9
274.6551,11737578.0,26751.0,34028.0,6.0,-24.103,4.0691,6.1386,10.3165,11.44,10.0,11.9
274.6921,11740428.0,26612.0,35057.0,6.0,-24.272,4.0186,5.5871,9.4347,11.99,10.0,11.73
274.6921,11738295.0,26820.0,33751.0,6.0,-24.272,4.0564,6.4124,10.7661,11.42,10.0,11.73
274.6921,11738010.0,26615.0,34965.0,6.0,-24.272,4.0615,5.599,9.4546,12.02,10.0,11.73
274.7238,11737519.0,26680.0,34749.0,6.0,-24.272,4.0702,5.8569,9.8738,12.02,10.0,11.73
274.7238,11738307.0,26627.0,34173.0,6.0,-24.272,4.0562,5.6466,9.5341,12.3,10.0,11.73
274.7238,11741092.0,26724.0,33912.0,6.0,-24.272,4.0069,6.0315,10.1413,11.93,10.0,11.73
274.7425,11739632.0,26618.0,33316.0,6.0,-24.272,4.0327,5.6109,9.4745,12.27,10.0,11.73
274.7425,11740388.0,26680.0,34394.0,6.0,-24.272,4.0193,5.8569,9.8738,12.11,10.0,11.73
274.7425,11739513.0,26718.0,34894.0,6.0,-24.272,4.0348,6.0077,10.1041,11.87,10.0,11.73
274.7878,11742709.0,26619.0,33593.0,6.0,-24.416,3.9782,5.6149,9.4811,12.15,10.0,11.58
274.7878,11739760.0,26713.0,34196.0,6.0,-24.416,4.0305,5.9878,10.0738,11.91,10.0,11.58
274.7878,11740320.0,26722.0,33606.0,6.0,-24.416,4.0205,6.0235,10.1284,11.72,10.0,11.58
274.8071,11740105.0,26714.0,33335.0,6.0,-24.416,4.0243,5.9918,10.0799,11.65,10.0,11.58
274.8071,11742390.0,26769.0,34310.0,6.0,-24.416,3.9839,6.21,10.4335,11.33,10.0,11.58
274.8071,11743462.0,26693.0,34085.0,6.0,-24.416,3.9649,5.9085,9.9526,11.44,10.0,11.58
274.8346,11741684.0,26688.0,33993.0,6.0,-24.416,3.9964,5.8886,9.9223,11.55,10.0,11.58
274.8346,11741649.0,26686.0,34028.0,6.0,-24.416,3.997,5.8807,9.9102,11.63,10.0,11.58
274.8346,11741954.0,26730.0,33464.0,6.0,-24.416,3.9916,6.0553,10.1803,11.49,10.0,11.58
274.8663,11743417.0,26671.0,33639.0,6.0,-24.416,3.9657,5.8212,9.8193,11.62,10.0,11.58
274.8663,11743703.0,26716.0,34395.0,6.0,-24.416,3.9606,5.9997,10.092,11.51,10.0,11.58
274.8663,11744051.0,26733.0,33779.0,6.0,-24.416,3.9545,6.0672,10.1997,11.37,10.0,11.58
274.8985,11746072.0,26704.0,34302.0,6.0,-24.55,3.9187,5.9521,10.0193,11.37,10.0,11.45
274.8985,11744239.0,26698.0,33866.0,6.0,-24.55,3.9511,5.9283,9.9829,11.42,10.0,11.45
274.8985,11744402.0,26681.0,34376.0,6.0,-24.55,3.9482,5.8609,9.8799,11.52,10.0,11.45
274.9308,11745147.0,26721.0,33944.0,6.0,-24.55,3.9351,6.0196,10.1223,11.41,10.0,11.45
274.9308,11746404.0,26714.0,33618.0,6.0,-24.55,3.9128,5.9918,10.0799,11.34,10.0,11.45
274.9308,11743110.0,26700.0,33757.0,6.0,-24.55,3.9711,5.9362,9.995,11.42,10.0,11.45
274.9632,11745295.0,26700.0,33800.0,6.0,-24.55,3.9324,5.9362,9.995,11.43,10.0,11.45
274.9632,11744926.0,26688.0,34531.0,6.0,-24.55,3.939,5.8886,9.9223,11.49,10.0,11.45
274.9632,11745622.0,26649.0,33532.0,6.0,-24.55,3.9266,5.7339,9.68,11.68,10.0,11.45
274.9803,11746717.0,26647.0,33857.0,6.0,-24.55,3.9073,5.726,9.6667,11.79,10.0,11.45
274.9803,11744782.0,26696.0,34868.0,6.0,-24.55,3.9415,5.9204,9.9708,11.67,10.0,11.45
274.9803,11745918.0,26734.0,34539.0,6.0,-24.55,3.9214,6.0711,10.2062,11.43,10.0,11.45
275.0279,11745894.0,26760.0,32932.0,6.0,-24.681,3.9218,6.1743,10.3749,11.19,10.0,11.32
275.0279,11744836.0,26695.0,33711.0,6.0,-24.681,3.9406,5.9164,9.9647,11.31,10.0,11.32
275.0284,11744232.0,26728.0,33693.0,6.0,-24.681,3.9512,6.0473,10.1673,11.27,10.0,11.32
275.0452,11745235.0,26675.0,34055.0,6.0,-24.681,3.9335,5.837,9.8435,11.44,10.0,11.32
275.0452,11748840.0,26667.0,33191.0,6.0,-24.681,3.8697,5.8053,9.795,11.51,10.0,11.32
275.0452,11747689.0,26669.0,34264.0,6.0,-24.681,3.8901,5.8132,9.8072,11.56,10.0,11.32
275.0757,11748603.0,26734.0,33463.0,6.0,-24.681,3.8739,6.0711,10.2062,11.32,10.0,11.32
275.0757,11747104.0,26672.0,33623.0,6.0,-24.681,3.9004,5.8251,9.8253,11.45,10.0,11.32
275.0757,11749174.0,26702.0,33238.0,6.0,-24.681,3.8638,5.9442,10.0072,11.37,10.0,11.32
275.1094,11752723.0,26692.0,33692.0,6.0,-24.681,3.8011,5.9045,9.9466,11.3,10.0,11.32
275.1094,11748006.0,26686.0,33540.0,6.0,-24.681,3.8845,5.8807,9.9102,11.36,10.0,11.32
275.1094,11746943.0,26666.0,34181.0,6.0,-24.681,3.9033,5.8013,9.789,11.5,10.0,11.32
275.1429,11749307.0,26659.0,34140.0,6.0,-24.775,3.8615,5.7736,9.7451,11.57,10.0,11.23
275.1429,11748904.0,26659.0,35162.0,6.0,-24.775,3.8686,5.7736,9.7451,11.62,10.0,11.23
275.1429,11748665.0,26686.0,32956.0,6.0,-24.775,3.8728,5.8807,9.9102,11.54,10.0,11.23
275.1707,11747785.0,26711.0,34408.0,6.0,-24.775,3.8884,5.9799,10.0617,11.41,10.0,11.23
275.1707,11748413.0,26732.0,33784.0,6.0,-24.775,3.8773,6.0632,10.1932,11.24,10.0,11.23
275.1707,11748982.0,26724.0,34526.0,6.0,-24.775,3.8672,6.0315,10.1413,11.16,10.0,11.23
275.2025,11748897.0,26720.0,33705.0,6.0,-24.775,3.8687,6.0156,10.1162,11.13,10.0,11.23
275.2025,11748370.0,26673.0,34013.0,6.0,-24.775,3.878,5.8291,9.8314,11.31,10.0,11.23
275.2025,11757331.0,26712.0,33540.0,6.0,-24.775,3.7198,5.9839,10.0678,11.11,10.0,11.23
275.2364,11751318.0,26682.0,33778.0,6.0,-24.859,3.8259,5.8648,9.8859,11.21,10.0,11.14
275.2364,11750883.0,26710.0,33632.0,6.0,-24.859,3.8336,5.9759,10.0556,11.16,10.0,11.14
275.2364,11751116.0,26721.0,34485.0,6.0,-24.859,3.8295,6.0196,10.1223,11.09,10.0,11.14
275.2664,11749565.0,26661.0,33626.0,6.0,-24.859,3.8569,5.7815,9.7577,11.31,10.0,11.14
275.2664,11752568.0,26656.0,34284.0,6.0,-24.859,3.8038,5.7617,9.726,11.41,10.0,11.14
275.2683,11749749.0,26751.0,34320.0,6.0,-24.859,3.8537,6.1386,10.3165,11.15,10.0,11.14
275.2984,11751206.0,26722.0,34849.0,6.0,-24.859,3.8279,6.0235,10.1284,11.08,10.0,11.14
275.2984,11751513.0,26621.0,35158.0,6.0,-24.859,3.8225,5.6228,9.4943,11.46,10.0,11.14
275.2984,11752095.0,26705.0,35728.0,6.0,-24.859,3.8122,5.9561,10.0253,11.31,10.0,11.14
275.3147,11754051.0,26711.0,34428.0,6.0,-24.859,3.7776,5.9799,10.0617,11.17,10.0,11.14
275.3147,11752143.0,26697.0,34197.0,6.0,-24.859,3.8113,5.9243,9.9769,11.17,10.0,11.14
275.3147,11752431.0,26612.0,33940.0,6.0,-24.859,3.8063,5.5871,9.4347,11.54,10.0,11.14
275.3466,11751197.0,26746.0,34110.0,6.0,-24.922,3.8281,6.1188,10.2841,11.22,10.0,11.08
275.3466,11751580.0,26660.0,32353.0,6.0,-24.922,3.8213,5.7775,9.7514,11.36,10.0,11.08
275.3466,11751335.0,26689.0,34170.0,6.0,-24.922,3.8256,5.8926,9.9284,11.33,10.0,11.08
275.3789,11757331.0,26706.0,33555.0,6.0,-24.922,3.7198,5.96,10.0314,11.14,10.0,11.08
275.3789,11751997.0,26750.0,33318.0,6.0,-24.922,3.8139,6.1346,10.31,10.96,10.0,11.08
275.3789,11755157.0,26760.0,33650.0,6.0,-24.922,3.7581,6.1743,10.3749,10.77,10.0,11.08
275.4118,11754167.0,26696.0,33468.0,6.0,-24.922,3.7756,5.9204,9.9708,10.9,10.0,11.08
275.4131,11753298.0,26747.0,34364.0,6.0,-24.922,3.7909,6.1227,10.2906,10.8,10.0,11.08
275.4131,11753658.0,26655.0,34567.0,6.0,-24.922,3.7846,5.7577,9.7196,11.09,10.0,11.08
275.4507,11752456.0,26703.0,34450.0,6.0,-24.922,3.8058,5.9481,10.0132,11.09,10.0,11.08
275.4507,11752579.0,26784.0,34889.0,6.0,-24.922,3.8036,6.2695,10.5313,10.81,10.0,11.08
275.4507,11752446.0,26690.0,33613.0,6.0,-24.922,3.806,5.8966,9.9344,10.98,10.0,11.08
275.4796,11752433.0,26661.0,34182.0,6.0,-24.969,3.8062,5.7815,9.7577,11.19,10.0,11.03
275.4796,11757752.0,26685.0,34193.0,6.0,-24.969,3.7123,5.8767,9.9041,11.13,10.0,11.03
275.4796,11752766.0,26701.0,34623.0,6.0,-24.969,3.8003,5.9402,10.0011,11.12,10.0,11.03
275.4927,11755183.0,26725.0,34011.0,6.0,-24.969,3.7577,6.0354,10.1478,10.99,10.0,11.03
275.4927,11754213.0,26651.0,34658.0,6.0,-24.969,3.7748,5.7418,9.6933,11.21,10.0,11.03
275.4927,11753794.0,26636.0,34247.0,6.0,-24.969,3.7822,5.6823,9.5938,11.41,10.0,11.03
275.525,11755122.0,26680.0,34044.0,6.0,-24.969,3.7587,5.8569,9.8738,11.33,10.0,11.03
275.525,11753911.0,26766.0,34404.0,6.0,-24.969,3.7801,6.1981,10.4139,10.99,10.0,11.03
275.525,11753146.0,26668.0,33962.0,6.0,-24.969,3.7936,5.8093,9.8011,11.16,10.0,11.03
