timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
1774178897797,11171820.0000,878.0000,10881.0000,882.0000,10768.0000
1774178897809,11171661.0000,878.0000,10842.0000,879.0000,10853.0000
1774178897832,11172560.0000,878.0000,10845.0000,881.0000,10840.0000
1774178897846,11171553.0000,878.0000,11108.0000,881.0000,11001.0000
1774178897854,11172115.0000,878.0000,10986.0000,876.0000,10948.0000
1774178897854,11173074.0000,877.0000,11113.0000,862.0000,11340.0000
1774178897861,11172132.0000,877.0000,11131.0000,868.0000,11190.0000
1774178897877,11173055.0000,877.0000,11218.0000,876.0000,11520.0000
1774178897893,11170022.0000,877.0000,11128.0000,875.0000,11363.0000
1774178897913,11172397.0000,877.0000,11143.0000,871.0000,11031.0000
1774178897925,11171765.0000,878.0000,11001.0000,887.0000,10637.0000
1774178897925,11173244.0000,878.0000,11077.0000,879.0000,10668.0000
1774178897930,11172314.0000,878.0000,11138.0000,875.0000,11069.0000
1774178897950,11172028.0000,878.0000,11282.0000,871.0000,11430.0000
1774178897971,11171880.0000,879.0000,11023.0000,879.0000,10956.0000
1774178897982,11171790.0000,880.0000,11106.0000,879.0000,11016.0000
1774178897989,11177646.0000,879.0000,11111.0000,881.0000,11370.0000
1774178897999,11173400.0000,879.0000,11107.0000,883.0000,10751.0000
1774178898006,11172596.0000,878.0000,11191.0000,877.0000,11168.0000
1774178898020,11172281.0000,878.0000,11168.0000,875.0000,11272.0000
1774178898066,11171340.0000,877.0000,11123.0000,879.0000,10848.0000
1774178898068,11171354.0000,877.0000,11045.0000,875.0000,11403.0000
1774178898068,11176420.0000,878.0000,11093.0000,891.0000,11134.0000
1774178898076,11178839.0000,878.0000,11203.0000,877.0000,11119.0000
1774178898084,11172357.0000,878.0000,11175.0000,877.0000,11394.0000
1774178898100,11171782.0000,878.0000,11041.0000,878.0000,10515.0000
1774178898116,11170247.0000,877.0000,11253.0000,875.0000,11456.0000
1774178898132,11176781.0000,878.0000,11095.0000,868.0000,10961.0000
1774178898150,11170209.0000,877.0000,11114.0000,878.0000,11020.0000
1774178898163,11171815.0000,876.0000,11057.0000,883.0000,10930.0000
1774178898163,11171686.0000,876.0000,11053.0000,875.0000,10971.0000
1774178898180,11171610.0000,877.0000,11203.0000,882.0000,10633.0000
1774178898199,11170581.0000,877.0000,11175.0000,886.0000,10879.0000
1774178898230,11173315.0000,877.0000,11186.0000,888.0000,11241.0000
1774178898243,11172355.0000,877.0000,11044.0000,874.0000,10876.0000
1774178898243,11170964.0000,877.0000,11075.0000,880.0000,10932.0000
1774178898256,11170241.0000,876.0000,11284.0000,879.0000,11209.0000
1774178898265,11171140.0000,877.0000,11056.0000,887.0000,11179.0000
1774178898275,11177534.0000,878.0000,11104.0000,879.0000,11086.0000
1774178898297,11170985.0000,878.0000,11327.0000,880.0000,11382.0000
1774178898297,11172560.0000,878.0000,11212.0000,886.0000,11419.0000
1774178898313,11171235.0000,878.0000,11085.0000,875.0000,11170.0000
1774178898330,11172369.0000,878.0000,11183.0000,867.0000,11379.0000
1774178898347,11170266.0000,877.0000,11237.0000,876.0000,11373.0000
1774178898355,11170341.0000,878.0000,11102.0000,863.0000,11321.0000
1774178898382,11170389.0000,878.0000,11123.0000,876.0000,11013.0000
1774178898398,11170356.0000,878.0000,11258.0000,884.0000,11497.0000
1774178898403,11173534.0000,877.0000,11118.0000,874.0000,11070.0000
1774178898403,11172032.0000,877.0000,11135.0000,883.0000,11547.0000
1774178898431,11171782.0000,877.0000,11311.0000,877.0000,11344.0000
1774178898447,11171880.0000,878.0000,11103.0000,886.0000,11096.0000
1774178898464,11171959.0000,878.0000,11152.0000,871.0000,10911.0000
1774178898467,11170514.0000,879.0000,11084.0000,877.0000,11043.0000
1774178898483,11172326.0000,878.0000,11216.0000,888.0000,10964.0000
