timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
1774177531422,11714707.0000,795.0000,11052.0000,801.0000,10483.0000
1774177531422,11711998.0000,796.0000,11316.0000,830.0000,11084.0000
1774177531454,11712807.0000,795.0000,10821.0000,797.0000,10604.0000
1774177531455,11711844.0000,794.0000,10902.0000,764.0000,10273.0000
1774177531470,11714174.0000,794.0000,10963.0000,790.0000,11203.0000
1774177531486,11713649.0000,795.0000,11010.0000,807.0000,11452.0000
1774177531503,11711663.0000,795.0000,11024.0000,803.0000,11320.0000
1774177531504,11711758.0000,794.0000,10965.0000,782.0000,10947.0000
1774177531518,11711943.0000,795.0000,10894.0000,797.0000,10491.0000
1774177531533,11712173.0000,795.0000,10819.0000,813.0000,10580.0000
1774177531550,11712149.0000,796.0000,10996.0000,799.0000,10900.0000
1774177531567,11714341.0000,796.0000,10719.0000,794.0000,10067.0000
1774177531581,11714019.0000,795.0000,10819.0000,788.0000,10649.0000
1774177531581,11712765.0000,795.0000,10982.0000,795.0000,10857.0000
1774177531597,11714060.0000,795.0000,10883.0000,795.0000,10880.0000
1774177531613,11718136.0000,795.0000,10992.0000,799.0000,11796.0000
1774177531630,11716980.0000,795.0000,11065.0000,801.0000,10833.0000
1774177531645,11712357.0000,795.0000,10939.0000,789.0000,10908.0000
1774177531645,11714389.0000,795.0000,10896.0000,783.0000,11093.0000
1774177531662,11711718.0000,795.0000,11136.0000,803.0000,11141.0000
1774177531677,11713016.0000,795.0000,10939.0000,776.0000,11392.0000
1774177531692,11712173.0000,796.0000,10779.0000,773.0000,10908.0000
1774177531724,11713858.0000,795.0000,10936.0000,789.0000,10637.0000
1774177531724,11713446.0000,795.0000,11138.0000,797.0000,11339.0000
1774177531724,11712892.0000,795.0000,11056.0000,803.0000,11169.0000
1774177531724,11712357.0000,795.0000,11143.0000,798.0000,11275.0000
1774177531756,11713286.0000,795.0000,10959.0000,796.0000,11085.0000
1774177531772,11712820.0000,795.0000,10943.0000,803.0000,10372.0000
1774177531787,11712678.0000,794.0000,11140.0000,819.0000,11247.0000
1774177531803,11711948.0000,795.0000,11155.0000,799.0000,11073.0000
1774177531820,11712849.0000,796.0000,11112.0000,796.0000,11282.0000
1774177531820,11713185.0000,794.0000,10921.0000,785.0000,10908.0000
1774177531820,11715061.0000,794.0000,10927.0000,801.0000,10573.0000
1774177531850,11712557.0000,794.0000,10950.0000,802.0000,10532.0000
1774177531856,11712763.0000,794.0000,10789.0000,795.0000,10534.0000
1774177531898,11711940.0000,793.0000,10905.0000,763.0000,10391.0000
