timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
1774178044635,11511101.0000,826.0000,10906.0000,815.0000,10715.0000
1774178044667,11513593.0000,826.0000,11157.0000,827.0000,11913.0000
1774178044667,11511007.0000,825.0000,10918.0000,825.0000,10787.0000
1774178044667,11511764.0000,825.0000,11016.0000,815.0000,11272.0000
1774178044683,11514705.0000,826.0000,10960.0000,829.0000,11409.0000
1774178044699,11512673.0000,825.0000,10747.0000,802.0000,10407.0000
1774178044716,11512828.0000,825.0000,10921.0000,838.0000,10738.0000
1774178044731,11511852.0000,826.0000,11157.0000,829.0000,10982.0000
1774178044749,11512208.0000,825.0000,10905.0000,825.0000,10513.0000
1774178044749,11512712.0000,825.0000,10831.0000,826.0000,10437.0000
1774178044765,11513389.0000,825.0000,11057.0000,816.0000,10765.0000
1774178044780,11511211.0000,824.0000,11167.0000,822.0000,11096.0000
1774178044796,11513776.0000,823.0000,11242.0000,811.0000,11291.0000
1774178044812,11509436.0000,824.0000,10748.0000,811.0000,10559.0000
1774178044844,11514658.0000,824.0000,11038.0000,815.0000,11424.0000
1774178044844,11513776.0000,825.0000,11103.0000,803.0000,11438.0000
1774178044844,11511034.0000,825.0000,11310.0000,814.0000,11698.0000
1774178044860,11512626.0000,824.0000,11240.0000,834.0000,11434.0000
1774178044878,11512368.0000,824.0000,11149.0000,823.0000,10707.0000
1774178044892,11519069.0000,824.0000,11143.0000,826.0000,11099.0000
1774178044908,11517181.0000,825.0000,11153.0000,830.0000,10703.0000
1774178044908,11513033.0000,824.0000,11175.0000,844.0000,11479.0000
1774178044928,11513464.0000,824.0000,11188.0000,837.0000,11303.0000
1774178044943,11514208.0000,824.0000,11234.0000,829.0000,11197.0000
1774178044958,11513322.0000,825.0000,11415.0000,837.0000,11780.0000
1774178044972,11515830.0000,824.0000,11144.0000,834.0000,11244.0000
1774178044991,11513636.0000,823.0000,11244.0000,808.0000,11644.0000
1774178044991,11512858.0000,823.0000,11202.0000,824.0000,11345.0000
1774178045004,11512195.0000,823.0000,11277.0000,815.0000,11242.0000
1774178045022,11513814.0000,825.0000,11357.0000,846.0000,11603.0000
1774178045038,11517646.0000,825.0000,11142.0000,830.0000,11134.0000
1774178045053,11514658.0000,825.0000,11170.0000,819.0000,10992.0000
1774178045053,11515095.0000,826.0000,11424.0000,829.0000,11368.0000
1774178045069,11512666.0000,825.0000,11354.0000,806.0000,11358.0000
1774178045087,11513114.0000,825.0000,11196.0000,814.0000,11103.0000
1774178045101,11513199.0000,825.0000,11261.0000,818.0000,11551.0000
1774178045133,11516024.0000,825.0000,11341.0000,850.0000,11351.0000
1774178045133,11514052.0000,825.0000,11133.0000,825.0000,11187.0000
1774178045133,11515980.0000,824.0000,11126.0000,832.0000,10732.0000
1774178045149,11513854.0000,825.0000,11117.0000,812.0000,11338.0000
1774178045165,11513071.0000,825.0000,11089.0000,818.0000,10786.0000
1774178045182,11512102.0000,825.0000,11193.0000,833.0000,11322.0000
1774178045212,11511852.0000,826.0000,11276.0000,820.0000,11208.0000
1774178045214,11514972.0000,826.0000,11367.0000,826.0000,11591.0000
1774178045214,11513873.0000,825.0000,11109.0000,828.0000,10757.0000
1774178045228,11513259.0000,825.0000,11148.0000,820.0000,11380.0000
1774178045244,11514142.0000,825.0000,11470.0000,824.0000,11623.0000
1774178045260,11513496.0000,825.0000,11264.0000,827.0000,10888.0000
1774178045276,11513866.0000,825.0000,11191.0000,823.0000,11108.0000
1774178045308,11512733.0000,825.0000,11145.0000,813.0000,10983.0000
1774178045310,11510954.0000,827.0000,11209.0000,835.0000,10997.0000
1774178045310,11514528.0000,827.0000,11213.0000,822.0000,11034.0000
1774178045310,11513933.0000,827.0000,11252.0000,827.0000,11311.0000
1774178045340,11513464.0000,827.0000,11399.0000,834.0000,11386.0000
1774178045340,11516091.0000,824.0000,11371.0000,797.0000,11356.0000
1774178045372,11516052.0000,824.0000,11116.0000,818.0000,11270.0000
1774178045388,11514148.0000,825.0000,11317.0000,851.0000,11487.0000
1774178045388,11512512.0000,826.0000,11328.0000,854.0000,11583.0000
1774178045388,11519534.0000,825.0000,11051.0000,841.0000,11789.0000
1774178045404,11514096.0000,826.0000,11107.0000,823.0000,11340.0000
1774178045421,11512962.0000,825.0000,11235.0000,839.0000,11250.0000
1774178045436,11515084.0000,825.0000,11216.0000,813.0000,11442.0000
1774178045436,11513754.0000,824.0000,11030.0000,826.0000,10828.0000
1774178045452,11514579.0000,825.0000,11115.0000,829.0000,11165.0000
1774178045469,11515436.0000,825.0000,11196.0000,846.0000,11111.0000
1774178045485,11514286.0000,824.0000,11399.0000,820.0000,11389.0000
1774178045499,11514124.0000,824.0000,11424.0000,846.0000,11468.0000
1774178045515,11513322.0000,826.0000,11192.0000,833.0000,11009.0000
1774178045531,11512704.0000,825.0000,11247.0000,814.0000,10958.0000
1774178045531,11513308.0000,825.0000,11178.0000,824.0000,11331.0000
1774178045560,11513286.0000,825.0000,11447.0000,825.0000,11723.0000
1774178045572,11512768.0000,825.0000,11227.0000,836.0000,10714.0000
1774178045578,11514543.0000,824.0000,11142.0000,822.0000,11077.0000
1774178045594,11513491.0000,824.0000,11356.0000,822.0000,11171.0000
1774178045610,11515025.0000,823.0000,11153.0000,820.0000,11214.0000
1774178045627,11513502.0000,824.0000,11047.0000,827.0000,10906.0000
1774178045642,11513033.0000,824.0000,11040.0000,829.0000,10598.0000
1774178045658,11514515.0000,823.0000,10934.0000,828.0000,11551.0000
1774178045658,11512308.0000,823.0000,11193.0000,817.0000,11259.0000
1774178045677,11515722.0000,824.0000,11189.0000,803.0000,11394.0000
1774178045690,11513336.0000,824.0000,11194.0000,823.0000,11399.0000
1774178045708,11516342.0000,825.0000,11033.0000,827.0000,10788.0000
1774178045721,11516827.0000,824.0000,11354.0000,840.0000,11594.0000
1774178045743,11516523.0000,825.0000,11260.0000,840.0000,11003.0000
1774178045753,11515722.0000,826.0000,11121.0000,806.0000,11100.0000
1774178045758,11514780.0000,826.0000,11212.0000,831.0000,11095.0000
1774178045769,11513514.0000,825.0000,11452.0000,793.0000,11768.0000
1774178045785,11513617.0000,824.0000,11321.0000,806.0000,10940.0000
1774178045810,11514755.0000,825.0000,11043.0000,835.0000,10949.0000
1774178045843,11514792.0000,823.0000,11143.0000,822.0000,11084.0000
1774178045843,11513163.0000,823.0000,11124.0000,829.0000,11377.0000
1774178045843,11513279.0000,823.0000,11408.0000,839.0000,11820.0000
1774178045849,11516474.0000,823.0000,11312.0000,838.0000,11588.0000
1774178045865,11512171.0000,823.0000,11266.0000,806.0000,10994.0000
1774178045883,11516598.0000,823.0000,11251.0000,828.0000,11404.0000
1774178045913,11515547.0000,823.0000,11158.0000,815.0000,10672.0000
1774178045913,11514410.0000,823.0000,11362.0000,812.0000,11311.0000
1774178045929,11514536.0000,823.0000,11310.0000,821.0000,10912.0000
1774178045929,11519685.0000,823.0000,11490.0000,814.0000,11643.0000
1774178045945,11513838.0000,824.0000,11313.0000,840.0000,10920.0000
1774178045960,11514742.0000,824.0000,11341.0000,830.0000,11386.0000
1774178045976,11515452.0000,824.0000,11441.0000,820.0000,11296.0000
1774178045976,11513798.0000,826.0000,11458.0000,826.0000,11430.0000
1774178045993,11514188.0000,825.0000,11374.0000,820.0000,11475.0000
1774178046010,11514134.0000,824.0000,11388.0000,819.0000,11643.0000
1774178046024,11515722.0000,824.0000,11494.0000,831.0000,11457.0000
1774178046042,11514581.0000,824.0000,11350.0000,818.0000,10877.0000
1774178046058,11515847.0000,824.0000,11325.0000,824.0000,11372.0000
1774178046058,11513222.0000,824.0000,11401.0000,840.0000,11481.0000
1774178046071,11513711.0000,824.0000,11429.0000,806.0000,11619.0000
1774178046087,11513295.0000,824.0000,11303.0000,815.0000,11090.0000
1774178046105,11515436.0000,824.0000,11262.0000,829.0000,11141.0000
1774178046135,11513233.0000,825.0000,11310.0000,832.0000,11650.0000
1774178046135,11515043.0000,825.0000,11325.0000,812.0000,11179.0000
1774178046151,11514088.0000,824.0000,11326.0000,833.0000,11254.0000
1774178046163,11514024.0000,825.0000,11228.0000,810.0000,11571.0000
1774178046167,11514734.0000,825.0000,11187.0000,835.0000,11437.0000
1774178046183,11516523.0000,825.0000,11406.0000,846.0000,11326.0000
