timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
1774177479858,11732520.0000,791.0000,11225.0000,778.0000,10935.0000
1774177479890,11735799.0000,792.0000,11052.0000,805.0000,10598.0000
1774177479890,11734252.0000,791.0000,11195.0000,791.0000,11170.0000
1774177479890,11734806.0000,792.0000,11283.0000,799.0000,11247.0000
1774177479906,11735588.0000,792.0000,11072.0000,788.0000,11262.0000
1774177479923,11734111.0000,792.0000,11175.0000,788.0000,11315.0000
1774177479939,11735095.0000,792.0000,11021.0000,802.0000,11042.0000
1774177479953,11734648.0000,791.0000,11026.0000,775.0000,10752.0000
1774177479978,11738038.0000,792.0000,11056.0000,783.0000,11390.0000
1774177479990,11735787.0000,791.0000,10805.0000,780.0000,10795.0000
1774177479990,11734883.0000,791.0000,10924.0000,788.0000,10493.0000
1774177480001,11737382.0000,790.0000,11001.0000,790.0000,11201.0000
1774177480020,11736788.0000,791.0000,11165.0000,794.0000,11469.0000
1774177480033,11736528.0000,792.0000,11091.0000,808.0000,11059.0000
1774177480050,11735935.0000,791.0000,10958.0000,771.0000,11216.0000
1774177480065,11735483.0000,792.0000,10952.0000,798.0000,10940.0000
1774177480090,11736952.0000,792.0000,10950.0000,787.0000,10197.0000
1774177480097,11735287.0000,793.0000,10966.0000,788.0000,10758.0000
1774177480097,11737167.0000,792.0000,10970.0000,791.0000,10842.0000
1774177480112,11735582.0000,792.0000,11086.0000,790.0000,11561.0000
1774177480138,11735514.0000,792.0000,10855.0000,792.0000,10647.0000
1774177480145,11736098.0000,792.0000,10837.0000,808.0000,11382.0000
1774177480163,11735695.0000,792.0000,10792.0000,796.0000,10057.0000
1774177480176,11734273.0000,790.0000,10891.0000,801.0000,10978.0000
1774177480192,11735013.0000,791.0000,10919.0000,792.0000,11064.0000
1774177480192,11734982.0000,790.0000,10910.0000,788.0000,10934.0000
1774177480210,11735193.0000,790.0000,10890.0000,798.0000,11440.0000
1774177480224,11737178.0000,790.0000,10782.0000,781.0000,10649.0000
1774177480239,11735813.0000,790.0000,10832.0000,794.0000,11186.0000
1774177480256,11734517.0000,790.0000,10974.0000,777.0000,10931.0000
1774177480287,11734806.0000,791.0000,10507.0000,805.0000,10182.0000
1774177480287,11733030.0000,791.0000,10756.0000,780.0000,10785.0000
1774177480287,11735475.0000,791.0000,10844.0000,784.0000,10443.0000
1774177480303,11735287.0000,790.0000,10975.0000,797.0000,11045.0000
1774177480319,11734577.0000,792.0000,10921.0000,800.0000,11015.0000
