timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
1774177428834,11757917.0000,790.0000,11261.0000,810.0000,11815.0000
1774177428834,11756091.0000,788.0000,10968.0000,780.0000,11103.0000
1774177428857,11755385.0000,787.0000,11093.0000,783.0000,11798.0000
1774177428875,11756418.0000,787.0000,10965.0000,782.0000,10593.0000
1774177428877,11756505.0000,786.0000,11164.0000,794.0000,11154.0000
1774177428888,11755156.0000,787.0000,11008.0000,802.0000,10329.0000
1774177428898,11755976.0000,787.0000,10945.0000,784.0000,10923.0000
1774177428915,11756186.0000,787.0000,11042.0000,793.0000,10645.0000
1774177428925,11756414.0000,787.0000,11097.0000,787.0000,11219.0000
1774177428938,11755811.0000,787.0000,11033.0000,769.0000,10620.0000
1774177428961,11756043.0000,788.0000,10831.0000,788.0000,10753.0000
1774177428978,11755495.0000,787.0000,10829.0000,776.0000,10443.0000
1774177428980,11757057.0000,786.0000,11089.0000,805.0000,11759.0000
1774177428983,11755958.0000,786.0000,11239.0000,777.0000,11076.0000
1774177429018,11757007.0000,786.0000,11018.0000,791.0000,11054.0000
1774177429034,11756545.0000,787.0000,10997.0000,817.0000,11042.0000
1774177429050,11757594.0000,788.0000,11216.0000,794.0000,11071.0000
1774177429063,11756434.0000,788.0000,11309.0000,772.0000,11188.0000
1774177429081,11755856.0000,788.0000,11255.0000,781.0000,11454.0000
1774177429084,11756297.0000,789.0000,11126.0000,785.0000,10740.0000
1774177429094,11759112.0000,790.0000,10857.0000,809.0000,11289.0000
1774177429112,11757506.0000,790.0000,11067.0000,818.0000,11003.0000
1774177429125,11757704.0000,790.0000,11090.0000,794.0000,10750.0000
1774177429138,11761946.0000,789.0000,11151.0000,791.0000,11424.0000
1774177429144,11756297.0000,789.0000,10935.0000,779.0000,10547.0000
1774177429169,11754703.0000,788.0000,11085.0000,776.0000,11354.0000
1774177429186,11757752.0000,788.0000,10991.0000,798.0000,10921.0000
1774177429188,11758822.0000,787.0000,11124.0000,775.0000,11759.0000
1774177429202,11756540.0000,788.0000,11065.0000,790.0000,11045.0000
1774177429217,11755614.0000,787.0000,11098.0000,771.0000,10878.0000
1774177429232,11756825.0000,787.0000,11237.0000,791.0000,11232.0000
1774177429264,11756943.0000,788.0000,11147.0000,815.0000,11670.0000
1774177429266,11758498.0000,788.0000,11148.0000,791.0000,11638.0000
1774177429266,11757588.0000,789.0000,11318.0000,792.0000,11439.0000
1774177429281,11754647.0000,789.0000,11028.0000,791.0000,10680.0000
1774177429296,11757057.0000,788.0000,10888.0000,782.0000,11247.0000
1774177429310,11755339.0000,788.0000,11057.0000,788.0000,11027.0000
1774177429333,11755156.0000,787.0000,10908.0000,776.0000,10807.0000
1774177429333,11755838.0000,788.0000,10858.0000,796.0000,10469.0000
1774177429333,11759099.0000,787.0000,11162.0000,783.0000,11423.0000
1774177429357,11758598.0000,785.0000,10972.0000,787.0000,10888.0000
1774177429365,11757917.0000,786.0000,10839.0000,798.0000,11401.0000
1774177429390,11757173.0000,787.0000,10641.0000,792.0000,10043.0000
1774177429407,11765060.0000,787.0000,11066.0000,804.0000,11790.0000
1774177429407,11757357.0000,788.0000,11207.0000,776.0000,11344.0000
1774177429422,11759801.0000,789.0000,11345.0000,787.0000,11864.0000
1774177429436,11757881.0000,788.0000,11283.0000,793.0000,11232.0000
1774177429454,11758282.0000,788.0000,11406.0000,790.0000,11312.0000
1774177429467,11757752.0000,788.0000,11468.0000,793.0000,11740.0000
1774177429479,11756192.0000,788.0000,11188.0000,793.0000,11140.0000
1774177429486,11756952.0000,789.0000,11365.0000,792.0000,11428.0000
1774177429502,11758750.0000,789.0000,11233.0000,788.0000,10943.0000
1774177429519,11756496.0000,788.0000,11187.0000,801.0000,11148.0000
1774177429529,11757917.0000,789.0000,11295.0000,796.0000,11435.0000
1774177429564,11756064.0000,788.0000,11065.0000,792.0000,11557.0000
1774177429564,11757752.0000,789.0000,11045.0000,797.0000,10898.0000
1774177429566,11760030.0000,790.0000,11105.0000,794.0000,11415.0000
1774177429579,11757262.0000,788.0000,11185.0000,782.0000,10751.0000
1774177429588,11757993.0000,789.0000,11226.0000,807.0000,11420.0000
1774177429609,11757739.0000,788.0000,11159.0000,793.0000,11133.0000
1774177429628,11757254.0000,788.0000,11049.0000,766.0000,10928.0000
1774177429636,11757068.0000,787.0000,11108.0000,804.0000,11287.0000
1774177429644,11757099.0000,788.0000,11321.0000,804.0000,11756.0000
1774177429654,11758093.0000,788.0000,11208.0000,805.0000,11156.0000
1774177429666,11757295.0000,788.0000,10963.0000,790.0000,10809.0000
1774177429684,11758375.0000,788.0000,10847.0000,777.0000,10605.0000
1774177429707,11756297.0000,788.0000,10951.0000,798.0000,10129.0000
1774177429724,11757980.0000,789.0000,11120.0000,798.0000,10945.0000
1774177429725,11757236.0000,789.0000,11084.0000,797.0000,11841.0000
1774177429739,11756720.0000,789.0000,11033.0000,781.0000,10670.0000
1774177429755,11757993.0000,787.0000,11093.0000,764.0000,10780.0000
1774177429771,11764104.0000,788.0000,11231.0000,773.0000,11258.0000
1774177429802,11757057.0000,788.0000,11158.0000,789.0000,11684.0000
1774177429802,11757448.0000,788.0000,11095.0000,787.0000,10835.0000
1774177429804,11758270.0000,787.0000,11058.0000,791.0000,10889.0000
1774177429817,11758596.0000,787.0000,11308.0000,795.0000,11580.0000
1774177429833,11759538.0000,786.0000,10918.0000,772.0000,10922.0000
1774177429849,11763092.0000,786.0000,11034.0000,803.0000,10974.0000
1774177429878,11758391.0000,787.0000,11019.0000,789.0000,11170.0000
1774177429878,11758851.0000,785.0000,11104.0000,783.0000,11144.0000
1774177429878,11757618.0000,786.0000,11173.0000,791.0000,10745.0000
1774177429890,11758005.0000,787.0000,11339.0000,793.0000,11118.0000
1774177429911,11757284.0000,787.0000,11205.0000,787.0000,11109.0000
1774177429927,11757168.0000,788.0000,11270.0000,802.0000,10853.0000
1774177429936,11758336.0000,787.0000,11112.0000,787.0000,11322.0000
1774177429952,11757489.0000,788.0000,11377.0000,791.0000,11316.0000
1774177429971,11759302.0000,787.0000,11113.0000,784.0000,11292.0000
1774177429971,11758023.0000,786.0000,11179.0000,801.0000,10827.0000
1774177429987,11758807.0000,787.0000,11288.0000,793.0000,11500.0000
1774177430001,11758627.0000,787.0000,11268.0000,804.0000,11393.0000
1774177430017,11759178.0000,787.0000,11076.0000,797.0000,11170.0000
1774177430039,11757541.0000,788.0000,11166.0000,821.0000,10984.0000
1774177430055,11759677.0000,788.0000,11112.0000,781.0000,11396.0000
1774177430086,11758082.0000,788.0000,11164.0000,794.0000,11292.0000
1774177430086,11757816.0000,788.0000,11311.0000,769.0000,11280.0000
1774177430086,11758375.0000,788.0000,11159.0000,783.0000,11155.0000
1774177430102,11757488.0000,787.0000,11282.0000,777.0000,11693.0000
1774177430118,11758325.0000,786.0000,11157.0000,791.0000,11200.0000
1774177430134,11757943.0000,786.0000,11110.0000,785.0000,10944.0000
1774177430149,11758375.0000,787.0000,11156.0000,786.0000,10995.0000
1774177430166,11758999.0000,787.0000,11162.0000,780.0000,11518.0000
1774177430181,11758083.0000,787.0000,11054.0000,820.0000,11051.0000
1774177430198,11757719.0000,788.0000,11029.0000,770.0000,11289.0000
1774177430198,11761347.0000,788.0000,11134.0000,797.0000,11212.0000
1774177430213,11759044.0000,789.0000,10894.0000,792.0000,10699.0000
1774177430229,11758454.0000,789.0000,11123.0000,782.0000,11437.0000
1774177430245,11757863.0000,789.0000,11036.0000,789.0000,11177.0000
1774177430261,11756789.0000,787.0000,11038.0000,788.0000,11017.0000
1774177430261,11757646.0000,787.0000,10962.0000,795.0000,10583.0000
1774177430272,11757331.0000,786.0000,11192.0000,778.0000,11632.0000
1774177430292,11758470.0000,787.0000,10919.0000,796.0000,10556.0000
1774177430308,11758687.0000,787.0000,10971.0000,793.0000,10567.0000
1774177430341,11758248.0000,787.0000,11187.0000,789.0000,11438.0000
1774177430341,11758210.0000,788.0000,11040.0000,776.0000,11024.0000
1774177430341,11760590.0000,787.0000,10918.0000,788.0000,10835.0000
1774177430358,11758171.0000,788.0000,11037.0000,790.0000,11459.0000
1774177430370,11759022.0000,787.0000,11016.0000,769.0000,11195.0000
1774177430388,11758248.0000,788.0000,10990.0000,789.0000,10737.0000
1774177430420,11759467.0000,787.0000,11173.0000,786.0000,11006.0000
1774177430422,11757752.0000,789.0000,10975.0000,794.0000,11172.0000
1774177430424,11760499.0000,789.0000,11161.0000,808.0000,10858.0000
1774177430434,11758649.0000,789.0000,10744.0000,786.0000,10758.0000
1774177430452,11759016.0000,788.0000,10941.0000,786.0000,11253.0000
1774177430466,11757964.0000,789.0000,11022.0000,821.0000,10708.0000
1774177430497,11756450.0000,788.0000,10867.0000,783.0000,10372.0000
1774177430499,11757985.0000,790.0000,10869.0000,794.0000,10876.0000
1774177430499,11758269.0000,790.0000,10908.0000,790.0000,10736.0000
1774177430513,11790723.0000,790.0000,11041.0000,798.0000,10806.0000
1774177430529,11758660.0000,790.0000,10912.0000,797.0000,10793.0000
1774177430545,11758470.0000,789.0000,10910.0000,787.0000,11205.0000
1774177430561,11758229.0000,789.0000,11068.0000,780.0000,11463.0000
1774177430563,11758635.0000,789.0000,10971.0000,792.0000,10186.0000
1774177430576,11762021.0000,788.0000,10863.0000,787.0000,10566.0000
1774177430592,11758811.0000,788.0000,10888.0000,783.0000,10955.0000
1774177430608,11759624.0000,787.0000,11066.0000,796.0000,11181.0000
1774177430624,11758226.0000,788.0000,11208.0000,803.0000,11465.0000
1774177430640,11757665.0000,788.0000,11095.0000,790.0000,11397.0000
1774177430643,11758310.0000,787.0000,10974.0000,813.0000,10955.0000
1774177430656,11759053.0000,788.0000,11099.0000,791.0000,11309.0000
1774177430673,11759697.0000,787.0000,10777.0000,795.0000,10823.0000
1774177430689,11758322.0000,787.0000,11013.0000,782.0000,11275.0000
1774177430704,11758265.0000,787.0000,11151.0000,789.0000,10896.0000
1774177430735,11757646.0000,788.0000,11008.0000,790.0000,10591.0000
1774177430737,11761532.0000,787.0000,10937.0000,788.0000,10350.0000
1774177430737,11759599.0000,787.0000,11090.0000,788.0000,11449.0000
1774177430750,11758718.0000,788.0000,10889.0000,803.0000,10878.0000
1774177430766,11759403.0000,788.0000,10982.0000,786.0000,10624.0000
1774177430782,11758341.0000,787.0000,10913.0000,790.0000,11428.0000
1774177430813,11762178.0000,787.0000,10755.0000,784.0000,10429.0000
1774177430815,11756686.0000,788.0000,10824.0000,778.0000,10652.0000
1774177430815,11758391.0000,788.0000,10890.0000,785.0000,11103.0000
1774177430829,11759292.0000,789.0000,10984.0000,793.0000,11019.0000
1774177430846,11759150.0000,789.0000,10720.0000,791.0000,10584.0000
1774177430861,11759059.0000,789.0000,10859.0000,783.0000,11118.0000
1774177430877,11757682.0000,789.0000,10872.0000,786.0000,10861.0000
1774177430877,11759782.0000,789.0000,10990.0000,792.0000,11054.0000
1774177430893,11759557.0000,788.0000,10955.0000,784.0000,10741.0000
1774177430909,11760904.0000,788.0000,11113.0000,801.0000,11635.0000
1774177430924,11759257.0000,787.0000,10826.0000,779.0000,10794.0000
1774177430939,11760499.0000,788.0000,10593.0000,794.0000,10494.0000
1774177430955,11759419.0000,787.0000,10956.0000,792.0000,10486.0000
1774177430971,11759476.0000,787.0000,11073.0000,786.0000,11011.0000
1774177430990,11757037.0000,787.0000,10951.0000,794.0000,11186.0000
1774177430990,11760590.0000,788.0000,10892.0000,802.0000,10769.0000
1774177431003,11759363.0000,788.0000,10771.0000,808.0000,10210.0000
1774177431020,11758205.0000,789.0000,10989.0000,795.0000,11252.0000
1774177431035,11764554.0000,789.0000,10707.0000,791.0000,10956.0000
1774177431050,11756297.0000,790.0000,10763.0000,785.0000,10843.0000
1774177431069,11759016.0000,790.0000,10933.0000,801.0000,11110.0000
1774177431082,11758153.0000,789.0000,10907.0000,794.0000,10314.0000
1774177431082,11758778.0000,788.0000,10909.0000,790.0000,10848.0000
1774177431101,11759294.0000,788.0000,11009.0000,787.0000,10856.0000
1774177431115,11757618.0000,788.0000,10936.0000,780.0000,11242.0000
1774177431130,11758123.0000,788.0000,10974.0000,785.0000,11339.0000
1774177431146,11758487.0000,787.0000,10639.0000,789.0000,10200.0000
1774177431162,11756931.0000,787.0000,11050.0000,781.0000,11004.0000
1774177431178,11757974.0000,788.0000,10865.0000,793.0000,10680.0000
