t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,0.0,0.0,0.0,0.0,-26.0,11850236,25556,30670,1
0.0,0.0,0.0,0.0,0.0,-26.0,11853226,25536,31287,1
0.0,0.0,0.0,0.0,0.0,-26.0,11848525,25591,34164,1
0.03771,0.0,0.0,0.0,0.0,-26.0,11857447,25545,33640,1
0.03771,0.0,0.0,0.0,0.0,-26.0,11852348,25429,29901,1
0.03771,0.0,0.0,0.0,0.0,-26.0,11846208,25501,31566,1
0.05598,0.0,0.0,0.0,0.0,-26.0,11845872,25470,34469,1
0.05598,0.0,0.0,0.0,0.0,-26.0,11854282,25499,39376,1
0.05598,0.0,0.0,0.0,0.0,-26.0,11852273,25525,34420,1
0.08535,0.0,0.0,0.0,0.0,-26.0,11848570,25558,27374,1
0.08535,0.0,0.0,0.0,0.0,-26.0,11845160,25490,32017,1
0.08535,0.0,0.0,0.0,0.0,-26.0,11847719,25446,35924,1
0.11701,0.0187,0.0187,0.0,0.0,-26.0,11848531,25557,36276,1
0.11701,0.0187,0.0187,0.0,0.0,-26.0,11842741,25501,36734,1
0.11701,0.0187,0.0187,0.0,0.0,-26.0,11847342,25576,35850,1
0.15151,0.0187,0.0187,0.0,0.0,-26.0,11844749,25543,35681,1
0.15151,0.0187,0.0187,0.0,0.0,-26.0,11845991,25574,30647,1
0.15151,0.0187,0.0187,0.0,0.0,-26.0,11849177,25553,32742,1
0.17994,0.0187,0.0187,0.0,0.0,-26.0,11843529,25475,38385,1
0.17994,0.0187,0.0187,0.0,0.0,-26.0,11849853,25474,30911,1
0.17994,0.0187,0.0187,0.0,0.0,-26.0,11844388,25513,33191,1
0.20076,0.0187,0.0187,0.0,0.0,-26.0,11849373,25484,37059,1
0.20076,0.0187,0.0187,0.0,0.0,-26.0,11846099,25469,36862,1
0.20076,0.0187,0.0187,0.0,0.0,-26.0,11842060,25399,36482,1
0.22757,0.0187,0.0187,0.0,0.0,-26.0,11853305,25454,30927,1
0.22757,0.0187,0.0187,0.0,0.0,-26.0,11841396,25586,36959,1
0.22757,0.0187,0.0187,0.0,0.0,-26.0,11849508,25492,34478,1
0.25946,0.0187,0.0187,0.0,0.0,-26.0,11840091,25508,33658,1
0.25946,0.0187,0.0187,0.0,0.0,-26.0,11847371,25567,41265,1
0.25946,0.0187,0.0187,0.0,0.0,-26.0,11841514,25602,35187,1
0.29215,0.0187,0.0187,0.0,0.0,-26.0,11842528,25388,31484,1
0.29215,0.0187,0.0187,0.0,0.0,-26.0,11844058,25316,32583,1
0.29215,0.0187,0.0187,0.0,0.0,-26.0,11841010,25426,31429,1
0.32187,0.0187,0.0187,0.0,0.0,-26.0,11844766,25472,31011,1
0.32187,0.0187,0.0187,0.0,0.0,-26.0,11839932,25514,31069,1
0.32187,0.0187,0.0187,0.0,0.0,-26.0,11841903,25500,32137,1
0.35343,0.1031,0.1031,0.0,0.0,-26.0,11843726,25483,33360,1
0.35343,0.1031,0.1031,0.0,0.0,-26.0,11839558,25502,37086,1
0.35343,0.1031,0.1031,0.0,0.0,-26.0,11838723,25509,37676,1
0.38684,0.1031,0.1031,0.0,0.0,-26.0,11845731,25576,31171,1
0.38684,0.1031,0.1031,0.0,0.0,-26.0,11842741,25648,31034,1
0.38684,0.1031,0.1031,0.0,0.0,-26.0,11839272,25607,37189,1
0.416,0.1031,0.1031,0.0,0.0,-26.0,11836618,25525,33842,1
0.416,0.1031,0.1031,0.0,0.0,-26.0,11837971,25569,39893,1
0.416,0.1031,0.1031,0.0,0.0,-26.0,11838956,25567,31527,1
0.44926,0.1031,0.1031,0.0,0.0,-26.0,11838159,25590,32699,1
0.44926,0.1031,0.1031,0.0,0.0,-26.0,11836335,25458,33295,1
0.44926,0.1031,0.1031,0.0,0.0,-26.0,11836376,25531,32065,1
0.48061,0.1031,0.1031,0.0,0.0,-26.0,11838305,25526,32003,1
0.48061,0.1031,0.1031,0.0,0.0,-26.0,11833845,25610,31840,1
0.48061,0.1031,0.1031,0.0,0.0,-26.0,11837125,25507,38177,1
0.49661,0.1031,0.1031,0.0,0.0,-26.0,11831866,25628,32357,1
0.49661,0.1031,0.1031,0.0,0.0,-26.0,11833988,25628,34859,1
0.49661,0.1031,0.1031,0.0,0.0,-26.0,11833687,25505,37644,1
