t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,0.0,0.0,0.0,0.0,-30.0,11805084,25596,32431,1
0.0,0.0,0.0,0.0,0.0,-30.0,11805059,25573,33943,1
0.0,0.0,0.0,0.0,0.0,-30.0,11803834,25598,32838,1
0.03076,0.0,0.0,0.0,0.0,-30.0,11811160,25482,31950,1
0.03076,0.0,0.0,0.0,0.0,-30.0,11805210,25515,37114,1
0.03076,0.0,0.0,0.0,0.0,-30.0,11803042,25563,32636,1
0.0657,0.0,0.0,0.0,0.0,-30.0,11806993,25502,32517,1
0.0657,0.0,0.0,0.0,0.0,-30.0,11804367,25474,33676,1
0.0657,0.0,0.0,0.0,0.0,-30.0,11806401,25682,31418,1
0.09362,0.0,0.0,0.0,0.0,-30.0,11804022,25498,34881,1
0.09362,0.0,0.0,0.0,0.0,-30.0,11803545,25491,35259,1
0.09362,0.0,0.0,0.0,0.0,-30.0,11805913,25652,35761,1
0.12541,0.0,0.0,0.0,0.0,-30.0,11804335,25623,32644,1
0.12541,0.0,0.0,0.0,0.0,-30.0,11802904,25506,30877,1
0.12541,0.0,0.0,0.0,0.0,-30.0,11804838,25571,38264,1
0.15722,0.0,0.0,0.0,0.0,-30.0,11804682,25600,28061,1
0.15722,0.0,0.0,0.0,0.0,-30.0,11804550,25677,35943,1
0.15722,0.0,0.0,0.0,0.0,-30.0,11802316,25604,30267,1
0.19029,0.0,0.0,0.0,0.0,-30.0,11803684,25551,32345,1
0.19029,0.0,0.0,0.0,0.0,-30.0,11811723,25413,31633,1
0.19029,0.0,0.0,0.0,0.0,-30.0,11802930,25524,30158,1
0.2074,0.0375,0.0375,0.0,0.0,-30.0,11803848,25586,35696,1
0.2074,0.0375,0.0375,0.0,0.0,-30.0,11804250,25594,34369,1
0.2074,0.0375,0.0375,0.0,0.0,-30.0,11802866,25722,33007,1
0.23852,0.0375,0.0375,0.0,0.0,-30.0,11807762,25620,29430,1
0.23852,0.0375,0.0375,0.0,0.0,-30.0,11801904,25683,34779,1
0.23852,0.0375,0.0375,0.0,0.0,-30.0,11803089,25641,33979,1
0.27314,0.0375,0.0375,0.0,0.0,-30.0,11803975,25564,32436,1
0.27314,0.0375,0.0375,0.0,0.0,-30.0,11803067,25652,25808,1
0.27314,0.0375,0.0375,0.0,0.0,-30.0,11805474,25610,34219,1
0.30536,0.0375,0.0375,0.0,0.0,-30.0,11802799,25659,30881,1
0.30536,0.0375,0.0375,0.0,0.0,-30.0,11801918,25642,36207,1
0.30536,0.0375,0.0375,0.0,0.0,-30.0,11803334,25547,35546,1
0.33704,0.0375,0.0375,0.0,0.0,-30.0,11802619,25578,28863,1
0.33704,0.0375,0.0375,0.0,0.0,-30.0,11802576,25538,34179,1
0.33704,0.0375,0.0375,0.0,0.0,-30.0,11808414,25522,34548,1
0.36898,0.0375,0.0375,0.0,0.0,-30.0,11801904,25592,37844,1
0.36999,0.0375,0.0375,0.0,0.0,-30.0,11803627,25586,34538,1
0.36999,0.0375,0.0375,0.0,0.0,-30.0,11800798,25537,34012,1
0.38826,0.0375,0.0375,0.0,0.0,-30.0,11801113,25713,31121,1
0.38826,0.0375,0.0375,0.0,0.0,-30.0,11799361,25675,32820,1
0.38826,0.0375,0.0375,0.0,0.0,-30.0,11800472,25639,34073,1
0.43428,0.1437,0.1437,0.0,0.0,-30.0,11800933,25681,32701,1
0.43428,0.1437,0.1437,0.0,0.0,-30.0,11799618,25566,27927,1
0.43428,0.1437,0.1437,0.0,0.0,-30.0,11800488,25544,33085,1
0.44809,0.1437,0.1437,0.0,0.0,-30.0,11802120,25640,35550,1
0.44809,0.1437,0.1437,0.0,0.0,-30.0,11800298,25622,34412,1
0.44809,0.1437,0.1437,0.0,0.0,-30.0,11800826,25455,35627,1
0.47994,0.1437,0.1437,0.0,0.0,-30.0,11800537,25801,30154,1
0.47994,0.1437,0.1437,0.0,0.0,-30.0,11799689,25720,36499,1
0.47994,0.1437,0.1437,0.0,0.0,-30.0,11799903,25569,32396,1
0.51652,0.1437,0.1437,0.0,0.0,-30.0,11800923,25572,34937,1
0.51652,0.1437,0.1437,0.0,0.0,-30.0,11799020,25590,30182,1
0.51652,0.1437,0.1437,0.0,0.0,-30.0,11797866,25546,32737,1
0.54885,0.1437,0.1437,0.0,0.0,-30.0,11798498,25561,31687,1
0.54885,0.1437,0.1437,0.0,0.0,-30.0,11799800,25599,30643,1
0.54885,0.1437,0.1437,0.0,0.0,-30.0,11799361,25634,31256,1
0.58106,0.1437,0.1437,0.0,0.0,-30.0,11797142,25688,33325,1
0.58106,0.1437,0.1437,0.0,0.0,-30.0,11797596,25579,37937,1
0.58106,0.1437,0.1437,0.0,0.0,-30.0,11796799,25587,32613,1
0.59705,0.1437,0.1437,0.0,0.0,-30.0,11798620,25597,38094,1
0.59705,0.1437,0.1437,0.0,0.0,-30.0,11797366,25676,28835,1
0.59705,0.1437,0.1437,0.0,0.0,-30.0,11796702,25659,33558,1
0.62875,0.3156,0.3156,0.0,0.0,-30.0,11796287,25664,34115,1
0.62875,0.3156,0.3156,0.0,0.0,-30.0,11795657,25629,35281,1
0.62875,0.3156,0.3156,0.0,0.0,-30.0,11794536,25617,32437,1
0.66016,0.3156,0.3156,0.0,0.0,-30.0,11795687,25580,36487,1
0.6619,0.3156,0.3156,0.0,0.0,-30.0,11795088,25607,36091,1
0.6619,0.3156,0.3156,0.0,0.0,-30.0,11794473,25508,31908,1
0.69571,0.3156,0.3156,0.0,0.0,-30.0,11794920,25603,34348,1
0.69571,0.3156,0.3156,0.0,0.0,-30.0,11793405,25625,34964,1
0.69571,0.3156,0.3156,0.0,0.0,-30.0,11792042,25740,31679,1
0.7277,0.3156,0.3156,0.0,0.0,-30.0,11794891,25633,30102,1
0.7277,0.3156,0.3156,0.0,0.0,-30.0,11792590,25564,34914,1
0.7277,0.3156,0.3156,0.0,0.0,-30.0,11792745,25638,27943,1
0.76035,0.3156,0.3156,0.0,0.0,-30.0,11792754,25482,34540,1
0.76035,0.3156,0.3156,0.0,0.0,-30.0,11792425,25765,37977,1
0.76035,0.3156,0.3156,0.0,0.0,-30.0,11791586,25657,31547,1
0.79214,0.3156,0.3156,0.0,0.0,-30.0,11789972,25678,31611,1
0.79214,0.3156,0.3156,0.0,0.0,-30.0,11790555,25768,31221,1
