t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,0.0,0.0,0.0,0.0,-12.0,11852684,25458,27530,1
0.0,0.0,0.0,0.0,0.0,-12.0,11852773,25469,31129,1
0.0,0.0,0.0,0.0,0.0,-12.0,11850847,25577,33538,1
0.03227,0.0,0.0,0.0,0.0,-12.0,11849626,25462,34991,1
0.03227,0.0,0.0,0.0,0.0,-12.0,11851140,25513,31458,1
0.03227,0.0031,0.0031,0.0,0.0,-12.0,11853539,25522,32685,1
0.0643,0.0031,0.0031,0.0,0.0,-12.0,11855403,25583,34925,1
0.06591,0.0031,0.0031,0.0,0.0,-12.0,11851738,25414,39880,1
0.06591,0.0031,0.0031,0.0,0.0,-12.0,11851004,25502,32819,1
0.09537,0.0031,0.0031,0.0,0.0,-12.0,11852136,25536,34769,1
0.09537,0.0031,0.0031,0.0,0.0,-12.0,11853319,25518,32144,1
0.09537,0.0031,0.0031,0.0,0.0,-12.0,11854681,25564,37682,1
0.12968,0.0031,0.0031,0.0,0.0,-12.0,11851738,25629,33390,1
0.12968,0.0031,0.0031,0.0,0.0,-12.0,11852660,25556,37251,1
0.12968,0.0031,0.0031,0.0,0.0,-12.0,11853314,25523,36974,1
0.14548,0.0031,0.0031,0.0,0.0,-12.0,11847755,25495,36327,1
0.14548,0.0031,0.0031,0.0,0.0,-12.0,11854183,25533,29507,1
0.14548,0.0031,0.0031,0.0,0.0,-12.0,11853305,25611,32298,1
0.18053,0.0031,0.0031,0.0,0.0,-12.0,11851489,25585,41137,1
0.18053,0.0031,0.0031,0.0,0.0,-12.0,11852299,25551,29321,1
0.18053,0.0031,0.0031,0.0,0.0,-12.0,11848009,25558,34213,1
0.20927,0.0031,0.0031,0.0,0.0,-12.0,11854823,25448,33545,1
0.20927,0.0031,0.0031,0.0,0.0,-12.0,11853636,25376,32408,1
0.20927,0.0031,0.0031,0.0,0.0,-12.0,11853331,25590,29967,1
0.24158,0.0031,0.0031,0.0,0.0,-12.0,11849048,25501,31383,1
0.24158,0.0031,0.0031,0.0,0.0,-12.0,11846889,25348,34939,1
0.24158,0.0031,0.0031,0.0,0.0,-12.0,11849853,25562,35008,1
0.2754,0.0625,0.0625,0.0,0.0,-12.0,11853161,25543,34735,1
0.2754,0.0625,0.0625,0.0,0.0,-12.0,11846300,25487,35679,1
0.2754,0.0625,0.0625,0.0,0.0,-12.0,11850708,25608,38159,1
0.30653,0.0625,0.0625,0.0,0.0,-12.0,11846283,25574,35081,1
0.30653,0.0625,0.0625,0.0,0.0,-12.0,11853721,25503,33617,1
0.30653,0.0625,0.0625,0.0,0.0,-12.0,11843529,25539,33051,1
0.33812,0.0625,0.0625,0.0,0.0,-12.0,11844204,25521,35391,1
0.33812,0.0625,0.0625,0.0,0.0,-12.0,11848164,25473,34305,1
0.33812,0.0625,0.0625,0.0,0.0,-12.0,11848468,25570,37402,1
0.37376,0.0625,0.0625,0.0,0.0,-12.0,11842321,25576,34289,1
0.37376,0.0625,0.0625,0.0,0.0,-12.0,11844101,25470,31720,1
0.37376,0.0625,0.0625,0.0,0.0,-12.0,11848186,25517,33169,1
0.39019,0.0625,0.0625,0.0,0.0,-12.0,11842966,25623,33228,1
0.39019,0.0625,0.0625,0.0,0.0,-12.0,11844448,25627,37605,1
0.39019,0.0625,0.0625,0.0,0.0,-12.0,11841196,25583,37751,1
0.42268,0.0625,0.0625,0.0,0.0,-12.0,11843341,25532,35550,1
0.42268,0.0625,0.0625,0.0,0.0,-12.0,11845421,25561,39729,1
0.42268,0.0625,0.0625,0.0,0.0,-12.0,11842093,25553,31796,1
0.45407,0.0625,0.0625,0.0,0.0,-12.0,11842202,25626,33621,1
0.45407,0.0625,0.0625,0.0,0.0,-12.0,11839886,25426,31825,1
0.45407,0.0625,0.0625,0.0,0.0,-12.0,11842741,25547,31589,1
0.4855,0.1906,0.1906,0.0,0.0,-12.0,11845797,25707,34567,1
0.4855,0.1906,0.1906,0.0,0.0,-12.0,11838765,25575,37479,1
0.4855,0.1906,0.1906,0.0,0.0,-12.0,11838426,25581,30459,1
0.51717,0.1906,0.1906,0.0,0.0,-12.0,11839431,25647,31720,1
