t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,0.0,0.0,0.0,0.0,-5.0,11849711,25508,38234,0
0.0,0.0,0.0,0.0,0.0,-5.0,11852561,25489,33355,0
0.0,0.0,0.0,0.0,0.0,-5.0,11851232,25493,37679,0
0.0368,0.0,0.0,0.0,0.0,-5.0,11852483,25571,35429,0
0.0368,0.0,0.0,0.0,0.0,-5.0,11850002,25376,35233,0
0.0368,0.0,0.0,0.0,0.0,-5.0,11848801,25542,27443,0
0.05428,0.0,0.0,0.0,0.0,-5.0,11854991,25499,36103,0
0.05428,0.0,0.0,0.0,0.0,-5.0,11852773,25524,29844,0
0.05428,0.0,0.0,0.0,0.0,-5.0,11851641,25557,36778,0
0.08688,0.0,0.0,0.0,0.0,-5.0,11852938,25484,34505,0
0.08688,0.0,0.0,0.0,0.0,-5.0,11850376,25549,32076,0
0.08688,0.0,0.0,0.0,0.0,-5.0,11845770,25447,33713,0
0.11836,0.0,0.0,0.0,0.0,-5.0,11857272,25490,39140,0
0.11836,0.0,0.0,0.0,0.0,-5.0,11849014,25541,32617,0
0.11836,0.0,0.0,0.0,0.0,-5.0,11852473,25567,29637,0
0.1514,0.0,0.0,0.0,0.0,-5.0,11852424,25467,32768,0
0.1514,0.0,0.0,0.0,0.0,-5.0,11854235,25541,34435,0
0.1514,0.0,0.0,0.0,0.0,-5.0,11845851,25520,35909,0
0.18413,0.0312,0.0312,0.0,0.0,-5.0,11845390,25609,35603,0
0.18413,0.0312,0.0312,0.0,0.0,-5.0,11848549,25527,34992,0
0.18413,0.0312,0.0312,0.0,0.0,-5.0,11846827,25611,35085,0
0.21754,0.0312,0.0312,0.0,0.0,-5.0,11845003,25640,28766,0
0.21754,0.0312,0.0312,0.0,0.0,-5.0,11845095,25598,31756,0
0.21754,0.0312,0.0312,0.0,0.0,-5.0,11845908,25572,35164,0
0.23489,0.0312,0.0312,0.0,0.0,-5.0,11849292,25581,35015,0
0.23489,0.0312,0.0312,0.0,0.0,-5.0,11846204,25489,36963,0
0.23489,0.0312,0.0312,0.0,0.0,-5.0,11849853,25410,32484,0
0.26816,0.0312,0.0312,0.0,0.0,-5.0,11843698,25546,30789,0
0.27105,0.0312,0.0312,0.0,0.0,-5.0,11844832,25600,33125,0
0.27105,0.0312,0.0312,0.0,0.0,-5.0,11841252,25559,35387,0
0.29996,0.0312,0.0312,0.0,0.0,-5.0,11845955,25639,34866,0
0.29996,0.0312,0.0312,0.0,0.0,-5.0,11844101,25658,36089,0
0.29996,0.0312,0.0312,0.0,0.0,-5.0,11846647,25622,31422,0
0.33351,0.0312,0.0312,0.0,0.0,-5.0,11845044,25567,34352,0
0.33351,0.0312,0.0312,0.0,0.0,-5.0,11843449,25514,36426,0
0.33351,0.0312,0.0312,0.0,0.0,-5.0,11841838,25546,36912,0
0.36383,0.0312,0.0312,0.0,0.0,-5.0,11841497,25551,36302,0
0.36383,0.1375,0.1375,0.0,0.0,-5.0,11841401,25549,31269,0
0.36484,0.1375,0.1375,0.0,0.0,-5.0,11846225,25627,32819,0
0.38571,0.1375,0.1375,0.0,0.0,-5.0,11843416,25635,35049,0
0.38571,0.1375,0.1375,0.0,0.0,-5.0,11839606,25599,33871,0
0.38571,0.1375,0.1375,0.0,0.0,-5.0,11841196,25574,38701,0
0.41169,0.1375,0.1375,0.0,0.0,-5.0,11842741,25548,39150,0
