t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,0.0,0.0,0.0,0.0,-10.0,11853774,25508,35418,1
0.0,0.0,0.0,0.0,0.0,-10.0,11850481,25558,32231,1
0.0,0.0,0.0,0.0,0.0,-10.0,11847652,25491,36740,1
0.00831,0.0,0.0,0.0,0.0,-10.0,11849874,25657,33301,1
0.00831,0.0,0.0,0.0,0.0,-10.0,11852644,25615,33199,1
0.00831,0.0,0.0,0.0,0.0,-10.0,11853636,25521,38126,1
0.04255,0.0,0.0,0.0,0.0,-10.0,11852994,25566,37293,1
0.04255,0.0,0.0,0.0,0.0,-10.0,11852301,25648,35188,1
0.04255,0.0,0.0,0.0,0.0,-10.0,11851931,25531,34315,1
0.06942,0.0031,0.0031,0.0,0.0,-10.0,11853468,25574,33671,1
0.06942,0.0031,0.0031,0.0,0.0,-10.0,11850318,25481,35420,1
0.06942,0.0031,0.0031,0.0,0.0,-10.0,11862678,25537,33743,1
0.10147,0.0031,0.0031,0.0,0.0,-10.0,11853241,25501,27837,1
0.10147,0.0031,0.0031,0.0,0.0,-10.0,11852837,25452,39621,1
0.10147,0.0031,0.0031,0.0,0.0,-10.0,11852561,25490,30447,1
0.13846,0.0031,0.0031,0.0,0.0,-10.0,11851949,25463,33547,1
0.13846,0.0031,0.0031,0.0,0.0,-10.0,11857687,25658,32202,1
0.13846,0.0031,0.0031,0.0,0.0,-10.0,11852561,25459,37641,1
0.17143,0.0031,0.0031,0.0,0.0,-10.0,11852845,25438,32033,1
0.17143,0.0031,0.0031,0.0,0.0,-10.0,11853730,25542,35240,1
0.17143,0.0031,0.0031,0.0,0.0,-10.0,11853818,25564,37747,1
0.19845,0.0031,0.0031,0.0,0.0,-10.0,11851646,25487,37868,1
0.19845,0.0031,0.0031,0.0,0.0,-10.0,11846817,25520,33276,1
0.19845,0.0031,0.0031,0.0,0.0,-10.0,11846755,25509,34824,1
0.23038,0.0031,0.0031,0.0,0.0,-10.0,11852365,25572,30803,1
0.23038,0.0031,0.0031,0.0,0.0,-10.0,11849626,25452,28611,1
0.23038,0.0031,0.0031,0.0,0.0,-10.0,11852078,25551,31419,1
0.26558,0.0625,0.0625,0.0,0.0,-10.0,11849853,25596,33777,1
0.26558,0.0625,0.0625,0.0,0.0,-10.0,11845280,25645,37333,1
0.26558,0.0625,0.0625,0.0,0.0,-10.0,11846046,25548,35384,1
0.27797,0.0625,0.0625,0.0,0.0,-10.0,11845114,25563,31731,1
