t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,0.0,0.0,0.0,0.0,-20.0,11851603,25531,37749,1
0.0,0.0,0.0,0.0,0.0,-20.0,11851738,25459,29643,1
0.0,0.0,0.0,0.0,0.0,-20.0,11851230,25612,26059,1
0.03215,0.0,0.0,0.0,0.0,-20.0,11853737,25444,31404,1
0.03215,0.0,0.0,0.0,0.0,-20.0,11854796,25488,36827,1
0.03215,0.0,0.0,0.0,0.0,-20.0,11855018,25528,31151,1
0.06814,0.0,0.0,0.0,0.0,-20.0,11851738,25490,34463,1
0.06814,0.0,0.0,0.0,0.0,-20.0,11853291,25579,38138,1
0.06814,0.0,0.0,0.0,0.0,-20.0,11854466,25518,42008,1
0.0968,0.0,0.0,0.0,0.0,-20.0,11853987,25515,36530,1
0.0968,0.0,0.0,0.0,0.0,-20.0,11855817,25484,38365,1
0.0968,0.0,0.0,0.0,0.0,-20.0,11855655,25547,34810,1
0.11237,0.0,0.0,0.0,0.0,-20.0,11853075,25459,34383,1
0.11237,0.0,0.0,0.0,0.0,-20.0,11854072,25518,34321,1
0.11237,0.0,0.0,0.0,0.0,-20.0,11853413,25524,29351,1
0.14461,0.0,0.0,0.0,0.0,-20.0,11850156,25558,35109,1
0.14461,0.0,0.0,0.0,0.0,-20.0,11855498,25557,34030,1
0.14461,0.0,0.0,0.0,0.0,-20.0,11852074,25479,38459,1
0.17663,0.0,0.0,0.0,0.0,-20.0,11853568,25514,39168,1
0.17663,0.0,0.0,0.0,0.0,-20.0,11853883,25564,33515,1
0.17663,0.0,0.0,0.0,0.0,-20.0,11853936,25514,28188,1
0.22018,0.0375,0.0375,0.0,0.0,-20.0,11855194,25573,33410,1
0.22018,0.0375,0.0375,0.0,0.0,-20.0,11852366,25483,36289,1
0.22018,0.0375,0.0375,0.0,0.0,-20.0,11851834,25498,34728,1
0.24738,0.0375,0.0375,0.0,0.0,-20.0,11853226,25533,38762,1
0.24738,0.0375,0.0375,0.0,0.0,-20.0,11852994,25458,31722,1
0.24738,0.0375,0.0375,0.0,0.0,-20.0,11853987,25503,38399,1
0.26478,0.0375,0.0375,0.0,0.0,-20.0,11851110,25538,33017,1
0.26478,0.0375,0.0375,0.0,0.0,-20.0,11848164,25560,37678,1
0.26478,0.0375,0.0375,0.0,0.0,-20.0,11849927,25514,35662,1
0.30028,0.0375,0.0375,0.0,0.0,-20.0,11852195,25393,34339,1
0.30028,0.0375,0.0375,0.0,0.0,-20.0,11847326,25650,35358,1
0.30028,0.0375,0.0375,0.0,0.0,-20.0,11852424,25470,37038,1
0.33207,0.0375,0.0375,0.0,0.0,-20.0,11844511,25569,29077,1
0.33207,0.0375,0.0375,0.0,0.0,-20.0,11850498,25584,31419,1
