t_s,ldc_raw,r_raw,teng_raw,xa_mm,z_mm,dL_pct,dR_pct,eps_pred_pct,d_pred_mm,eps_act_pct,d_act_mm
743.5044,11759087.0,25953.0,34313.0,2.25,0.0,2.3428,1.8981,4.7554,35.34,3.75,36.0
743.5044,11756532.0,26099.0,34372.0,2.25,0.0,2.3873,2.4713,5.4809,34.93,3.75,36.0
743.5351,11757123.0,26035.0,33393.0,2.25,0.0,2.377,2.2201,5.1532,35.01,3.75,36.0
743.5351,11755882.0,26030.0,33392.0,2.25,0.0,2.3986,2.2004,5.1282,35.11,3.75,36.0
743.5351,11757716.0,25991.0,32883.0,2.25,0.0,2.3666,2.0473,4.9367,35.3,3.75,36.0
743.5668,11757353.0,26122.0,33486.0,2.25,0.0,2.373,2.5616,5.6025,34.76,3.75,36.0
743.5668,11757964.0,26016.0,32676.0,2.25,0.0,2.3623,2.1455,5.0588,34.97,3.75,36.0
743.5668,11756968.0,25952.0,33402.0,2.25,0.0,2.3797,1.8942,4.7507,35.4,3.75,36.0
743.6005,11758898.0,26037.0,32895.0,2.25,0.0,2.3461,2.2279,5.1632,35.23,3.75,36.0
743.6005,11757074.0,26056.0,34898.0,2.25,0.0,2.3778,2.3025,5.259,35.08,3.75,36.0
743.6005,11755602.0,26145.0,32779.0,2.25,0.0,2.4035,2.652,5.726,34.55,3.75,36.0
743.6149,11757790.0,26070.0,32574.0,2.25,0.0,2.3654,2.3575,5.3305,34.58,3.75,36.0
743.6149,11759956.0,26041.0,34276.0,2.25,0.0,2.3276,2.2436,5.1833,34.68,3.75,36.0
743.6149,11760330.0,26014.0,32714.0,2.25,0.0,2.3211,2.1376,5.0489,34.87,3.75,36.0
743.6472,11757234.0,26106.0,32890.0,2.25,0.0,2.375,2.4988,5.5177,34.59,3.75,36.0
743.6472,11757452.0,26086.0,33882.0,2.25,0.0,2.3712,2.4203,5.4131,34.53,3.75,36.0
743.6472,11756464.0,25988.0,31787.0,2.25,0.0,2.3884,2.0355,4.9222,35.0,3.75,36.0
743.6799,11756777.0,26047.0,34037.0,2.25,0.0,2.383,2.2672,5.2135,35.0,3.75,36.0
743.6799,11754184.0,26020.0,32135.0,2.25,0.0,2.4282,2.1612,5.0786,35.2,3.75,36.0
743.6799,11756505.0,25993.0,33656.0,2.25,0.0,2.3877,2.0552,4.9463,35.38,3.75,36.0
743.712,11757366.0,26043.0,34976.0,2.25,0.0,2.3727,2.2515,5.1933,35.22,3.75,36.0
743.712,11757660.0,26064.0,32213.0,2.25,0.0,2.3676,2.3339,5.2998,35.02,3.75,36.0
743.712,11758177.0,26128.0,34313.0,2.25,0.0,2.3586,2.5852,5.6345,34.53,3.75,36.0
743.7438,11756631.0,26007.0,33241.0,2.25,0.0,2.3855,2.1101,5.0146,34.91,3.75,36.0
743.7438,11756297.0,26082.0,33820.0,2.25,0.0,2.3914,2.4046,5.3924,34.78,3.75,36.0
743.7438,11755966.0,26068.0,33145.0,2.25,0.0,2.3971,2.3496,5.3203,34.78,3.75,36.0
743.7757,11758370.0,26020.0,34343.0,2.25,0.0,2.3553,2.1612,5.0786,34.95,3.75,36.0
743.7757,11755927.0,26047.0,32814.0,2.25,0.0,2.3978,2.2672,5.2135,34.99,3.75,36.0
743.7757,11757695.0,26016.0,32834.0,2.25,0.0,2.367,2.1455,5.0588,35.12,3.75,36.0
743.8071,11759139.0,26064.0,33396.0,2.25,0.0,2.3419,2.3339,5.2998,34.91,3.75,36.0
743.8071,11758482.0,25950.0,33802.0,2.25,0.0,2.3533,1.8863,4.7413,35.34,3.75,36.0
743.8071,11758353.0,26003.0,33799.0,2.25,0.0,2.3556,2.0944,4.995,35.36,3.75,36.0
743.8413,11758145.0,25990.0,33659.0,2.25,0.0,2.3592,2.0434,4.9318,35.45,3.75,36.0
743.8413,11759207.0,26021.0,32452.0,2.25,0.0,2.3407,2.1651,5.0835,35.32,3.75,36.0
743.8413,11756733.0,26009.0,32555.0,2.25,0.0,2.3838,2.118,5.0244,35.37,3.75,36.0
743.8555,11755882.0,26104.0,33168.0,2.25,0.0,2.3986,2.491,5.5072,34.95,3.75,36.0
743.8555,11757740.0,26122.0,33426.0,2.25,0.0,2.3662,2.5616,5.6025,34.53,3.75,36.0
743.8555,11757376.0,26048.0,34193.0,2.25,0.0,2.3726,2.2711,5.2185,34.69,3.75,36.0
743.8873,11759524.0,26030.0,34605.0,2.25,0.0,2.3352,2.2004,5.1282,34.82,3.75,36.0
743.8873,11758443.0,26122.0,33322.0,2.25,0.0,2.354,2.5616,5.6025,34.43,3.75,36.0
743.8873,11763539.0,26047.0,32694.0,2.25,0.0,2.2653,2.2672,5.2135,34.46,3.75,36.0
743.9193,11756297.0,25996.0,33220.0,2.25,0.0,2.3914,2.0669,4.9609,34.93,3.75,36.0
743.9193,11758307.0,26108.0,34000.0,2.25,0.0,2.3564,2.5067,5.5283,34.58,3.75,36.0
743.9193,11758248.0,26068.0,35339.0,2.25,0.0,2.3574,2.3496,5.3203,34.6,3.75,36.0
743.9517,11759950.0,26074.0,33990.0,2.25,0.0,2.3278,2.3732,5.3511,34.52,3.75,36.0
743.9517,11757682.0,26108.0,32808.0,2.25,0.0,2.3672,2.5067,5.5283,34.36,3.75,36.0
743.9517,11757697.0,25980.0,33133.0,2.25,0.0,2.367,2.0041,4.8836,34.9,3.75,36.0
743.9865,11756835.0,26043.0,33800.0,2.25,0.0,2.382,2.2515,5.1933,34.95,3.75,36.0
743.9865,11759331.0,26134.0,33949.0,2.25,0.0,2.3385,2.6088,5.6666,34.42,3.75,36.0
743.9865,11758157.0,26020.0,32573.0,2.25,0.0,2.359,2.1612,5.0786,34.74,3.75,36.0
744.0159,11757331.0,26050.0,32583.0,2.25,0.0,2.3733,2.279,5.2286,34.81,3.75,36.0
744.0159,11756505.0,26019.0,32060.0,2.25,0.0,2.3877,2.1572,5.0736,35.02,3.75,36.0
744.0159,11757177.0,25987.0,33715.0,2.25,0.0,2.376,2.0316,4.9173,35.28,3.75,36.0
744.0482,11758750.0,25993.0,35029.0,2.25,0.0,2.3486,2.0552,4.9463,35.37,3.75,36.0
744.0482,11758630.0,26102.0,32909.0,2.25,0.0,2.3507,2.4831,5.4967,34.87,3.75,36.0
744.0482,11756708.0,26113.0,32857.0,2.25,0.0,2.3842,2.5263,5.5547,34.57,3.75,36.0
744.065,11757752.0,26059.0,32153.0,2.25,0.0,2.366,2.3143,5.2743,34.65,3.75,36.0
744.065,11757246.0,26004.0,33075.0,2.25,0.0,2.3748,2.0983,4.9999,34.98,3.75,36.0
744.065,11757814.0,26046.0,32321.0,2.25,0.0,2.3649,2.2633,5.2084,34.96,3.75,36.0
744.0953,11757559.0,26047.0,34619.0,2.25,0.0,2.3694,2.2672,5.2135,34.95,3.75,36.0
744.0953,11758691.0,25929.0,33581.0,2.25,0.0,2.3497,1.8039,4.6437,8.87,3.75,36.0
744.0953,11759066.0,26074.0,33069.0,2.25,0.0,2.3431,2.3732,5.3511,34.48,3.75,36.0
744.1274,11757866.0,26052.0,33685.0,2.25,0.0,2.364,2.2868,5.2388,34.62,3.75,36.0
744.1274,11759697.0,26088.0,33745.0,2.25,0.0,2.3322,2.4282,5.4235,34.47,3.75,36.0
744.1274,11757262.0,26096.0,33782.0,2.25,0.0,2.3745,2.4596,5.4652,34.41,3.75,36.0
744.1598,11756897.0,26011.0,34217.0,2.25,0.0,2.3809,2.1258,5.0342,34.81,3.75,36.0
744.1598,11763005.0,26049.0,32818.0,2.25,0.0,2.2746,2.275,5.2236,34.69,3.75,36.0
744.1598,11758014.0,26015.0,32633.0,2.25,0.0,2.3615,2.1415,5.0539,34.93,3.75,36.0
744.1919,11756297.0,25987.0,32633.0,2.25,0.0,2.3914,2.0316,4.9173,35.25,3.75,36.0
744.1919,11757897.0,26061.0,33427.0,2.25,0.0,2.3635,2.3221,5.2845,35.04,3.75,36.0
744.1919,11757618.0,25957.0,36055.0,2.25,0.0,2.3683,1.9138,4.7743,35.41,3.75,36.0
744.2236,11756811.0,26038.0,32085.0,2.25,0.0,2.3824,2.2318,5.1682,35.28,3.75,36.0
744.2236,11758269.0,26063.0,33239.0,2.25,0.0,2.357,2.33,5.2947,35.04,3.75,36.0
744.2236,11756047.0,26047.0,33387.0,2.25,0.0,2.3957,2.2672,5.2135,35.04,3.75,36.0
744.256,11758248.0,26064.0,32965.0,2.25,0.0,2.3574,2.3339,5.2998,34.89,3.75,36.0
744.256,11760938.0,26018.0,33357.0,2.25,0.0,2.3106,2.1533,5.0687,34.96,3.75,36.0
744.256,11757917.0,26080.0,33421.0,2.25,0.0,2.3631,2.3967,5.382,34.77,3.75,36.0
744.2884,11756505.0,26059.0,32756.0,2.25,0.0,2.3877,2.3143,5.2743,34.8,3.75,36.0
744.2896,11757476.0,26083.0,32519.0,2.25,0.0,2.3708,2.4085,5.3976,34.67,3.75,36.0
744.2896,11756448.0,25995.0,33442.0,2.25,0.0,2.3887,2.063,4.956,35.05,3.75,36.0
744.3042,11758177.0,25992.0,33618.0,2.25,0.0,2.3586,2.0512,4.9415,35.25,3.75,36.0
744.3042,11755958.0,26039.0,33311.0,2.25,0.0,2.3973,2.2358,5.1732,35.21,3.75,36.0
744.3042,11761663.0,26111.0,32800.0,2.25,0.0,2.2979,2.5185,5.5441,34.63,3.75,36.0
744.3362,11757638.0,26069.0,33419.0,2.25,0.0,2.368,2.3536,5.3254,34.64,3.75,36.0
744.3362,11758267.0,26046.0,34231.0,2.25,0.0,2.357,2.2633,5.2084,34.74,3.75,36.0
744.3362,11758196.0,26044.0,33447.0,2.25,0.0,2.3583,2.2554,5.1983,34.82,3.75,36.0
744.3683,11756297.0,26056.0,33003.0,2.25,0.0,2.3914,2.3025,5.259,34.85,3.75,36.0
744.3683,11753774.0,25981.0,34655.0,2.25,0.0,2.4353,2.008,4.8884,35.29,3.75,36.0
744.3683,11757569.0,26015.0,33593.0,2.25,0.0,2.3692,2.1415,5.0539,35.3,3.75,36.0
744.4023,11756429.0,26069.0,32635.0,2.25,0.0,2.3891,2.3536,5.3254,35.08,3.75,36.0
744.4023,11756817.0,26080.0,32575.0,2.25,0.0,2.3823,2.3967,5.382,34.87,3.75,36.0
744.4023,11757313.0,26012.0,33831.0,2.25,0.0,2.3737,2.1298,5.0391,35.07,3.75,36.0
744.4332,11759654.0,26073.0,35298.0,2.25,0.0,2.3329,2.3693,5.3459,34.82,3.75,36.0
744.4332,11758269.0,26080.0,34021.0,2.25,0.0,2.357,2.3967,5.382,34.67,3.75,36.0
744.4332,11758029.0,26120.0,32177.0,2.25,0.0,2.3612,2.5538,5.5918,34.37,3.75,36.0
744.4652,11758062.0,26084.0,33815.0,2.25,0.0,2.3606,2.4124,5.4028,34.39,3.75,36.0
744.4652,11758123.0,26079.0,33068.0,2.25,0.0,2.3596,2.3928,5.3769,34.43,3.75,36.0
744.4652,11758275.0,26052.0,33120.0,2.25,0.0,2.3569,2.2868,5.2388,34.58,3.75,36.0
744.4975,11757646.0,25986.0,34270.0,2.25,0.0,2.3679,2.0277,4.9125,35.01,3.75,36.0
744.4975,11757238.0,26085.0,33534.0,2.25,0.0,2.375,2.4164,5.4079,34.79,3.75,36.0
744.4975,11757951.0,26057.0,34360.0,2.25,0.0,2.3626,2.3064,5.2641,34.79,3.75,36.0
744.53,11759214.0,25988.0,32753.0,2.25,0.0,2.3406,2.0355,4.9222,35.08,3.75,36.0
744.53,11757993.0,26124.0,33942.0,2.25,0.0,2.3618,2.5695,5.6131,34.59,3.75,36.0
744.53,11757201.0,26088.0,34298.0,2.25,0.0,2.3756,2.4282,5.4235,34.53,3.75,36.0
744.5625,11757638.0,26154.0,32996.0,2.25,0.0,2.368,2.6873,5.7748,34.1,3.75,36.0
744.5625,11755735.0,25985.0,33498.0,2.25,0.0,2.4011,2.0237,4.9077,34.77,3.75,36.0
744.5625,11758196.0,26013.0,33328.0,2.25,0.0,2.3583,2.1337,5.044,34.98,3.75,36.0
744.5795,11756590.0,26127.0,33589.0,2.25,0.0,2.3863,2.5813,5.6291,34.56,3.75,36.0
744.5795,11757559.0,26020.0,34295.0,2.25,0.0,2.3694,2.1612,5.0786,34.84,3.75,36.0
744.5795,11756933.0,25975.0,33311.0,2.25,0.0,2.3803,1.9845,4.8597,35.23,3.75,36.0
744.6093,11756429.0,26042.0,33199.0,2.25,0.0,2.3891,2.2475,5.1883,35.17,3.75,36.0
744.6093,11758898.0,26114.0,33534.0,2.25,0.0,2.3461,2.5302,5.56,34.68,3.75,36.0
744.6093,11757830.0,26022.0,33491.0,2.25,0.0,2.3647,2.169,5.0885,34.89,3.75,36.0
744.6411,11759654.0,26053.0,34282.0,2.25,0.0,2.3329,2.2907,5.2438,34.82,3.75,36.0
744.6411,11758375.0,26002.0,33505.0,2.25,0.0,2.3552,2.0905,4.9901,35.06,3.75,36.0
744.6411,11758898.0,26098.0,33466.0,2.25,0.0,2.3461,2.4674,5.4757,34.7,3.75,36.0
744.6729,11757099.0,26082.0,33198.0,2.25,0.0,2.3774,2.4046,5.3924,34.63,3.75,36.0
744.6729,11759257.0,26103.0,33618.0,2.25,0.0,2.3398,2.487,5.5019,34.4,3.75,36.0
744.6729,11757078.0,26053.0,34616.0,2.25,0.0,2.3778,2.2907,5.2438,34.6,3.75,36.0
744.7051,11757129.0,26025.0,33958.0,2.25,0.0,2.3769,2.1808,5.1033,34.85,3.75,36.0
744.7051,11757112.0,26064.0,34477.0,2.25,0.0,2.3772,2.3339,5.2998,34.81,3.75,36.0
744.7051,11756297.0,26011.0,33257.0,2.25,0.0,2.3914,2.1258,5.0342,35.07,3.75,36.0
744.7374,11756297.0,26026.0,32994.0,2.25,0.0,2.3914,2.1847,5.1083,35.15,3.75,36.0
744.7374,11756297.0,26049.0,34707.0,2.25,0.0,2.3914,2.275,5.2236,35.09,3.75,36.0
744.7374,11756297.0,25997.0,33948.0,2.25,0.0,2.3914,2.0709,4.9658,35.3,3.75,36.0
744.7693,11757386.0,26064.0,33997.0,2.25,0.0,2.3724,2.3339,5.2998,35.07,3.75,36.0
744.7693,11757932.0,26032.0,32968.0,2.25,0.0,2.3629,2.2083,5.1382,35.08,3.75,36.0
744.7693,11757752.0,26055.0,33431.0,2.25,0.0,2.366,2.2986,5.254,34.98,3.75,36.0
744.8014,11757115.0,26128.0,33817.0,2.25,0.0,2.3771,2.5852,5.6345,34.54,3.75,36.0
744.8014,11757370.0,25946.0,32685.0,2.25,0.0,2.3727,1.8706,4.7226,9.55,3.75,36.0
744.8014,11757646.0,26159.0,33380.0,2.25,0.0,2.3679,2.7069,5.8021,33.37,3.75,36.0
744.8184,11758075.0,26071.0,32664.0,2.25,0.0,2.3604,2.3614,5.3357,33.86,3.75,36.0
744.8184,11757295.0,26058.0,34323.0,2.25,0.0,2.374,2.3104,5.2692,34.24,3.75,36.0
744.8184,11759654.0,26067.0,33432.0,2.25,0.0,2.3329,2.3457,5.3152,34.35,3.75,36.0
744.8497,11758014.0,26059.0,33625.0,2.25,0.0,2.3615,2.3143,5.2743,34.51,3.75,36.0
744.8497,11756505.0,26095.0,33077.0,2.25,0.0,2.3877,2.4556,5.46,34.46,3.75,36.0
744.8497,11758461.0,26067.0,33874.0,2.25,0.0,2.3537,2.3457,5.3152,34.52,3.75,36.0
744.882,11756606.0,26055.0,33229.0,2.25,0.0,2.386,2.2986,5.254,34.67,3.75,36.0
744.882,11755866.0,26082.0,33810.0,2.25,0.0,2.3989,2.4046,5.3924,34.65,3.75,36.0
744.882,11757716.0,25998.0,34168.0,2.25,0.0,2.3666,2.0748,4.9706,34.99,3.75,36.0
744.9143,11755288.0,26041.0,33730.0,2.25,0.0,2.4089,2.2436,5.1833,35.06,3.75,36.0
744.9143,11758225.0,25891.0,33310.0,2.25,0.0,2.3578,1.6547,4.4711,7.01,3.75,36.0
744.9143,11756441.0,26087.0,33333.0,2.25,0.0,2.3888,2.4242,5.4183,34.5,3.75,36.0
744.9469,11757851.0,26100.0,34808.0,2.25,0.0,2.3643,2.4753,5.4862,34.39,3.75,36.0
744.9509,11757506.0,26075.0,33225.0,2.25,0.0,2.3703,2.3771,5.3562,34.46,3.75,36.0
744.9509,11756297.0,26051.0,33926.0,2.25,0.0,2.3914,2.2829,5.2337,34.67,3.75,36.0
744.9824,11758014.0,26033.0,32016.0,2.25,0.0,2.3615,2.2122,5.1432,34.83,3.75,36.0
744.9824,11757902.0,26019.0,33934.0,2.25,0.0,2.3634,2.1572,5.0736,35.0,3.75,36.0
744.9824,11757536.0,26010.0,33656.0,2.25,0.0,2.3698,2.1219,5.0293,35.15,3.75,36.0
745.0,11757085.0,26026.0,33423.0,2.25,0.0,2.3776,2.1847,5.1083,35.18,3.75,36.0
745.0,11761347.0,26115.0,34452.0,2.25,0.0,2.3034,2.5342,5.5653,34.6,3.75,36.0
745.0,11756401.0,26000.0,33572.0,2.25,0.0,2.3895,2.0826,4.9804,34.99,3.75,36.0
745.026,11757548.0,26119.0,33122.0,2.25,0.0,2.3696,2.5499,5.5865,34.58,3.75,36.0
745.026,11758248.0,25959.0,33925.0,2.25,0.0,2.3574,1.9217,4.7837,35.11,3.75,36.0
745.026,11759305.0,26006.0,33873.0,2.25,0.0,2.339,2.1062,5.0097,35.19,3.75,36.0
745.0577,11759506.0,26040.0,33760.0,2.25,0.0,2.3355,2.2397,5.1782,35.07,3.75,36.0
745.0577,11757024.0,26107.0,32662.0,2.25,0.0,2.3787,2.5028,5.523,34.71,3.75,36.0
745.0577,11756415.0,26095.0,33596.0,2.25,0.0,2.3893,2.4556,5.46,34.58,3.75,36.0
745.0889,11758238.0,26086.0,34751.0,2.25,0.0,2.3576,2.4203,5.4131,34.5,3.75,36.0
745.0889,11758150.0,26039.0,33569.0,2.25,0.0,2.3591,2.2358,5.1732,34.7,3.75,36.0
745.0889,11755637.0,26057.0,32706.0,2.25,0.0,2.4029,2.3064,5.2641,34.8,3.75,36.0
745.1226,11754647.0,25990.0,33162.0,2.25,0.0,2.4201,2.0434,4.9318,35.2,3.75,36.0
745.1226,11757180.0,26020.0,33521.0,2.25,0.0,2.376,2.1612,5.0786,35.23,3.75,36.0
745.1226,11757541.0,26028.0,33913.0,2.25,0.0,2.3697,2.1926,5.1182,35.21,3.75,36.0
745.154,11755927.0,26047.0,32663.0,2.25,0.0,2.3978,2.2672,5.2135,35.15,3.75,36.0
745.154,11759373.0,25983.0,33139.0,2.25,0.0,2.3378,2.0159,4.8981,35.31,3.75,36.0
745.154,11760330.0,26011.0,33282.0,2.25,0.0,2.3211,2.1258,5.0342,35.26,3.75,36.0
745.1847,11756819.0,26061.0,32975.0,2.25,0.0,2.3823,2.3221,5.2845,35.08,3.75,36.0
745.1847,11756169.0,26044.0,33269.0,2.25,0.0,2.3936,2.2554,5.1983,35.08,3.75,36.0
745.1847,11756297.0,25971.0,33553.0,2.25,0.0,2.3914,1.9688,4.8406,35.4,3.75,36.0
745.2174,11757999.0,25951.0,33475.0,2.25,0.0,2.3617,1.8903,4.746,35.64,3.75,36.0
745.2174,11757618.0,26073.0,33807.0,2.25,0.0,2.3683,2.3693,5.3459,35.22,3.75,36.0
745.2174,11757752.0,26102.0,33644.0,2.25,0.0,2.366,2.4831,5.4967,34.81,3.75,36.0
745.2506,11757384.0,26069.0,35331.0,2.25,0.0,2.3724,2.3536,5.3254,34.75,3.75,36.0
745.2506,11756917.0,26101.0,32413.0,2.25,0.0,2.3806,2.4792,5.4914,34.56,3.75,36.0
745.2506,11758898.0,25981.0,33575.0,2.25,0.0,2.3461,2.008,4.8884,34.98,3.75,36.0
745.2805,11759183.0,26008.0,32632.0,2.25,0.0,2.3411,2.1141,5.0195,35.11,3.75,36.0
745.2805,11764675.0,26037.0,34408.0,2.25,0.0,2.2456,2.2279,5.1632,34.88,3.75,36.0
745.2805,11756864.0,26083.0,32342.0,2.25,0.0,2.3815,2.4085,5.3976,34.74,3.75,36.0
745.3123,11756441.0,26026.0,33018.0,2.25,0.0,2.3888,2.1847,5.1083,34.95,3.75,36.0
745.3123,11756881.0,26032.0,34237.0,2.25,0.0,2.3812,2.2083,5.1382,35.04,3.75,36.0
745.3123,11757201.0,26062.0,34910.0,2.25,0.0,2.3756,2.3261,5.2896,34.93,3.75,36.0
745.3279,11760385.0,26002.0,33811.0,2.25,0.0,2.3202,2.0905,4.9901,35.07,3.75,36.0
745.3279,11757051.0,26106.0,32810.0,2.25,0.0,2.3782,2.4988,5.5177,34.72,3.75,36.0
745.3279,11757107.0,25998.0,32952.0,2.25,0.0,2.3772,2.0748,4.9706,35.05,3.75,36.0
745.3602,11758100.0,26044.0,33325.0,2.25,0.0,2.36,2.2554,5.1983,35.0,3.75,36.0
745.3602,11757917.0,26109.0,34310.0,2.25,0.0,2.3631,2.5106,5.5335,34.64,3.75,36.0
745.3602,11757370.0,26088.0,33388.0,2.25,0.0,2.3727,2.4282,5.4235,34.55,3.75,36.0
745.3918,11757752.0,26047.0,34018.0,2.25,0.0,2.366,2.2672,5.2135,34.7,3.75,36.0
745.3918,11758075.0,26024.0,33794.0,2.25,0.0,2.3604,2.1769,5.0984,34.89,3.75,36.0
745.3918,11756793.0,26071.0,35516.0,2.25,0.0,2.3827,2.3614,5.3357,34.81,3.75,36.0
745.4231,11760091.0,26051.0,32739.0,2.25,0.0,2.3253,2.2829,5.2337,34.76,3.75,36.0
745.4231,11758391.0,26011.0,33331.0,2.25,0.0,2.3549,2.1258,5.0342,34.98,3.75,36.0
745.4231,11757024.0,26036.0,33348.0,2.25,0.0,2.3787,2.224,5.1582,35.03,3.75,36.0
745.4563,11757607.0,25995.0,33055.0,2.25,0.0,2.3685,2.063,4.956,35.24,3.75,36.0
745.4563,11757364.0,26004.0,33365.0,2.25,0.0,2.3728,2.0983,4.9999,35.33,3.75,36.0
745.4563,11756933.0,26050.0,33973.0,2.25,0.0,2.3803,2.279,5.2286,35.17,3.75,36.0
745.4883,11760120.0,26025.0,33407.0,2.25,0.0,2.3248,2.1808,5.1033,35.11,3.75,36.0
745.4883,11758248.0,26020.0,34523.0,2.25,0.0,2.3574,2.1612,5.0786,35.15,3.75,36.0
745.4883,11756297.0,26036.0,32191.0,2.25,0.0,2.3914,2.224,5.1582,35.16,3.75,36.0
745.52,11757997.0,26060.0,32404.0,2.25,0.0,2.3617,2.3182,5.2794,34.99,3.75,36.0
745.52,11756488.0,26082.0,32315.0,2.25,0.0,2.388,2.4046,5.3924,34.82,3.75,36.0
745.52,11758348.0,26003.0,35391.0,2.25,0.0,2.3556,2.0944,4.995,35.05,3.75,36.0
745.5361,11757559.0,26107.0,33095.0,2.25,0.0,2.3694,2.5028,5.523,34.69,3.75,36.0
745.5361,11758096.0,26015.0,32792.0,2.25,0.0,2.36,2.1415,5.0539,34.93,3.75,36.0
745.5361,11756297.0,26056.0,34462.0,2.25,0.0,2.3914,2.3025,5.259,34.92,3.75,36.0
745.5682,11758189.0,26074.0,35203.0,2.25,0.0,2.3584,2.3732,5.3511,34.77,3.75,36.0
745.5682,11757548.0,26010.0,34033.0,2.25,0.0,2.3696,2.1219,5.0293,35.01,3.75,36.0
745.5682,11761347.0,26019.0,34268.0,2.25,0.0,2.3034,2.1572,5.0736,35.01,3.75,36.0
745.6002,11757129.0,26041.0,33425.0,2.25,0.0,2.3769,2.2436,5.1833,35.02,3.75,36.0
745.6002,11756054.0,26091.0,32884.0,2.25,0.0,2.3956,2.4399,5.4391,34.8,3.75,36.0
745.6002,11759127.0,26028.0,33295.0,2.25,0.0,2.3421,2.1926,5.1182,34.91,3.75,36.0
745.632,11758067.0,26087.0,33980.0,2.25,0.0,2.3605,2.4242,5.4183,34.69,3.75,36.0
745.632,11761872.0,26006.0,33416.0,2.25,0.0,2.2943,2.1062,5.0097,34.87,3.75,36.0
745.632,11756297.0,26015.0,33603.0,2.25,0.0,2.3914,2.1415,5.0539,35.08,3.75,36.0
745.6639,11758374.0,25986.0,33706.0,2.25,0.0,2.3552,2.0277,4.9125,35.29,3.75,36.0
745.6639,11758498.0,26060.0,31998.0,2.25,0.0,2.353,2.3182,5.2794,35.05,3.75,36.0
745.6639,11758508.0,26051.0,34042.0,2.25,0.0,2.3529,2.2829,5.2337,34.96,3.75,36.0
745.6967,11756616.0,25994.0,34339.0,2.25,0.0,2.3858,2.0591,4.9512,35.23,3.75,36.0
745.6967,11758617.0,26083.0,33924.0,2.25,0.0,2.351,2.4085,5.3976,34.89,3.75,36.0
745.6967,11757830.0,25971.0,33256.0,2.25,0.0,2.3647,1.9688,4.8406,35.25,3.75,36.0
745.7287,11756708.0,26071.0,33534.0,2.25,0.0,2.3842,2.3614,5.3357,35.03,3.75,36.0
745.7287,11757212.0,26046.0,35247.0,2.25,0.0,2.3754,2.2633,5.2084,35.01,3.75,36.0
745.7287,11756573.0,26111.0,33736.0,2.25,0.0,2.3865,2.5185,5.5441,34.67,3.75,36.0
745.7459,11757412.0,26012.0,33244.0,2.25,0.0,2.3719,2.1298,5.0391,34.95,3.75,36.0
745.7459,11757129.0,26007.0,33015.0,2.25,0.0,2.3769,2.1101,5.0146,35.15,3.75,36.0
745.7459,11757452.0,26025.0,34820.0,2.25,0.0,2.3712,2.1808,5.1033,35.17,3.75,36.0
745.7937,11757137.0,26109.0,33700.0,2.25,0.0,2.3767,2.5106,5.5335,34.76,3.75,36.0
745.7937,11756540.0,26012.0,34092.0,2.25,0.0,2.3871,2.1298,5.0391,35.03,3.75,36.0
745.7937,11757173.0,26024.0,33581.0,2.25,0.0,2.3761,2.1769,5.0984,35.11,3.75,36.0
745.8236,11757024.0,25959.0,34576.0,2.25,0.0,2.3787,1.9217,4.7837,35.46,3.75,36.0
745.8236,11758108.0,25984.0,33654.0,2.25,0.0,2.3598,2.0198,4.9029,35.53,3.75,36.0
745.8236,11759096.0,26010.0,33162.0,2.25,0.0,2.3426,2.1219,5.0293,35.43,3.75,36.0
745.8236,11756952.0,26010.0,32894.0,2.25,0.0,2.3799,2.1219,5.0293,35.43,3.75,36.0
745.8236,11755570.0,25958.0,34774.0,2.25,0.0,2.404,1.9177,4.779,9.47,3.75,36.0
745.8236,11761731.0,26025.0,33715.0,2.25,0.0,2.2968,2.1808,5.1033,34.91,3.75,36.0
745.8728,11755955.0,26045.0,33236.0,2.25,0.0,2.3973,2.2593,5.2034,34.98,3.75,36.0
745.8728,11757445.0,25947.0,33051.0,2.25,0.0,2.3714,1.8746,4.7273,9.19,3.75,36.0
745.8728,11757851.0,26079.0,33892.0,2.25,0.0,2.3643,2.3928,5.3769,34.5,3.75,36.0
745.9028,11757201.0,26023.0,31883.0,2.25,0.0,2.3756,2.1729,5.0934,34.8,3.75,36.0
745.9028,11759677.0,26046.0,32428.0,2.25,0.0,2.3325,2.2633,5.2084,34.8,3.75,36.0
745.9028,11759524.0,25985.0,33158.0,2.25,0.0,2.3352,2.0237,4.9077,35.09,3.75,36.0
745.9351,11756164.0,26045.0,34374.0,2.25,0.0,2.3937,2.2593,5.2034,35.08,3.75,36.0
745.9351,11757001.0,26046.0,32784.0,2.25,0.0,2.3791,2.2633,5.2084,35.04,3.75,36.0
745.9351,11755780.0,26089.0,33519.0,2.25,0.0,2.4004,2.4321,5.4287,34.83,3.75,36.0
745.9677,11760662.0,26146.0,32406.0,2.25,0.0,2.3154,2.6559,5.7314,34.23,3.75,36.0
745.9677,11755779.0,26087.0,32911.0,2.25,0.0,2.4004,2.4242,5.4183,34.36,3.75,36.0
745.9677,11757903.0,26067.0,32983.0,2.25,0.0,2.3634,2.3457,5.3152,34.48,3.75,36.0
746.0009,11756616.0,25975.0,33284.0,2.25,0.0,2.3858,1.9845,4.8597,35.02,3.75,36.0
746.0009,11758095.0,25981.0,32923.0,2.25,0.0,2.36,2.008,4.8884,35.28,3.75,36.0
