t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,9.0,9.0,0.0,0.0,0.0,11440679,27279,37002,0
0.0,9.0,9.0,0.0,0.0,0.0,11440325,27331,35629,0
0.0,9.0,9.0,0.0,0.0,0.0,11440882,27359,27762,0
0.0341,9.0,9.0,0.0,0.0,0.0,11439255,27336,33514,0
0.0341,9.0,9.0,0.0,0.0,0.0,11439866,27335,34166,0
0.0341,9.0,9.0,0.0,0.0,-0.0031,11440488,27339,31612,0
0.06369,9.0,9.0,0.0,0.0,-0.0031,11441693,27320,31253,0
0.06369,9.0,9.0,0.0,0.0,-0.0031,11442724,27396,33597,0
0.06369,9.0,9.0,0.0,0.0,-0.0031,11443206,27319,37004,0
0.09583,9.0,9.0,0.0,0.0,-0.0031,11443206,27370,34790,0
0.09583,9.0,9.0,0.0,0.0,-0.0031,11441232,27357,34671,0
0.09583,9.0,9.0,0.0,0.0,-0.0031,11441340,27377,30633,0
0.12789,9.0,9.0,0.0,0.0,-0.0031,11442262,27317,30845,0
0.12789,9.0,9.0,0.0,0.0,-0.0031,11443251,27410,34794,0
0.12789,9.0,9.0,0.0,0.0,-0.0031,11442107,27365,33974,0
0.15964,9.0,9.0,0.0,0.0,-0.0031,11440951,27346,29456,0
0.15964,9.0,9.0,0.0,0.0,-0.0031,11440856,27325,33373,0
0.15964,9.0,9.0,0.0,0.0,-0.0031,11442005,27402,28036,0
0.19359,9.0,9.0,0.0,0.0,-0.0031,11444213,27366,35047,0
0.19359,9.0,9.0,0.0,0.0,-0.0031,11441683,27347,29188,0
0.19359,9.0,9.0,0.0,0.0,-0.0031,11442443,27271,31274,0
0.22403,9.0,9.0,0.0,0.0,-0.0031,11441879,27314,33811,0
0.22403,9.0,9.0,0.0,0.0,-0.0031,11441982,27336,33275,0
0.22403,9.0,9.0,0.0,0.0,-0.0031,11440951,27435,34293,0
0.24162,9.0,9.0,0.0,0.0,-0.0625,11441511,27368,34127,0
0.24162,9.0,9.0,0.0,0.0,-0.0625,11441511,27343,34087,0
0.24162,9.0,9.0,0.0,0.0,-0.0625,11441763,27398,30297,0
0.27387,9.0,9.0,0.0,0.0,-0.0625,11441384,27320,30611,0
0.27387,9.0,9.0,0.0,0.0,-0.0625,11441253,27346,29409,0
0.27387,9.0,9.0,0.0,0.0,-0.0625,11441913,27342,30704,0
0.30561,9.0,9.0,0.0,0.0,-0.0625,11444213,27351,32428,0
0.30561,9.0,9.0,0.0,0.0,-0.0625,11440596,27371,32339,0
0.30561,9.0,9.0,0.0,0.0,-0.0625,11440730,27341,33357,0
0.33987,9.0,9.0,0.0,0.0,-0.0625,11441991,27322,35958,0
0.33987,9.0,9.0,0.0,0.0,-0.0625,11442107,27329,33709,0
0.33987,9.0,9.0,0.0,0.0,-0.0625,11442443,27312,30225,0
0.36986,9.0,9.0,0.0,0.0,-0.0625,11440951,27324,31637,0
0.37194,9.0,9.0,0.0,0.0,-0.0625,11440830,27335,33381,0
0.37194,9.0,9.0,0.0,0.0,-0.0625,11441511,27333,35610,0
0.4019,9.0,9.0,0.0,0.0,-0.0625,11440765,27335,28067,0
0.4019,9.0,9.0,0.0,0.0,-0.0625,11441321,27363,33693,0
0.4019,9.0,9.0,0.0,0.0,-0.0625,11442164,27328,33542,0
0.43358,9.0,9.0,0.0,0.0,-0.0625,11442107,27334,34415,0
0.43358,9.0,9.0,0.0,0.0,-0.0625,11441861,27363,37973,0
0.43358,9.0,9.0,0.0,0.0,-0.0625,11442005,27303,29818,0
0.45006,9.0,9.0,0.0,0.0,-0.0625,11443530,27347,29230,0
0.45006,9.0,9.0,0.0,0.0,-0.1875,11437534,27334,33046,0
0.45006,9.0,9.0,0.0,0.0,-0.1875,11441772,27350,30359,0
0.48521,9.0,9.0,0.0,0.0,-0.1875,11441845,27341,35658,0
0.48521,9.0,9.0,0.0,0.0,-0.1875,11443175,27272,33479,0
0.48521,9.0,9.0,0.0,0.0,-0.1875,11442262,27384,32125,0
0.51768,9.0,9.0,0.0,0.0,-0.1875,11440722,27314,35328,0
0.51768,9.0,9.0,0.0,0.0,-0.1875,11439963,27392,33327,0
0.51768,9.0,9.0,0.0,0.0,-0.1875,11440696,27369,33432,0
0.54997,9.0,9.0,0.0,0.0,-0.1875,11441933,27283,31921,0
0.54997,9.0,9.0,0.0,0.0,-0.1875,11442796,27352,35395,0
0.54997,9.0,9.0,0.0,0.0,-0.1875,11440424,27226,32212,0
0.58177,9.0,9.0,0.0,0.0,-0.1875,11443075,27345,30208,0
0.58177,9.0,9.0,0.0,0.0,-0.1875,11441511,27436,32145,0
0.58177,9.0,9.0,0.0,0.0,-0.1875,11442443,27298,30802,0
0.61343,9.0,9.0,0.0,0.0,-0.1875,11442083,27369,27218,0
0.61343,9.0,9.0,0.0,0.0,-0.1875,11442602,27398,35300,0
