t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,3.0,3.0,0.0,0.0,0.0,11691172,26149,35486,0
0.00111,3.0,3.0,0.0,0.0,0.0,11693906,26182,34849,0
0.00111,3.0,3.0,0.0,0.0,0.0,11690299,26245,30296,0
0.03609,3.0,3.0,0.0,0.0,0.0,11689828,26159,30989,0
0.0381,3.0,3.0,0.0,0.0,0.0,11690554,26247,33373,0
0.0381,3.0,3.0,0.0,0.0,0.0,11690609,26217,34203,0
0.06407,3.0,3.0,0.0,0.0,-0.0094,11692698,26197,31755,0
0.06407,3.0,3.0,0.0,0.0,-0.0094,11696534,26204,33893,0
0.06407,3.0,3.0,0.0,0.0,-0.0094,11691652,26181,35731,0
0.07984,3.0,3.0,0.0,0.0,-0.0094,11692009,26157,30940,0
0.07984,3.0,3.0,0.0,0.0,-0.0094,11690351,26267,34326,0
0.07984,3.0,3.0,0.0,0.0,-0.0094,11692070,26159,32638,0
0.11448,3.0,3.0,0.0,0.0,-0.0094,11694044,26179,34825,0
0.11448,3.0,3.0,0.0,0.0,-0.0094,11691414,26253,40666,0
0.11448,3.0,3.0,0.0,0.0,-0.0094,11690900,26139,33558,0
0.14415,3.0,3.0,0.0,0.0,-0.0094,11691061,26212,35859,0
0.14415,3.0,3.0,0.0,0.0,-0.0094,11691377,26121,38413,0
0.14415,3.0,3.0,0.0,0.0,-0.0094,11692288,26164,38795,0
0.17646,3.0,3.0,0.0,0.0,-0.0094,11690275,26219,38274,0
0.17646,3.0,3.0,0.0,0.0,-0.0094,11691320,26206,28994,0
0.17646,3.0,3.0,0.0,0.0,-0.0094,11691557,26216,31517,0
0.20826,3.0,3.0,0.0,0.0,-0.0094,11690656,26191,33985,0
0.20949,3.0,3.0,0.0,0.0,-0.0094,11693319,26228,37937,0
0.20949,3.0,3.0,0.0,0.0,-0.0094,11692134,26145,32316,0
0.24045,3.0,3.0,0.0,0.0,-0.0094,11691068,26159,31006,0
0.24045,3.0,3.0,0.0,0.0,-0.0094,11691256,26193,38872,0
0.24045,3.0,3.0,0.0,0.0,-0.0094,11691491,26229,30686,0
0.272,3.0,3.0,0.0,0.0,-0.0781,11691941,26142,32306,0
0.272,3.0,3.0,0.0,0.0,-0.0781,11694484,26266,31645,0
0.272,3.0,3.0,0.0,0.0,-0.0781,11690553,26215,41474,0
0.30402,3.0,3.0,0.0,0.0,-0.0781,11690559,26203,32799,0
0.30603,3.0,3.0,0.0,0.0,-0.0781,11690524,26224,33772,0
0.30603,3.0,3.0,0.0,0.0,-0.0781,11690453,26153,28679,0
0.32018,3.0,3.0,0.0,0.0,-0.0781,11686504,26182,35136,0
0.32018,3.0,3.0,0.0,0.0,-0.0781,11691389,26147,35219,0
0.32018,3.0,3.0,0.0,0.0,-0.0781,11690839,26224,34594,0
0.35257,3.0,3.0,0.0,0.0,-0.0781,11690938,26224,36175,0
0.3539,3.0,3.0,0.0,0.0,-0.0781,11691131,26204,37250,0
0.3539,3.0,3.0,0.0,0.0,-0.0781,11691675,26175,31675,0
0.39624,3.0,3.0,0.0,0.0,-0.0781,11690275,26225,34073,0
0.39624,3.0,3.0,0.0,0.0,-0.0781,11690371,26223,36418,0
0.39624,3.0,3.0,0.0,0.0,-0.0781,11690396,26173,36493,0
0.41226,3.0,3.0,0.0,0.0,-0.0781,11688963,26203,33474,0
0.41226,3.0,3.0,0.0,0.0,-0.0781,11692387,26191,31324,0
0.41226,3.0,3.0,0.0,0.0,-0.0781,11690299,26196,33941,0
0.44571,3.0,3.0,0.0,0.0,-0.0781,11691300,26203,30639,0
0.44571,3.0,3.0,0.0,0.0,-0.0781,11691547,26222,42163,0
0.44571,3.0,3.0,0.0,0.0,-0.0781,11691931,26187,30719,0
0.47737,3.0,3.0,0.0,0.0,-0.2094,11690808,26171,32386,0
0.47737,3.0,3.0,0.0,0.0,-0.2094,11696534,26186,31144,0
0.47737,3.0,3.0,0.0,0.0,-0.2094,11691625,26171,29656,0
0.51097,3.0,3.0,0.0,0.0,-0.2094,11690240,26240,36055,0
0.51097,3.0,3.0,0.0,0.0,-0.2094,11692382,26236,35007,0
0.51097,3.0,3.0,0.0,0.0,-0.2094,11691645,26134,29223,0
0.54458,3.0,3.0,0.0,0.0,-0.2094,11696717,26085,36252,0
0.54458,3.0,3.0,0.0,0.0,-0.2094,11690656,26217,39532,0
0.54458,3.0,3.0,0.0,0.0,-0.2094,11689931,26203,41988,0
0.57446,3.0,3.0,0.0,0.0,-0.2094,11690776,26188,33402,0
0.57446,3.0,3.0,0.0,0.0,-0.2094,11690891,26196,30697,0
0.57446,3.0,3.0,0.0,0.0,-0.2094,11694218,26168,32766,0
0.60791,3.0,3.0,0.0,0.0,-0.2094,11690895,26157,31940,0
0.60791,3.0,3.0,0.0,0.0,-0.2094,11691142,26262,35078,0
0.60791,3.0,3.0,0.0,0.0,-0.2094,11692329,26265,34330,0
0.62213,3.0,3.0,0.0,0.0,-0.2094,11691771,26243,33527,0
0.62213,3.0,3.0,0.0,0.0,-0.2094,11695092,26131,33663,0
0.62213,3.0,3.0,0.0,0.0,-0.2094,11692134,26129,30760,0
0.65351,3.0,3.0,0.0,0.0,-0.2094,11690061,26195,35202,0
0.65351,3.0,3.0,0.0,0.0,-0.2094,11690864,26234,34742,0
0.65351,3.0,3.0,0.0,0.0,-0.2094,11692288,26168,30453,0
