t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,4.0,4.0,0.0,0.0,0.0,11650176,26363,34920,0
0.0,4.0,4.0,0.0,0.0,0.0,11652343,26391,36018,0
0.0,4.0,4.0,0.0,0.0,0.0,11648025,26405,36250,0
0.02909,4.0,4.0,0.0,0.0,0.0,11648636,26376,30008,0
0.03212,4.0,4.0,0.0,0.0,-0.0031,11648728,26387,31745,0
0.03212,4.0,4.0,0.0,0.0,-0.0031,11648680,26399,30829,0
0.06106,4.0,4.0,0.0,0.0,-0.0031,11648697,26417,34769,0
0.06106,4.0,4.0,0.0,0.0,-0.0031,11647673,26390,34921,0
0.06106,4.0,4.0,0.0,0.0,-0.0031,11650549,26360,34141,0
0.09668,4.0,4.0,0.0,0.0,-0.0031,11649955,26352,33983,0
0.09668,4.0,4.0,0.0,0.0,-0.0031,11646993,26352,33580,0
0.09668,4.0,4.0,0.0,0.0,-0.0031,11652481,26441,31244,0
0.12512,4.0,4.0,0.0,0.0,-0.0031,11647053,26416,34074,0
0.12512,4.0,4.0,0.0,0.0,-0.0031,11648983,26389,34071,0
0.12512,4.0,4.0,0.0,0.0,-0.0031,11647992,26378,35577,0
0.15704,4.0,4.0,0.0,0.0,-0.0031,11649222,26356,30618,0
0.15704,4.0,4.0,0.0,0.0,-0.0031,11649619,26419,32398,0
0.15704,4.0,4.0,0.0,0.0,-0.0031,11647610,26411,38807,0
0.18829,4.0,4.0,0.0,0.0,-0.0031,11648463,26414,35096,0
0.18829,4.0,4.0,0.0,0.0,-0.0031,11647415,26393,32465,0
0.18829,4.0,4.0,0.0,0.0,-0.0031,11646789,26410,38081,0
0.20459,4.0,4.0,0.0,0.0,-0.0031,11650326,26386,33524,0
0.20459,4.0,4.0,0.0,0.0,-0.0031,11649462,26430,40450,0
0.20459,4.0,4.0,0.0,0.0,-0.0031,11646477,26449,33428,0
0.23639,4.0,4.0,0.0,0.0,-0.0031,11648597,26433,37097,0
0.23639,4.0,4.0,0.0,0.0,-0.0031,11647182,26436,33367,0
0.23639,4.0,4.0,0.0,0.0,-0.0031,11648294,26423,35156,0
0.26831,4.0,4.0,0.0,0.0,-0.0594,11646964,26368,35006,0
0.27033,4.0,4.0,0.0,0.0,-0.0594,11647423,26388,33474,0
0.27033,4.0,4.0,0.0,0.0,-0.0594,11647035,26358,37649,0
0.30029,4.0,4.0,0.0,0.0,-0.0594,11646406,26431,33819,0
0.30029,4.0,4.0,0.0,0.0,-0.0594,11646897,26417,34122,0
0.30029,4.0,4.0,0.0,0.0,-0.0594,11649322,26341,36363,0
0.33145,4.0,4.0,0.0,0.0,-0.0594,11647723,26467,34202,0
0.33145,4.0,4.0,0.0,0.0,-0.0594,11647513,26414,33474,0
