t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,13.0,13.0,0.0,0.0,0.0,11283791,28073,34599,0
0.0,13.0,13.0,0.0,0.0,0.0,11280016,28128,35692,0
0.0,13.0,13.0,0.0,0.0,0.0,11280305,28097,35576,0
0.0318,13.0,13.0,0.0,0.0,0.0,11278604,28101,36956,0
0.0318,13.0,13.0,0.0,0.0,0.0,11279657,28175,37789,0
0.0318,13.0,13.0,0.0,0.0,0.0,11279837,28148,36003,0
0.06308,13.0,13.0,0.0,0.0,0.0,11279758,28135,34052,0
0.06308,13.0,13.0,0.0,0.0,0.0,11279357,28147,34350,0
0.06308,13.0,13.0,0.0,0.0,0.0,11280226,28054,36263,0
0.10048,13.0,13.0,0.0,0.0,0.0,11279296,28105,40928,0
0.10048,13.0,13.0,0.0,0.0,0.0,11279614,28133,37254,0
0.10048,13.0,13.0,0.0,0.0,0.0,11285575,28083,36379,0
0.11563,13.0,13.0,0.0,0.0,0.0,11278542,28150,36083,0
0.11563,13.0,13.0,0.0,0.0,0.0,11279126,28008,36065,0
0.11563,13.0,13.0,0.0,0.0,0.0,11280333,28115,39009,0
0.14754,13.0,13.0,0.0,0.0,0.0,11280464,28116,34246,0
0.14754,13.0,13.0,0.0,0.0,0.0,11282312,28034,37106,0
0.14754,13.0,13.0,0.0,0.0,0.0,11279893,28106,35291,0
0.18049,13.0,13.0,0.0,0.0,-0.0375,11280001,28107,35457,0
0.18049,13.0,13.0,0.0,0.0,-0.0375,11279976,28044,36644,0
0.18049,13.0,13.0,0.0,0.0,-0.0375,11280215,28075,34338,0
0.21096,13.0,13.0,0.0,0.0,-0.0375,11282857,28155,34465,0
0.21297,13.0,13.0,0.0,0.0,-0.0375,11280235,28149,34810,0
0.21297,13.0,13.0,0.0,0.0,-0.0375,11280325,28141,35969,0
0.24267,13.0,13.0,0.0,0.0,-0.0375,11279156,28045,34372,0
0.24267,13.0,13.0,0.0,0.0,-0.0375,11279296,28198,31672,0
0.24267,13.0,13.0,0.0,0.0,-0.0375,11281649,28172,36380,0
0.27416,13.0,13.0,0.0,0.0,-0.0375,11281085,28165,37184,0
0.27416,13.0,13.0,0.0,0.0,-0.0375,11280749,28215,36393,0
0.27416,13.0,13.0,0.0,0.0,-0.0375,11280435,28077,37655,0
0.30859,13.0,13.0,0.0,0.0,-0.0375,11279903,28090,34865,0
0.30859,13.0,13.0,0.0,0.0,-0.0375,11282187,28147,32091,0
0.31019,13.0,13.0,0.0,0.0,-0.0375,11280955,28068,29413,0
0.32193,13.0,13.0,0.0,0.0,-0.0375,11280016,28159,37394,0
0.32193,13.0,13.0,0.0,0.0,-0.0375,11279402,28091,32862,0
0.32193,13.0,13.0,0.0,0.0,-0.0375,11279589,28215,36571,0
0.35346,13.0,13.0,0.0,0.0,-0.0375,11281085,28193,37457,0
0.35346,13.0,13.0,0.0,0.0,-0.0375,11279837,28112,37018,0
0.35549,13.0,13.0,0.0,0.0,-0.0375,11280235,28134,32713,0
0.3856,13.0,13.0,0.0,0.0,-0.1437,11280053,28117,37201,0
0.3856,13.0,13.0,0.0,0.0,-0.1437,11280226,28146,33586,0
0.3856,13.0,13.0,0.0,0.0,-0.1437,11281516,28159,33873,0
0.41747,13.0,13.0,0.0,0.0,-0.1437,11280818,28091,35184,0
0.41747,13.0,13.0,0.0,0.0,-0.1437,11284379,28126,38299,0
0.41747,13.0,13.0,0.0,0.0,-0.1437,11282182,28069,34393,0
0.45037,13.0,13.0,0.0,0.0,-0.1437,11280449,28100,36785,0
0.45037,13.0,13.0,0.0,0.0,-0.1437,11281490,28035,38810,0
0.45037,13.0,13.0,0.0,0.0,-0.1437,11281949,28142,33853,0
0.48107,13.0,13.0,0.0,0.0,-0.1437,11283582,28136,31943,0
0.48107,13.0,13.0,0.0,0.0,-0.1437,11280040,28122,32091,0
0.48107,13.0,13.0,0.0,0.0,-0.1437,11280656,28072,35484,0
0.51308,13.0,13.0,0.0,0.0,-0.1437,11281468,28080,35796,0
0.51308,13.0,13.0,0.0,0.0,-0.1437,11283389,28193,33160,0
0.51308,13.0,13.0,0.0,0.0,-0.1437,11283001,28086,36588,0
0.54508,13.0,13.0,0.0,0.0,-0.1437,11281431,28148,33792,0
0.54508,13.0,13.0,0.0,0.0,-0.1437,11281589,28149,31169,0
0.54508,13.0,13.0,0.0,0.0,-0.1437,11282269,28175,35853,0
