t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,0.0,0.0,0.0,0.0,-46.0,12340008,25310,36642,1
0.0,0.0,0.0,0.0,0.0,-46.0,12341626,25221,29773,1
0.0,0.0,0.0,0.0,0.0,-46.0,12341860,25258,35608,1
0.01776,0.0,0.0,0.0,0.0,-46.0,12340868,25263,31673,1
0.01776,0.0,0.0,0.0,0.0,-46.0,12342977,25328,34631,1
0.01776,0.0,0.0,0.0,0.0,-46.0,12339668,25218,31958,1
0.04942,0.0,0.0,0.0,0.0,-46.0,12341444,25291,32599,1
0.04993,0.0,0.0,0.0,0.0,-46.0,12341588,25272,31467,1
0.04993,0.0,0.0,0.0,0.0,-46.0,12340284,25298,34166,1
0.08169,0.0,0.0,0.0,0.0,-46.0,12342573,25282,32369,1
0.08169,0.0,0.0,0.0,0.0,-46.0,12340553,25321,35517,1
0.08169,0.0,0.0,0.0,0.0,-46.0,12340165,25313,28859,1
0.11375,0.0,0.0,0.0,0.0,-46.0,12339472,25237,36467,1
0.11375,0.0,0.0,0.0,0.0,-46.0,12340882,25246,33278,1
0.11375,0.0,0.0,0.0,0.0,-46.0,12341340,25334,34030,1
0.13117,0.0,0.0,0.0,0.0,-46.0,12343138,25324,29099,1
0.13117,0.0,0.0,0.0,0.0,-46.0,12339964,25358,35998,1
0.13117,0.0,0.0,0.0,0.0,-46.0,12339718,25319,34755,1
0.17934,0.0,0.0,0.0,0.0,-46.0,12340165,25320,33533,1
0.17934,0.0,0.0,0.0,0.0,-46.0,12339780,25287,34524,1
0.17934,0.0,0.0,0.0,0.0,-46.0,12341860,25310,38932,1
0.19436,0.0,0.0,0.0,0.0,-46.0,12340060,25239,33826,1
0.19436,0.0,0.0,0.0,0.0,-46.0,12340301,25270,35024,1
0.19436,0.0,0.0,0.0,0.0,-46.0,12339109,25249,35104,1
0.22589,0.05,0.05,0.0,0.0,-46.0,12339764,25272,32858,1
0.22589,0.05,0.05,0.0,0.0,-46.0,12340109,25345,32371,1
0.22589,0.05,0.05,0.0,0.0,-46.0,12338401,25220,32504,1
0.25941,0.05,0.05,0.0,0.0,-46.0,12339711,25282,30473,1
0.25941,0.05,0.05,0.0,0.0,-46.0,12336691,25263,32639,1
0.25941,0.05,0.05,0.0,0.0,-46.0,12341256,25287,36394,1
0.29109,0.05,0.05,0.0,0.0,-46.0,12340018,25285,32775,1
0.29109,0.05,0.05,0.0,0.0,-46.0,12342825,25351,32820,1
0.29109,0.05,0.05,0.0,0.0,-46.0,12335767,25300,35453,1
0.32279,0.05,0.05,0.0,0.0,-46.0,12339840,25361,32792,1
0.32279,0.05,0.05,0.0,0.0,-46.0,12337151,25344,34423,1
0.32279,0.05,0.05,0.0,0.0,-46.0,12339632,25303,34052,1
0.35468,0.05,0.05,0.0,0.0,-46.0,12338651,25309,29188,1
0.35468,0.05,0.05,0.0,0.0,-46.0,12336136,25322,37404,1
0.35468,0.05,0.05,0.0,0.0,-46.0,12338741,25316,32873,1
0.3714,0.05,0.05,0.0,0.0,-46.0,12337226,25284,37013,1
0.3714,0.05,0.05,0.0,0.0,-46.0,12338708,25259,28733,1
0.3714,0.05,0.05,0.0,0.0,-46.0,12337444,25272,30137,1
0.41952,0.1656,0.1656,0.0,0.0,-46.0,12341860,25290,36254,1
0.41952,0.1656,0.1656,0.0,0.0,-46.0,12335108,25290,33684,1
0.41952,0.1656,0.1656,0.0,0.0,-46.0,12334354,25278,36229,1
0.43401,0.1656,0.1656,0.0,0.0,-46.0,12334798,25244,35504,1
0.43401,0.1656,0.1656,0.0,0.0,-46.0,12334439,25335,31451,1
0.43401,0.1656,0.1656,0.0,0.0,-46.0,12335635,25328,34551,1
0.46936,0.1656,0.1656,0.0,0.0,-46.0,12334175,25251,37597,1
0.46936,0.1656,0.1656,0.0,0.0,-46.0,12336069,25337,29483,1
0.46936,0.1656,0.1656,0.0,0.0,-46.0,12335695,25366,32441,1
0.49997,0.1656,0.1656,0.0,0.0,-46.0,12335047,25344,32247,1
0.49997,0.1656,0.1656,0.0,0.0,-46.0,12333642,25351,30556,1
0.49997,0.1656,0.1656,0.0,0.0,-46.0,12334651,25272,27370,1
0.53092,0.1656,0.1656,0.0,0.0,-46.0,12334003,25338,34117,1
0.53092,0.1656,0.1656,0.0,0.0,-46.0,12333620,25328,36355,1
0.53092,0.1656,0.1656,0.0,0.0,-46.0,12333260,25362,35062,1
0.5693,0.1656,0.1656,0.0,0.0,-46.0,12332950,25328,32037,1
0.5693,0.1656,0.1656,0.0,0.0,-46.0,12334398,25314,38058,1
0.5693,0.1656,0.1656,0.0,0.0,-46.0,12332867,25401,29495,1
0.60033,0.1656,0.1656,0.0,0.0,-46.0,12331900,25345,33611,1
0.60033,0.1656,0.1656,0.0,0.0,-46.0,12332312,25236,31350,1
0.60033,0.1656,0.1656,0.0,0.0,-46.0,12332096,25337,28495,1
0.61532,0.1656,0.1656,0.0,0.0,-46.0,12332122,25329,34682,1
0.61532,0.1656,0.1656,0.0,0.0,-46.0,12329713,25324,37651,1
0.61532,0.1656,0.1656,0.0,0.0,-46.0,12330584,25374,32466,1
0.66271,0.3531,0.35,0.0,0.0,-46.0,12329565,25306,34563,1
0.66271,0.3531,0.35,0.0,0.0,-46.0,12331045,25344,37533,1
0.66271,0.3531,0.35,0.0,0.0,-46.0,12330957,25314,34023,1
0.67857,0.3531,0.35,0.0,0.0,-46.0,12329984,25379,34736,1
0.67857,0.3531,0.35,0.0,0.0,-46.0,12328947,25383,36197,1
0.67857,0.3531,0.35,0.0,0.0,-46.0,12328097,25325,34727,1
0.71015,0.3531,0.35,0.0,0.0,-46.0,12326997,25293,36446,1
0.71015,0.3531,0.35,0.0,0.0,-46.0,12327793,25389,32777,1
0.71015,0.3531,0.35,0.0,0.0,-46.0,12325621,25277,34548,1
0.74135,0.3531,0.35,0.0,0.0,-46.0,12334238,25392,31805,1
0.74135,0.3531,0.35,0.0,0.0,-46.0,12325805,25362,34464,1
0.74135,0.3531,0.35,0.0,0.0,-46.0,12326216,25421,31223,1
0.77395,0.3531,0.35,0.0,0.0,-46.0,12326249,25391,32768,1
0.77395,0.3531,0.35,0.0,0.0,-46.0,12325324,25428,32774,1
0.77395,0.3531,0.35,0.0,0.0,-46.0,12326518,25383,32827,1
0.80524,0.3531,0.35,0.0,0.0,-46.0,12324377,25391,35616,1
0.80524,0.3531,0.35,0.0,0.0,-46.0,12323802,25349,36035,1
0.80524,0.3531,0.35,0.0,0.0,-46.0,12322663,25407,36851,1
0.8371,0.5969,0.5938,0.0,0.0,-46.0,12324656,25427,32931,1
0.8371,0.5969,0.5938,0.0,0.0,-46.0,12323058,25393,38104,1
0.8371,0.5969,0.5938,0.0,0.0,-46.0,12321907,25395,32453,1
0.86885,0.5969,0.5938,0.0,0.0,-46.0,12322148,25439,33780,1
0.87043,0.5969,0.5938,0.0,0.0,-46.0,12320905,25414,31841,1
0.87043,0.5969,0.5938,0.0,0.0,-46.0,12319763,25378,35194,1
0.88465,0.5969,0.5938,0.0,0.0,-46.0,12321627,25383,34708,1
0.88465,0.5969,0.5938,0.0,0.0,-46.0,12327057,25420,34639,1
0.88465,0.5969,0.5938,0.0,0.0,-46.0,12318903,25423,30185,1
0.91628,0.5969,0.5938,0.0,0.0,-46.0,12317507,25440,36428,1
0.91628,0.5969,0.5938,0.0,0.0,-46.0,12317635,25460,31287,1
0.91628,0.5969,0.5938,0.0,0.0,-46.0,12316968,25504,34070,1
0.94822,0.5969,0.5938,0.0,0.0,-46.0,12314666,25382,29615,1
0.94822,0.5969,0.5938,0.0,0.0,-46.0,12315380,25425,29876,1
0.94822,0.5969,0.5938,0.0,0.0,-46.0,12315951,25396,38618,1
0.98045,0.5969,0.5938,0.0,0.0,-46.0,12313553,25406,35270,1
0.98045,0.5969,0.5938,0.0,0.0,-46.0,12313553,25494,33678,1
0.98045,0.5969,0.5938,0.0,0.0,-46.0,12316027,25442,35431,1
1.01272,0.5969,0.5938,0.0,0.0,-46.0,12315553,25462,33239,1
1.01272,0.5969,0.5938,0.0,0.0,-46.0,12311904,25436,33258,1
1.01272,0.5969,0.5938,0.0,0.0,-46.0,12311673,25466,35973,1
1.04483,0.9094,0.9031,0.0,0.0,-46.0,12309729,25492,33938,1
1.04483,0.9094,0.9031,0.0,0.0,-46.0,12309910,25460,30893,1
1.04483,0.9094,0.9031,0.0,0.0,-46.0,12310416,25520,36380,1
