t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,0.0,0.0,0.0,0.0,-42.0,12140154,25237,33259,1
0.0,0.0,0.0,0.0,0.0,-42.0,12141785,25262,35237,1
0.0,0.0,0.0,0.0,0.0,-42.0,12143359,25312,36589,1
0.03157,0.0031,0.0031,0.0,0.0,-42.0,12139567,25314,35746,1
0.03157,0.0031,0.0031,0.0,0.0,-42.0,12142174,25321,32190,1
0.03157,0.0031,0.0031,0.0,0.0,-42.0,12145846,25301,32953,1
0.07988,0.0031,0.0031,0.0,0.0,-42.0,12139991,25262,28668,1
0.07988,0.0031,0.0031,0.0,0.0,-42.0,12140105,25223,34643,1
0.07988,0.0031,0.0031,0.0,0.0,-42.0,12139015,25272,31944,1
0.09168,0.0031,0.0031,0.0,0.0,-42.0,12142228,25257,30227,1
0.09168,0.0031,0.0031,0.0,0.0,-42.0,12141470,25329,31406,1
0.09168,0.0031,0.0031,0.0,0.0,-42.0,12140869,25336,35328,1
0.11978,0.0031,0.0031,0.0,0.0,-42.0,12140473,25312,29367,1
0.11978,0.0031,0.0031,0.0,0.0,-42.0,12141668,25300,33783,1
0.11978,0.0031,0.0031,0.0,0.0,-42.0,12141113,25268,30871,1
0.15746,0.0031,0.0031,0.0,0.0,-42.0,12139727,25295,28059,1
0.15746,0.0031,0.0031,0.0,0.0,-42.0,12140226,25251,34225,1
0.15746,0.0031,0.0031,0.0,0.0,-42.0,12138679,25292,32484,1
0.17118,0.0031,0.0031,0.0,0.0,-42.0,12148710,25354,35243,1
0.17118,0.0031,0.0031,0.0,0.0,-42.0,12140578,25316,32778,1
0.17118,0.0031,0.0031,0.0,0.0,-42.0,12140967,25263,34576,1
0.22221,0.0031,0.0031,0.0,0.0,-42.0,12138692,25226,31133,1
0.22221,0.0031,0.0031,0.0,0.0,-42.0,12140447,25252,32672,1
0.22221,0.0031,0.0031,0.0,0.0,-42.0,12138987,25304,33512,1
0.23378,0.0563,0.0563,0.0,0.0,-42.0,12138936,25294,31789,1
0.23378,0.0563,0.0563,0.0,0.0,-42.0,12140297,25271,32636,1
0.23378,0.0563,0.0563,0.0,0.0,-42.0,12141349,25283,38902,1
0.26784,0.0563,0.0563,0.0,0.0,-42.0,12138223,25281,37541,1
0.26784,0.0563,0.0563,0.0,0.0,-42.0,12138841,25321,36145,1
0.26784,0.0563,0.0563,0.0,0.0,-42.0,12138526,25338,38369,1
0.3024,0.0563,0.0563,0.0,0.0,-42.0,12139675,25319,33167,1
0.3024,0.0563,0.0563,0.0,0.0,-42.0,12137405,25352,34318,1
0.3024,0.0563,0.0563,0.0,0.0,-42.0,12140297,25368,35661,1
0.33681,0.0563,0.0563,0.0,0.0,-42.0,12137129,25262,34973,1
0.33681,0.0563,0.0563,0.0,0.0,-42.0,12136604,25286,32162,1
0.33681,0.0563,0.0563,0.0,0.0,-42.0,12135564,25296,30492,1
0.36666,0.0563,0.0563,0.0,0.0,-42.0,12135718,25300,37847,1
0.36666,0.0563,0.0563,0.0,0.0,-42.0,12138911,25336,37188,1
0.36666,0.0563,0.0563,0.0,0.0,-42.0,12135736,25272,33963,1
0.38228,0.0563,0.0563,0.0,0.0,-42.0,12135746,25318,32935,1
0.38228,0.0563,0.0563,0.0,0.0,-42.0,12134427,25348,31168,1
0.38228,0.0563,0.0563,0.0,0.0,-42.0,12135230,25293,36603,1
0.41167,0.0563,0.0563,0.0,0.0,-42.0,12137393,25342,33139,1
0.41167,0.0563,0.0563,0.0,0.0,-42.0,12134364,25299,32161,1
0.41167,0.0563,0.0563,0.0,0.0,-42.0,12133149,25324,36444,1
0.44271,0.1906,0.1906,0.0,0.0,-42.0,12132434,25315,32025,1
0.44448,0.1906,0.1906,0.0,0.0,-42.0,12132508,25324,29989,1
0.44448,0.1906,0.1906,0.0,0.0,-42.0,12132398,25335,29391,1
0.47968,0.1906,0.1906,0.0,0.0,-42.0,12131888,25316,37559,1
0.47968,0.1906,0.1906,0.0,0.0,-42.0,12133375,25263,36054,1
0.47968,0.1906,0.1906,0.0,0.0,-42.0,12131031,25377,32919,1
0.50565,0.1906,0.1906,0.0,0.0,-42.0,12131344,25353,34471,1
0.50766,0.1906,0.1906,0.0,0.0,-42.0,12127267,25274,34226,1
0.50766,0.1906,0.1906,0.0,0.0,-42.0,12129860,25350,31225,1
0.53744,0.1906,0.1906,0.0,0.0,-42.0,12129753,25340,33303,1
0.53744,0.1906,0.1906,0.0,0.0,-42.0,12130079,25343,29199,1
0.53744,0.1906,0.1906,0.0,0.0,-42.0,12128247,25376,34953,1
0.57555,0.1906,0.1906,0.0,0.0,-42.0,12128008,25356,30088,1
0.57555,0.1906,0.1906,0.0,0.0,-42.0,12132345,25400,33043,1
0.57555,0.1906,0.1906,0.0,0.0,-42.0,12127937,25399,36223,1
0.60571,0.1906,0.1906,0.0,0.0,-42.0,12127519,25385,32003,1
0.60571,0.1906,0.1906,0.0,0.0,-42.0,12127045,25363,32994,1
0.60571,0.1906,0.1906,0.0,0.0,-42.0,12126213,25370,31868,1
0.63304,0.1906,0.1906,0.0,0.0,-42.0,12126730,25373,37300,1
0.63304,0.1906,0.1906,0.0,0.0,-42.0,12123629,25368,33103,1
0.63304,0.1906,0.1906,0.0,0.0,-42.0,12124647,25371,31091,1
0.66616,0.1906,0.1906,0.0,0.0,-42.0,12124354,25307,35165,1
0.66616,0.3875,0.3875,0.0,0.0,-42.0,12125001,25413,35180,1
0.67183,0.3875,0.3875,0.0,0.0,-42.0,12122648,25400,31643,1
0.6836,0.3875,0.3875,0.0,0.0,-42.0,12123374,25444,36475,1
0.6836,0.3875,0.3875,0.0,0.0,-42.0,12122158,25438,31066,1
0.6836,0.3875,0.3875,0.0,0.0,-42.0,12121441,25355,35020,1
0.71857,0.3875,0.3875,0.0,0.0,-42.0,12122314,25376,33095,1
0.71967,0.3875,0.3875,0.0,0.0,-42.0,12122688,25395,36654,1
0.71967,0.3875,0.3875,0.0,0.0,-42.0,12120806,25448,38295,1
0.75065,0.3875,0.3875,0.0,0.0,-42.0,12120781,25282,36653,1
0.75065,0.3875,0.3875,0.0,0.0,-42.0,12120506,25371,31946,1
0.75065,0.3875,0.3875,0.0,0.0,-42.0,12120236,25342,34714,1
0.78408,0.3875,0.3875,0.0,0.0,-42.0,12119046,25423,31405,1
0.79112,0.3875,0.3875,0.0,0.0,-42.0,12118466,25424,35314,1
0.79112,0.3875,0.3875,0.0,0.0,-42.0,12116878,25393,38187,1
0.81645,0.3875,0.3875,0.0,0.0,-42.0,12115777,25342,34906,1
