t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,0.0,0.0,0.0,0.0,-40.0,12092930,25314,33989,1
0.0,0.0,0.0,0.0,0.0,-40.0,12094861,25287,29771,1
0.02978,0.0,0.0,0.0,0.0,-40.0,12092779,25289,32055,1
0.02978,0.0,0.0,0.0,0.0,-40.0,12093222,25247,33579,1
0.02978,0.0,0.0,0.0,0.0,-40.0,12092597,25315,36838,1
0.06498,0.0,0.0,0.0,0.0,-40.0,12093390,25271,33837,1
0.06498,0.0,0.0,0.0,0.0,-40.0,12095092,25336,37307,1
0.06498,0.0,0.0,0.0,0.0,-40.0,12092969,25246,34729,1
0.09264,0.0,0.0,0.0,0.0,-40.0,12091844,25319,36679,1
0.09475,0.0,0.0,0.0,0.0,-40.0,12092907,25238,37650,1
0.09475,0.0,0.0,0.0,0.0,-40.0,12093140,25215,32865,1
0.12478,0.0,0.0,0.0,0.0,-40.0,12095780,25278,37102,1
0.12478,0.0,0.0,0.0,0.0,-40.0,12091687,25280,35163,1
0.12478,0.0,0.0,0.0,0.0,-40.0,12092418,25272,31840,1
0.15743,0.0,0.0,0.0,0.0,-40.0,12092433,25232,36917,1
0.15743,0.0,0.0,0.0,0.0,-40.0,12091946,25271,30996,1
0.15743,0.0,0.0,0.0,0.0,-40.0,12092954,25280,37327,1
0.18831,0.0,0.0,0.0,0.0,-40.0,12091687,25343,33476,1
0.18831,0.0,0.0,0.0,0.0,-40.0,12092102,25289,33145,1
0.18831,0.0,0.0,0.0,0.0,-40.0,12091514,25270,30746,1
0.22292,0.0344,0.0344,0.0,0.0,-40.0,12091222,25297,32352,1
0.22292,0.0344,0.0344,0.0,0.0,-40.0,12094172,25324,36202,1
0.22292,0.0344,0.0344,0.0,0.0,-40.0,12093169,25260,30780,1
0.25254,0.0344,0.0344,0.0,0.0,-40.0,12091817,25300,33644,1
0.25254,0.0344,0.0344,0.0,0.0,-40.0,12090248,25267,36142,1
0.25254,0.0344,0.0344,0.0,0.0,-40.0,12091896,25301,34227,1
0.26751,0.0344,0.0344,0.0,0.0,-40.0,12090785,25266,38001,1
0.26751,0.0344,0.0344,0.0,0.0,-40.0,12092766,25291,31345,1
0.26751,0.0344,0.0344,0.0,0.0,-40.0,12090406,25292,30833,1
0.31261,0.0344,0.0344,0.0,0.0,-40.0,12088136,25270,30253,1
0.31261,0.0344,0.0344,0.0,0.0,-40.0,12088095,25270,31774,1
0.31261,0.0344,0.0344,0.0,0.0,-40.0,12091949,25268,34978,1
0.355,0.0344,0.0344,0.0,0.0,-40.0,12089985,25239,28433,1
0.355,0.0344,0.0344,0.0,0.0,-40.0,12097423,25338,29001,1
0.355,0.0344,0.0344,0.0,0.0,-40.0,12088930,25192,36005,1
0.36685,0.0344,0.0344,0.0,0.0,-40.0,12087366,25320,31197,1
0.36685,0.0344,0.0344,0.0,0.0,-40.0,12089370,25332,33676,1
0.36685,0.0344,0.0344,0.0,0.0,-40.0,12086785,25334,36277,1
0.39836,0.0344,0.0344,0.0,0.0,-40.0,12088802,25228,38469,1
0.39836,0.0344,0.0344,0.0,0.0,-40.0,12088465,25272,29983,1
0.39836,0.0344,0.0344,0.0,0.0,-40.0,12086918,25276,36330,1
0.4414,0.1406,0.1406,0.0,0.0,-40.0,12087539,25269,35493,1
0.4414,0.1406,0.1406,0.0,0.0,-40.0,12087522,25212,30901,1
0.4414,0.1406,0.1406,0.0,0.0,-40.0,12084288,25377,34170,1
