t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,0.0,0.0,0.0,0.0,-20.0,11978223,25235,31784,1
0.0,0.0,0.0,0.0,0.0,-20.0,11978905,25235,34398,1
0.0,0.0,0.0,0.0,0.0,-20.0,11977649,25296,37742,1
0.03114,0.0,0.0,0.0,0.0,-20.0,11978778,25344,35420,1
0.03114,0.0,0.0,0.0,0.0,-20.0,11980247,25240,34745,1
0.03114,0.0,0.0,0.0,0.0,-20.0,11978984,25243,39802,1
0.04722,0.0,0.0,0.0,0.0,-20.0,11978789,25295,35881,1
0.04722,0.0,0.0,0.0,0.0,-20.0,11978914,25296,33034,1
0.04722,0.0,0.0,0.0,0.0,-20.0,11978864,25222,37540,1
0.07868,0.0,0.0,0.0,0.0,-20.0,11981849,25313,34909,1
0.07868,0.0,0.0,0.0,0.0,-20.0,11979153,25314,36578,1
0.07868,0.0,0.0,0.0,0.0,-20.0,11980669,25291,31769,1
0.11063,0.0094,0.0094,0.0,0.0,-20.0,11980352,25309,35742,1
0.11063,0.0094,0.0094,0.0,0.0,-20.0,11979764,25303,36175,1
0.11063,0.0094,0.0094,0.0,0.0,-20.0,11981763,25270,33456,1
0.14254,0.0094,0.0094,0.0,0.0,-20.0,11978518,25316,37705,1
0.14254,0.0094,0.0094,0.0,0.0,-20.0,11979551,25272,31523,1
0.14254,0.0094,0.0094,0.0,0.0,-20.0,11978029,25327,32646,1
0.17364,0.0094,0.0094,0.0,0.0,-20.0,11979153,25292,33173,1
0.17364,0.0094,0.0094,0.0,0.0,-20.0,11979612,25406,32560,1
0.17364,0.0094,0.0094,0.0,0.0,-20.0,11976165,25301,30821,1
0.20473,0.0094,0.0094,0.0,0.0,-20.0,11977195,25233,36485,1
0.20473,0.0094,0.0094,0.0,0.0,-20.0,11977385,25287,32992,1
0.20473,0.0094,0.0094,0.0,0.0,-20.0,11979336,25382,35959,1
0.22689,0.0094,0.0094,0.0,0.0,-20.0,11978378,25303,35333,1
0.22689,0.0094,0.0094,0.0,0.0,-20.0,11978340,25305,38346,1
0.22689,0.0094,0.0094,0.0,0.0,-20.0,11975680,25329,32612,1
0.25907,0.0094,0.0094,0.0,0.0,-20.0,11976490,25309,35585,1
0.25907,0.0094,0.0094,0.0,0.0,-20.0,11977560,25313,32184,1
0.25907,0.0094,0.0094,0.0,0.0,-20.0,11977159,25289,33395,1
0.29357,0.0094,0.0094,0.0,0.0,-20.0,11976046,25308,38487,1
0.29357,0.0094,0.0094,0.0,0.0,-20.0,11975979,25331,35677,1
0.29357,0.0094,0.0094,0.0,0.0,-20.0,11975699,25296,27286,1
0.32231,0.0875,0.0875,0.0,0.0,-20.0,11974489,25294,36768,1
0.32231,0.0875,0.0875,0.0,0.0,-20.0,11975394,25337,29845,1
0.32231,0.0875,0.0875,0.0,0.0,-20.0,11973226,25315,39543,1
0.35368,0.0875,0.0875,0.0,0.0,-20.0,11974076,25279,38112,1
0.35368,0.0875,0.0875,0.0,0.0,-20.0,11973864,25315,31159,1
0.35368,0.0875,0.0875,0.0,0.0,-20.0,11974437,25353,36271,1
0.38572,0.0875,0.0875,0.0,0.0,-20.0,11972210,25302,34787,1
0.38572,0.0875,0.0875,0.0,0.0,-20.0,11972159,25247,37701,1
0.38572,0.0875,0.0875,0.0,0.0,-20.0,11974816,25324,35185,1
0.41767,0.0875,0.0875,0.0,0.0,-20.0,11979689,25303,32189,1
0.41869,0.0875,0.0875,0.0,0.0,-20.0,11969903,25269,32943,1
0.41869,0.0875,0.0875,0.0,0.0,-20.0,11971523,25246,35409,1
0.44942,0.0875,0.0875,0.0,0.0,-20.0,11972383,25284,38403,1
0.44942,0.0875,0.0875,0.0,0.0,-20.0,11973036,25279,34527,1
0.44942,0.0875,0.0875,0.0,0.0,-20.0,11970286,25269,32840,1
0.48136,0.0875,0.0875,0.0,0.0,-20.0,11969930,25325,36790,1
0.48136,0.0875,0.0875,0.0,0.0,-20.0,11968311,25318,35462,1
0.48136,0.0875,0.0875,0.0,0.0,-20.0,11968243,25362,32267,1
0.49783,0.0875,0.0875,0.0,0.0,-20.0,11968061,25311,37972,1
0.49783,0.0875,0.0875,0.0,0.0,-20.0,11968732,25286,30562,1
0.49783,0.0875,0.0875,0.0,0.0,-20.0,11969426,25400,33739,1
0.52893,0.2281,0.2281,0.0,0.0,-20.0,11966374,25325,29124,1
0.52893,0.2281,0.2281,0.0,0.0,-20.0,11965919,25332,35992,1
0.52893,0.2281,0.2281,0.0,0.0,-20.0,11966150,25343,34653,1
0.56229,0.2281,0.2281,0.0,0.0,-20.0,11971682,25311,38661,1
0.56345,0.2281,0.2281,0.0,0.0,-20.0,11965731,25339,35922,1
0.56345,0.2281,0.2281,0.0,0.0,-20.0,11965889,25313,35834,1
0.59392,0.2281,0.2281,0.0,0.0,-20.0,11966333,25426,36681,1
0.59392,0.2281,0.2281,0.0,0.0,-20.0,11965060,25362,33876,1
0.59392,0.2281,0.2281,0.0,0.0,-20.0,11964932,25326,34764,1
0.6287,0.2281,0.2281,0.0,0.0,-20.0,11962391,25309,32044,1
0.6287,0.2281,0.2281,0.0,0.0,-20.0,11963856,25377,32955,1
0.6287,0.2281,0.2281,0.0,0.0,-20.0,11962410,25373,33088,1
0.66018,0.2281,0.2281,0.0,0.0,-20.0,11961737,25387,34085,1
0.66018,0.2281,0.2281,0.0,0.0,-20.0,11963697,25417,36520,1
0.66018,0.2281,0.2281,0.0,0.0,-20.0,11959709,25392,34107,1
0.69078,0.2281,0.2281,0.0,0.0,-20.0,11959996,25403,36007,1
0.69078,0.2281,0.2281,0.0,0.0,-20.0,11959409,25319,37532,1
0.69078,0.2281,0.2281,0.0,0.0,-20.0,11958966,25341,35126,1
0.7086,0.2281,0.2281,0.0,0.0,-20.0,11959352,25337,35222,1
0.7086,0.2281,0.2281,0.0,0.0,-20.0,11955421,25434,32278,1
0.7086,0.2281,0.2281,0.0,0.0,-20.0,11956661,25347,29490,1
0.7388,0.4375,0.4344,0.0,0.0,-20.0,11954615,25405,29075,1
0.7388,0.4375,0.4344,0.0,0.0,-20.0,11954988,25375,32804,1
0.7388,0.4375,0.4344,0.0,0.0,-20.0,11956921,25342,33186,1
0.77066,0.4375,0.4344,0.0,0.0,-20.0,11953233,25346,33406,1
0.77066,0.4375,0.4344,0.0,0.0,-20.0,11953717,25339,31588,1
0.77066,0.4375,0.4344,0.0,0.0,-20.0,11951444,25341,38125,1
0.80249,0.4375,0.4344,0.0,0.0,-20.0,11952396,25376,36233,1
0.80249,0.4375,0.4344,0.0,0.0,-20.0,11951635,25382,29635,1
0.80249,0.4375,0.4344,0.0,0.0,-20.0,11952975,25411,29435,1
0.83494,0.4375,0.4344,0.0,0.0,-20.0,11949976,25422,34854,1
0.83494,0.4375,0.4344,0.0,0.0,-20.0,11950258,25324,34591,1
0.83494,0.4375,0.4344,0.0,0.0,-20.0,11949118,25460,33206,1
0.86912,0.4375,0.4344,0.0,0.0,-20.0,11950136,25424,31499,1
0.86912,0.4375,0.4344,0.0,0.0,-20.0,11948166,25376,30486,1
0.86912,0.4375,0.4344,0.0,0.0,-20.0,11946900,25409,32698,1
0.89875,0.4375,0.4344,0.0,0.0,-20.0,11946531,25461,37497,1
0.89991,0.4375,0.4344,0.0,0.0,-20.0,11944382,25441,34378,1
0.89991,0.4375,0.4344,0.0,0.0,-20.0,11945330,25457,36622,1
0.93023,0.7063,0.7031,0.0,0.0,-20.0,11946517,25438,37027,1
0.93023,0.7063,0.7031,0.0,0.0,-20.0,11942801,25451,34893,1
0.9331,0.7063,0.7031,0.0,0.0,-20.0,11942315,25404,35072,1
0.94894,0.7063,0.7031,0.0,0.0,-20.0,11941445,25474,35079,1
0.94894,0.7063,0.7031,0.0,0.0,-20.0,11938657,25513,30900,1
0.94894,0.7063,0.7031,0.0,0.0,-20.0,11939544,25445,35965,1
0.97778,0.7063,0.7031,0.0,0.0,-20.0,11943349,25426,31830,1
0.97778,0.7063,0.7031,0.0,0.0,-20.0,11938218,25459,37192,1
0.97778,0.7063,0.7031,0.0,0.0,-20.0,11937657,25422,35801,1
1.00984,0.7063,0.7031,0.0,0.0,-20.0,11937267,25452,33268,1
1.00984,0.7063,0.7031,0.0,0.0,-20.0,11937355,25503,32611,1
1.00984,0.7063,0.7031,0.0,0.0,-20.0,11937634,25439,30836,1
1.04212,0.7063,0.7031,0.0,0.0,-20.0,11933975,25411,34440,1
1.04212,0.7063,0.7031,0.0,0.0,-20.0,11934022,25449,30688,1
1.04212,0.7063,0.7031,0.0,0.0,-20.0,11932021,25470,34419,1
1.07468,0.7063,0.7031,0.0,0.0,-20.0,11931971,25434,34395,1
1.07468,0.7063,0.7031,0.0,0.0,-20.0,11933227,25407,29079,1
1.07468,0.7063,0.7031,0.0,0.0,-20.0,11928253,25524,29877,1
1.11074,0.7063,0.7031,0.0,0.0,-20.0,11929724,25398,32991,1
1.11074,0.7063,0.7031,0.0,0.0,-20.0,11928558,25460,36510,1
1.11074,0.7063,0.7031,0.0,0.0,-20.0,11928462,25537,31914,1
1.13894,0.7063,0.7031,0.0,0.0,-20.0,11927110,25423,34320,1
1.13894,0.7063,0.7031,0.0,0.0,-20.0,11930465,25429,31207,1
1.13894,0.7063,0.7031,0.0,0.0,-20.0,11924900,25495,33749,1
