t_s,xa_mm,xb_mm,ya_mm,yb_mm,z_mm,ldc_raw,r_raw,teng_raw,is_steady
0.0,0.0,0.0,0.0,0.0,-48.0,12551363,25285,35757,1
0.0,0.0,0.0,0.0,0.0,-48.0,12550600,25261,32628,1
0.0,0.0,0.0,0.0,0.0,-48.0,12549160,25317,34759,1
0.03307,0.0031,0.0031,0.0,0.0,-48.0,12551843,25304,31464,1
0.0352,0.0031,0.0031,0.0,0.0,-48.0,12549564,25294,35778,1
0.0352,0.0031,0.0031,0.0,0.0,-48.0,12549846,25300,37607,1
0.06453,0.0031,0.0031,0.0,0.0,-48.0,12550337,25256,32333,1
0.06453,0.0031,0.0031,0.0,0.0,-48.0,12548521,25338,33358,1
0.06453,0.0031,0.0031,0.0,0.0,-48.0,12549641,25256,31314,1
0.09605,0.0031,0.0031,0.0,0.0,-48.0,12548812,25293,30815,1
0.09605,0.0031,0.0031,0.0,0.0,-48.0,12549996,25359,38797,1
0.09605,0.0031,0.0031,0.0,0.0,-48.0,12548210,25350,32808,1
0.12758,0.0031,0.0031,0.0,0.0,-48.0,12550987,25264,31069,1
0.12758,0.0031,0.0031,0.0,0.0,-48.0,12549029,25298,32438,1
0.12758,0.0031,0.0031,0.0,0.0,-48.0,12551083,25330,36886,1
0.14695,0.0031,0.0031,0.0,0.0,-48.0,12550229,25359,31616,1
0.14695,0.0031,0.0031,0.0,0.0,-48.0,12548846,25347,33056,1
0.14695,0.0031,0.0031,0.0,0.0,-48.0,12550449,25291,28494,1
0.18184,0.0031,0.0031,0.0,0.0,-48.0,12548634,25319,29960,1
0.18184,0.0031,0.0031,0.0,0.0,-48.0,12549381,25366,33526,1
0.18184,0.0031,0.0031,0.0,0.0,-48.0,12556998,25328,31216,1
0.21109,0.0031,0.0031,0.0,0.0,-48.0,12550347,25259,36083,1
0.21109,0.0031,0.0031,0.0,0.0,-48.0,12552130,25319,31530,1
0.21109,0.0031,0.0031,0.0,0.0,-48.0,12550681,25302,32505,1
0.2428,0.0563,0.0563,0.0,0.0,-48.0,12548145,25319,34393,1
0.2428,0.0563,0.0563,0.0,0.0,-48.0,12552737,25279,35681,1
0.2428,0.0563,0.0563,0.0,0.0,-48.0,12550229,25306,33598,1
0.27535,0.0563,0.0563,0.0,0.0,-48.0,12548950,25315,35441,1
0.27535,0.0563,0.0563,0.0,0.0,-48.0,12549211,25270,29670,1
0.27535,0.0563,0.0563,0.0,0.0,-48.0,12551647,25337,31991,1
0.30678,0.0563,0.0563,0.0,0.0,-48.0,12550229,25338,29397,1
0.30678,0.0563,0.0563,0.0,0.0,-48.0,12554259,25332,29116,1
0.30678,0.0563,0.0563,0.0,0.0,-48.0,12548906,25341,33408,1
0.33866,0.0563,0.0563,0.0,0.0,-48.0,12547156,25262,33432,1
0.33866,0.0563,0.0563,0.0,0.0,-48.0,12551988,25306,34219,1
0.33866,0.0563,0.0563,0.0,0.0,-48.0,12548166,25273,32721,1
0.37274,0.0563,0.0563,0.0,0.0,-48.0,12553949,25253,34552,1
0.37274,0.0563,0.0563,0.0,0.0,-48.0,12552111,25376,31205,1
0.37274,0.0563,0.0563,0.0,0.0,-48.0,12551118,25284,32288,1
0.38768,0.0563,0.0563,0.0,0.0,-48.0,12550107,25295,34952,1
0.38768,0.0563,0.0563,0.0,0.0,-48.0,12549785,25284,34006,1
0.38768,0.0563,0.0563,0.0,0.0,-48.0,12551188,25317,33068,1
0.42114,0.1781,0.175,0.0,0.0,-48.0,12547569,25340,32239,1
0.42114,0.1781,0.175,0.0,0.0,-48.0,12548176,25363,31052,1
0.42114,0.1781,0.175,0.0,0.0,-48.0,12549410,25379,31389,1
0.45171,0.1781,0.175,0.0,0.0,-48.0,12550756,25385,34008,1
0.45272,0.1781,0.175,0.0,0.0,-48.0,12550716,25337,29760,1
0.45272,0.1781,0.175,0.0,0.0,-48.0,12556245,25323,37620,1
0.48308,0.1781,0.175,0.0,0.0,-48.0,12550111,25304,31233,1
0.48308,0.1781,0.175,0.0,0.0,-48.0,12548155,25257,33170,1
0.48308,0.1781,0.175,0.0,0.0,-48.0,12548451,25348,32608,1
0.51397,0.1781,0.175,0.0,0.0,-48.0,12547964,25372,34939,1
0.51397,0.1781,0.175,0.0,0.0,-48.0,12550034,25338,36023,1
0.51397,0.1781,0.175,0.0,0.0,-48.0,12549564,25285,34197,1
0.54579,0.1781,0.175,0.0,0.0,-48.0,12547611,25373,32664,1
0.54736,0.1781,0.175,0.0,0.0,-48.0,12548766,25334,32682,1
0.54736,0.1781,0.175,0.0,0.0,-48.0,12550894,25368,32528,1
0.57769,0.1781,0.175,0.0,0.0,-48.0,12548363,25372,34835,1
0.57769,0.1781,0.175,0.0,0.0,-48.0,12547569,25379,37079,1
0.57769,0.1781,0.175,0.0,0.0,-48.0,12546249,25433,38625,1
0.61298,0.1781,0.175,0.0,0.0,-48.0,12547666,25403,31353,1
0.61298,0.1781,0.175,0.0,0.0,-48.0,12545493,25357,33960,1
0.61298,0.1781,0.175,0.0,0.0,-48.0,12550774,25346,30758,1
0.62601,0.1781,0.175,0.0,0.0,-48.0,12555096,25370,30212,1
0.62601,0.3656,0.3656,0.0,0.0,-48.0,12547287,25376,29240,1
0.62601,0.3656,0.3656,0.0,0.0,-48.0,12547112,25341,33449,1
0.65706,0.3656,0.3656,0.0,0.0,-48.0,12547266,25428,33486,1
0.65706,0.3656,0.3656,0.0,0.0,-48.0,12546926,25340,31446,1
0.65706,0.3656,0.3656,0.0,0.0,-48.0,12546035,25363,31866,1
0.68867,0.3656,0.3656,0.0,0.0,-48.0,12546904,25279,33808,1
0.68867,0.3656,0.3656,0.0,0.0,-48.0,12545867,25426,28394,1
0.68867,0.3656,0.3656,0.0,0.0,-48.0,12547030,25401,28678,1
0.72061,0.3656,0.3656,0.0,0.0,-48.0,12547711,25393,35047,1
0.72061,0.3656,0.3656,0.0,0.0,-48.0,12545406,25352,33355,1
0.72061,0.3656,0.3656,0.0,0.0,-48.0,12546799,25406,30798,1
0.75499,0.3656,0.3656,0.0,0.0,-48.0,12544695,25411,35469,1
0.75499,0.3656,0.3656,0.0,0.0,-48.0,12544758,25367,34470,1
0.75499,0.3656,0.3656,0.0,0.0,-48.0,12545556,25383,29297,1
0.78483,0.3656,0.3656,0.0,0.0,-48.0,12547112,25397,29955,1
0.78483,0.3656,0.3656,0.0,0.0,-48.0,12545678,25430,34685,1
0.78483,0.3656,0.3656,0.0,0.0,-48.0,12543580,25375,33943,1
0.8166,0.3656,0.3656,0.0,0.0,-48.0,12544031,25408,37748,1
0.8166,0.3656,0.3656,0.0,0.0,-48.0,12543713,25427,34682,1
0.8166,0.3656,0.3656,0.0,0.0,-48.0,12542266,25400,33775,1
0.85397,0.6094,0.6094,0.0,0.0,-48.0,12543713,25459,30986,1
0.85397,0.6094,0.6094,0.0,0.0,-48.0,12550229,25441,35437,1
0.85397,0.6094,0.6094,0.0,0.0,-48.0,12545197,25447,30310,1
