timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
1774178458433,11344693.0000,850.0000,11038.0000,839.0000,10992.0000
1774178458454,11345211.0000,851.0000,10870.0000,851.0000,10585.0000
1774178458465,11353217.0000,852.0000,10933.0000,848.0000,11021.0000
1774178458465,11348051.0000,852.0000,10771.0000,855.0000,10715.0000
1774178458465,11344502.0000,851.0000,10876.0000,847.0000,10842.0000
1774178458494,11346686.0000,851.0000,10794.0000,850.0000,10252.0000
1774178458509,11346824.0000,851.0000,10843.0000,836.0000,11021.0000
1774178458540,11344432.0000,851.0000,10737.0000,838.0000,10663.0000
1774178458540,11344752.0000,850.0000,10806.0000,849.0000,10563.0000
1774178458540,11345827.0000,850.0000,10946.0000,850.0000,10842.0000
1774178458545,11356252.0000,849.0000,10902.0000,851.0000,10734.0000
1774178458562,11346185.0000,850.0000,11042.0000,852.0000,11096.0000
1774178458587,11346038.0000,849.0000,11000.0000,848.0000,11445.0000
1774178458609,11345001.0000,850.0000,10789.0000,856.0000,10888.0000
1774178458620,11344156.0000,850.0000,10932.0000,843.0000,10795.0000
1774178458620,11346381.0000,850.0000,10977.0000,855.0000,11309.0000
1774178458624,11349778.0000,851.0000,10790.0000,849.0000,10797.0000
1774178458640,11345551.0000,851.0000,11016.0000,851.0000,11307.0000
1774178458656,11345551.0000,850.0000,10894.0000,838.0000,11018.0000
1774178458682,11345052.0000,848.0000,10903.0000,858.0000,10416.0000
1774178458714,11345420.0000,849.0000,10971.0000,850.0000,10843.0000
1774178458714,11347583.0000,849.0000,10874.0000,861.0000,10742.0000
1774178458716,11345588.0000,850.0000,10819.0000,856.0000,11009.0000
1774178458729,11348103.0000,850.0000,10635.0000,850.0000,10417.0000
1774178458746,11346441.0000,850.0000,10983.0000,848.0000,10621.0000
1774178458761,11345507.0000,850.0000,10763.0000,854.0000,10490.0000
1774178458784,11344712.0000,849.0000,10681.0000,835.0000,10343.0000
1774178458784,11348491.0000,848.0000,10867.0000,854.0000,10143.0000
1774178458784,11346845.0000,848.0000,10962.0000,852.0000,10473.0000
1774178458807,11346006.0000,849.0000,11115.0000,846.0000,11479.0000
1774178458823,11345302.0000,849.0000,10943.0000,849.0000,10687.0000
1774178458838,11345169.0000,850.0000,10722.0000,852.0000,10744.0000
1774178458855,11345716.0000,850.0000,10777.0000,850.0000,11394.0000
1774178458855,11347671.0000,850.0000,10851.0000,857.0000,10904.0000
1774178458863,11345879.0000,850.0000,10832.0000,853.0000,10629.0000
1774178458887,11345855.0000,850.0000,10987.0000,858.0000,10854.0000
1774178458903,11344580.0000,850.0000,10854.0000,856.0000,10734.0000
1774178458919,11345787.0000,848.0000,10952.0000,829.0000,11120.0000
1774178458927,11345719.0000,849.0000,10835.0000,846.0000,10498.0000
1774178458950,11345219.0000,849.0000,10933.0000,858.0000,10714.0000
1774178458950,11344613.0000,850.0000,10956.0000,850.0000,10534.0000
1774178458963,11345872.0000,851.0000,10824.0000,863.0000,10362.0000
1774178458982,11345166.0000,851.0000,10754.0000,856.0000,10516.0000
1774178458996,11343858.0000,851.0000,10998.0000,853.0000,10782.0000
1774178459012,11344418.0000,851.0000,10880.0000,844.0000,10582.0000
1774178459030,11344632.0000,851.0000,11018.0000,848.0000,11123.0000
1774178459046,11343879.0000,849.0000,10740.0000,825.0000,10559.0000
1774178459062,11344667.0000,849.0000,10769.0000,854.0000,10280.0000
1774178459062,11347024.0000,849.0000,10922.0000,859.0000,11318.0000
1774178459078,11344038.0000,849.0000,10721.0000,838.0000,10547.0000
1774178459088,11343897.0000,850.0000,10957.0000,867.0000,10908.0000
1774178459110,11345289.0000,851.0000,10923.0000,853.0000,10857.0000
1774178459125,11343646.0000,851.0000,10950.0000,857.0000,10778.0000
1774178459141,11345956.0000,851.0000,10983.0000,858.0000,10769.0000
1774178459141,11345021.0000,851.0000,10797.0000,850.0000,10391.0000
1774178459156,11344003.0000,850.0000,10793.0000,845.0000,10618.0000
1774178459169,11344860.0000,849.0000,10830.0000,851.0000,11054.0000
1774178459186,11345024.0000,849.0000,10918.0000,844.0000,11406.0000
1774178459204,11344920.0000,848.0000,10836.0000,828.0000,10769.0000
1774178459212,11344409.0000,848.0000,10679.0000,863.0000,10488.0000
1774178459237,11344950.0000,849.0000,10843.0000,840.0000,10784.0000
1774178459237,11347951.0000,849.0000,10835.0000,850.0000,10588.0000
1774178459253,11344920.0000,850.0000,10801.0000,841.0000,10348.0000
1774178459269,11343056.0000,849.0000,10915.0000,854.0000,11093.0000
1774178459276,11345065.0000,848.0000,10757.0000,842.0000,10356.0000
1774178459316,11342343.0000,848.0000,10916.0000,831.0000,10636.0000
1774178459316,11347338.0000,847.0000,10843.0000,857.0000,11113.0000
1774178459316,11345492.0000,848.0000,10917.0000,849.0000,11269.0000
1774178459331,11344672.0000,847.0000,10793.0000,830.0000,10488.0000
1774178459347,11344004.0000,847.0000,10744.0000,850.0000,10735.0000
1774178459363,11343894.0000,848.0000,10835.0000,853.0000,11037.0000
1774178459394,11344032.0000,847.0000,10883.0000,853.0000,10698.0000
1774178459394,11350847.0000,849.0000,10909.0000,852.0000,11033.0000
1774178459394,11343029.0000,848.0000,11002.0000,854.0000,11434.0000
1774178459410,11344920.0000,848.0000,10784.0000,843.0000,10641.0000
1774178459425,11344528.0000,848.0000,10913.0000,846.0000,10899.0000
1774178459435,11344064.0000,848.0000,10933.0000,846.0000,11146.0000
1774178459452,11344166.0000,848.0000,10857.0000,854.0000,10925.0000
1774178459452,11348636.0000,848.0000,10895.0000,854.0000,10547.0000
1774178459470,11344746.0000,848.0000,10807.0000,849.0000,10652.0000
1774178459489,11343527.0000,848.0000,10729.0000,848.0000,10244.0000
1774178459503,11345291.0000,850.0000,10960.0000,866.0000,11410.0000
1774178459519,11344693.0000,849.0000,10888.0000,851.0000,11164.0000
1774178459536,11344348.0000,849.0000,10962.0000,863.0000,11112.0000
1774178459538,11345416.0000,850.0000,10733.0000,853.0000,10831.0000
1774178459547,11343974.0000,849.0000,10864.0000,853.0000,10747.0000
1774178459563,11343445.0000,849.0000,10871.0000,849.0000,10740.0000
1774178459579,11344008.0000,849.0000,10791.0000,843.0000,10603.0000
1774178459601,11344131.0000,849.0000,10860.0000,846.0000,10965.0000
1774178459604,11343746.0000,848.0000,11042.0000,851.0000,10966.0000
1774178459615,11344840.0000,848.0000,10915.0000,853.0000,10583.0000
1774178459633,11345222.0000,849.0000,10813.0000,855.0000,10669.0000
1774178459643,11343941.0000,850.0000,10939.0000,852.0000,11014.0000
1774178459660,11344159.0000,850.0000,11179.0000,851.0000,11732.0000
1774178459675,11345879.0000,850.0000,10986.0000,854.0000,11202.0000
1774178459691,11347417.0000,850.0000,11193.0000,849.0000,11350.0000
1774178459691,11345275.0000,850.0000,11360.0000,853.0000,11381.0000
1774178459712,11344405.0000,850.0000,11098.0000,841.0000,10840.0000
1774178459727,11344728.0000,850.0000,10979.0000,852.0000,11040.0000
1774178459739,11344931.0000,851.0000,11255.0000,874.0000,11312.0000
1774178459775,11353296.0000,851.0000,11094.0000,844.0000,10716.0000
1774178459775,11345446.0000,850.0000,11114.0000,864.0000,10932.0000
1774178459775,11343283.0000,851.0000,11075.0000,846.0000,10439.0000
1774178459790,11346044.0000,851.0000,11147.0000,826.0000,11256.0000
1774178459802,11344174.0000,850.0000,11270.0000,867.0000,11639.0000
1774178459825,11343621.0000,849.0000,11118.0000,861.0000,11069.0000
1774178459834,11347855.0000,849.0000,11006.0000,864.0000,10549.0000
1774178459834,11346605.0000,849.0000,11165.0000,845.0000,10929.0000
1774178459850,11343214.0000,850.0000,11302.0000,853.0000,11504.0000
1774178459870,11344554.0000,851.0000,11190.0000,847.0000,11645.0000
1774178459882,11343580.0000,851.0000,11231.0000,850.0000,11581.0000
1774178459898,11343157.0000,851.0000,11251.0000,837.0000,11407.0000
1774178459917,11344261.0000,850.0000,11000.0000,846.0000,11132.0000
1774178459917,11344357.0000,849.0000,11343.0000,831.0000,11313.0000
1774178459937,11343763.0000,850.0000,11369.0000,836.0000,11469.0000
1774178459945,11343850.0000,850.0000,11203.0000,853.0000,11013.0000
1774178459961,11343949.0000,849.0000,11149.0000,875.0000,10910.0000
1774178459977,11346934.0000,849.0000,11234.0000,850.0000,11207.0000
1774178459998,11342802.0000,849.0000,11127.0000,852.0000,11080.0000
1774178460013,11343789.0000,849.0000,11100.0000,839.0000,10585.0000
1774178460026,11343359.0000,849.0000,11202.0000,836.0000,10886.0000
1774178460026,11343686.0000,849.0000,11292.0000,852.0000,11468.0000
1774178460040,11343198.0000,849.0000,11107.0000,861.0000,11142.0000
1774178460056,11343862.0000,850.0000,11176.0000,841.0000,10974.0000
1774178460072,11344025.0000,850.0000,11135.0000,852.0000,10989.0000
1774178460091,11344348.0000,849.0000,11204.0000,844.0000,11115.0000
1774178460104,11342343.0000,850.0000,11215.0000,849.0000,11100.0000
1774178460120,11349884.0000,850.0000,10951.0000,853.0000,10206.0000
1774178460120,11349003.0000,849.0000,10941.0000,849.0000,10836.0000
1774178460139,11343746.0000,850.0000,11183.0000,849.0000,10884.0000
1774178460150,11343145.0000,850.0000,11008.0000,849.0000,11047.0000
1774178460169,11344594.0000,850.0000,11040.0000,844.0000,10968.0000
1774178460182,11345358.0000,851.0000,11140.0000,849.0000,11255.0000
1774178460199,11351350.0000,851.0000,11194.0000,850.0000,11218.0000
1774178460235,11343746.0000,850.0000,10968.0000,856.0000,11318.0000
1774178460239,11345052.0000,849.0000,11161.0000,825.0000,11227.0000
1774178460239,11344871.0000,849.0000,11015.0000,849.0000,10837.0000
1774178460253,11342694.0000,850.0000,11166.0000,846.0000,11488.0000
1774178460266,11343150.0000,849.0000,11072.0000,856.0000,10775.0000
1774178460279,11344308.0000,849.0000,11001.0000,860.0000,10833.0000
1774178460300,11347114.0000,849.0000,10984.0000,854.0000,11081.0000
1774178460300,11345492.0000,850.0000,11169.0000,844.0000,11521.0000
1774178460309,11345171.0000,849.0000,11133.0000,824.0000,10765.0000
1774178460325,11345377.0000,850.0000,10899.0000,845.0000,10970.0000
1774178460341,11345743.0000,850.0000,11009.0000,853.0000,11170.0000
1774178460373,11345771.0000,850.0000,11030.0000,849.0000,11454.0000
1774178460373,11344418.0000,850.0000,11224.0000,847.0000,11496.0000
1774178460373,11346845.0000,850.0000,10857.0000,851.0000,10667.0000
1774178460392,11344632.0000,850.0000,11040.0000,868.0000,10910.0000
1774178460411,11345302.0000,850.0000,10979.0000,869.0000,11168.0000
1774178460427,11344138.0000,850.0000,10955.0000,847.0000,10601.0000
1774178460457,11345287.0000,850.0000,10869.0000,846.0000,11193.0000
1774178460457,11345743.0000,848.0000,10819.0000,849.0000,10689.0000
1774178460457,11345787.0000,848.0000,10953.0000,846.0000,11337.0000
1774178460474,11346241.0000,848.0000,10945.0000,847.0000,10711.0000
1774178460484,11344268.0000,849.0000,11052.0000,841.0000,10834.0000
1774178460501,11345069.0000,849.0000,10776.0000,846.0000,10698.0000
1774178460535,11344716.0000,850.0000,10733.0000,863.0000,10871.0000
1774178460535,11343848.0000,850.0000,10995.0000,848.0000,11188.0000
1774178460535,11346389.0000,850.0000,10904.0000,870.0000,10720.0000
1774178460549,11346025.0000,850.0000,10919.0000,845.0000,11013.0000
1774178460565,11345029.0000,850.0000,11058.0000,859.0000,11221.0000
1774178460581,11343964.0000,850.0000,10902.0000,852.0000,10729.0000
1774178460617,11344369.0000,851.0000,10932.0000,854.0000,11022.0000
1774178460619,11343587.0000,851.0000,10966.0000,860.0000,10962.0000
1774178460621,11348155.0000,850.0000,10991.0000,850.0000,11039.0000
1774178460634,11342987.0000,851.0000,11103.0000,859.0000,11756.0000
1774178460648,11346845.0000,851.0000,10927.0000,850.0000,10641.0000
1774178460662,11345914.0000,851.0000,11060.0000,851.0000,10812.0000
1774178460678,11344594.0000,850.0000,11087.0000,858.0000,11097.0000
1774178460693,11345358.0000,849.0000,11030.0000,855.0000,10804.0000
1774178460709,11344316.0000,849.0000,10906.0000,859.0000,10881.0000
1774178460709,11344435.0000,849.0000,11141.0000,852.0000,11223.0000
1774178460709,11343879.0000,850.0000,11110.0000,847.0000,10841.0000
1774178460726,11345495.0000,850.0000,11231.0000,853.0000,11475.0000
1774178460740,11343746.0000,850.0000,11066.0000,843.0000,11378.0000
1774178460782,11343536.0000,849.0000,11109.0000,851.0000,11378.0000
1774178460782,11348219.0000,849.0000,10807.0000,854.0000,10275.0000
1774178460782,11343509.0000,850.0000,11050.0000,865.0000,11401.0000
1774178460789,11344089.0000,851.0000,11131.0000,866.0000,10392.0000
1774178460804,11344436.0000,851.0000,11001.0000,841.0000,11010.0000
1774178460820,11344348.0000,851.0000,10920.0000,838.0000,11049.0000
1774178460851,11348263.0000,850.0000,11091.0000,845.0000,10495.0000
1774178460853,11345539.0000,851.0000,11083.0000,844.0000,11252.0000
1774178460867,11344903.0000,851.0000,11283.0000,850.0000,11281.0000
1774178460883,11344570.0000,852.0000,11150.0000,853.0000,10978.0000
1774178460899,11344584.0000,852.0000,11133.0000,850.0000,11361.0000
1774178460915,11346120.0000,852.0000,11108.0000,832.0000,10981.0000
1774178460931,11345839.0000,851.0000,11150.0000,846.0000,11264.0000
1774178460947,11346864.0000,849.0000,11170.0000,848.0000,11290.0000
1774178460947,11346324.0000,849.0000,11003.0000,846.0000,10387.0000
1774178460963,11345704.0000,849.0000,11094.0000,849.0000,11057.0000
1774178460979,11346966.0000,851.0000,11205.0000,851.0000,10784.0000
1774178460994,11345940.0000,850.0000,10976.0000,853.0000,10918.0000
1774178461010,11345287.0000,851.0000,11262.0000,867.0000,11533.0000
1774178461027,11345659.0000,851.0000,11127.0000,851.0000,11053.0000
1774178461042,11344909.0000,851.0000,11255.0000,854.0000,11694.0000
1774178461042,11344562.0000,850.0000,11250.0000,845.0000,11488.0000
1774178461058,11344693.0000,849.0000,11371.0000,853.0000,11808.0000
1774178461074,11345757.0000,850.0000,11271.0000,859.0000,10978.0000
1774178461086,11346103.0000,849.0000,11225.0000,865.0000,11411.0000
1774178461106,11349576.0000,849.0000,11116.0000,842.0000,11009.0000
1774178461118,11345459.0000,849.0000,11050.0000,848.0000,11045.0000
1774178461122,11345806.0000,849.0000,11251.0000,833.0000,11278.0000
1774178461122,11346814.0000,849.0000,11275.0000,799.0000,10765.0000
1774178461154,11346194.0000,849.0000,11214.0000,843.0000,11100.0000
1774178461169,11346483.0000,849.0000,11201.0000,841.0000,11259.0000
1774178461185,11346038.0000,848.0000,11221.0000,849.0000,11111.0000
1774178461201,11343879.0000,849.0000,11259.0000,852.0000,11328.0000
